,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3591,1,management,married,tertiary,no,5499,yes,no,unknown,7,may,245,1,0,0,unknown,1
3592,1,management,married,tertiary,no,2554,yes,no,unknown,20,may,246,1,0,0,unknown,1
3593,1,entrepreneur,married,tertiary,no,21,yes,no,cellular,19,nov,70,1,0,0,unknown,1
3594,1,admin.,married,secondary,no,90,yes,no,unknown,28,mar,361,1,0,0,unknown,1
3595,1,student,single,tertiary,no,4189,no,no,telephone,20,oct,230,5,90,2,success,2
3596,1,housemaid,married,secondary,no,4598,yes,no,unknown,13,mar,78,1,0,0,unknown,1
3597,1,blue-collar,married,tertiary,no,611,no,no,cellular,3,feb,74,2,-1,0,unknown,1
3598,1,blue-collar,divorced,tertiary,no,2664,no,no,cellular,11,apr,236,17,-1,0,unknown,1
3599,1,housemaid,married,tertiary,no,680,yes,no,telephone,24,jan,90,1,-1,0,unknown,1
3600,1,student,divorced,tertiary,no,479,yes,no,unknown,16,mar,364,7,0,0,unknown,1
3601,1,management,single,tertiary,no,132,yes,no,unknown,7,mar,374,1,0,0,unknown,1
3602,1,housemaid,married,primary,no,489,yes,no,telephone,17,may,69,1,0,0,unknown,1
3603,1,blue-collar,married,primary,no,2982,yes,no,cellular,17,feb,227,5,344,0,other,1
3604,1,blue-collar,married,primary,no,83,no,no,unknown,7,jun,356,2,0,0,unknown,1
3605,1,student,divorced,secondary,no,97,yes,yes,unknown,28,mar,105,4,0,0,unknown,1
3606,1,services,single,secondary,no,24,yes,yes,unknown,20,mar,473,4,0,0,unknown,1
3607,1,entrepreneur,married,secondary,no,4317,no,yes,cellular,28,jul,259,1,0,0,unknown,1
3608,1,student,single,secondary,no,881,yes,no,unknown,20,mar,145,1,-1,0,unknown,1
3609,1,self-employed,single,secondary,no,2479,no,no,cellular,11,feb,370,2,99,4,other,2
3610,1,student,single,tertiary,no,6982,no,no,cellular,11,apr,129,2,0,0,unknown,1
3611,1,admin.,married,secondary,no,5345,no,no,unknown,13,mar,268,2,0,0,unknown,1
3612,1,technician,married,secondary,no,4341,no,no,unknown,28,jun,470,1,0,0,unknown,1
3613,1,management,divorced,tertiary,no,462,yes,no,unknown,5,jul,140,7,0,0,unknown,1
3614,1,admin.,single,secondary,no,5390,yes,no,cellular,28,jan,380,2,0,0,unknown,1
3615,1,student,divorced,tertiary,no,4446,no,no,cellular,12,apr,235,1,0,0,unknown,1
3616,1,admin.,married,secondary,no,5109,yes,no,cellular,20,jan,53,2,186,3,failure,1
3617,1,student,married,secondary,no,26,yes,no,cellular,7,may,213,2,353,0,other,1
3618,1,retired,single,tertiary,no,721,no,yes,cellular,11,aug,225,1,0,0,unknown,1
3619,1,self-employed,married,secondary,no,863,yes,yes,cellular,7,may,231,1,0,0,unknown,1
3620,1,management,divorced,secondary,no,369,no,no,unknown,8,jul,274,2,-1,0,unknown,1
3621,0,unemployed,married,unknown,no,8887,no,no,cellular,20,oct,239,1,185,0,success,2
3622,1,unemployed,married,secondary,no,-37,yes,no,cellular,17,nov,246,4,-1,0,unknown,1
3623,1,entrepreneur,married,secondary,no,4759,yes,no,cellular,11,feb,681,3,95,4,other,2
3624,1,student,single,tertiary,no,391,yes,yes,cellular,8,apr,28,5,0,0,unknown,1
3625,1,admin.,single,tertiary,no,229,yes,no,cellular,7,mar,40,1,-1,0,unknown,1
3626,1,student,divorced,secondary,no,0,yes,no,cellular,19,nov,17,2,-1,0,unknown,1
3627,1,student,married,primary,no,742,no,no,cellular,14,apr,178,1,188,3,other,1
3628,1,student,single,secondary,no,4,no,yes,cellular,6,jan,258,1,0,0,unknown,1
3629,1,management,married,tertiary,no,457,yes,no,cellular,3,feb,411,1,279,4,other,1
3630,1,student,single,secondary,no,2198,yes,yes,cellular,11,mar,215,1,271,0,failure,1
3631,1,housemaid,single,tertiary,no,153,no,no,unknown,17,jul,90,1,0,0,unknown,1
3632,1,unemployed,divorced,primary,no,24,yes,no,cellular,5,may,212,3,0,0,unknown,1
3633,1,management,married,tertiary,no,189,no,no,cellular,7,feb,275,2,-1,0,unknown,2
3634,1,self-employed,married,secondary,no,283,yes,no,unknown,7,mar,377,1,0,0,unknown,1
3635,1,student,divorced,secondary,no,2013,no,no,unknown,19,mar,341,5,-1,0,unknown,1
3636,1,housemaid,single,tertiary,no,3002,yes,no,cellular,6,mar,336,2,-1,0,unknown,1
3637,1,blue-collar,married,secondary,no,-61,yes,no,unknown,19,may,333,3,0,0,unknown,1
3638,1,blue-collar,married,tertiary,no,872,yes,no,cellular,29,nov,79,1,0,0,unknown,1
3639,1,self-employed,divorced,secondary,no,554,yes,yes,cellular,8,may,162,2,-1,0,unknown,1
3640,1,management,divorced,secondary,no,2560,yes,no,unknown,20,may,234,1,0,0,unknown,1
3641,1,housemaid,divorced,primary,no,67,yes,no,unknown,23,mar,226,2,-1,0,unknown,1
3642,1,student,single,secondary,no,873,yes,no,cellular,14,aug,64,2,0,0,unknown,1
3643,1,student,married,secondary,no,2224,yes,no,cellular,29,jan,242,1,0,0,unknown,1
3644,1,housemaid,married,primary,no,2467,yes,no,cellular,3,feb,373,1,0,0,unknown,1
3645,1,housemaid,divorced,secondary,no,-60,yes,no,cellular,23,jan,67,1,-1,0,unknown,1
3646,1,self-employed,married,primary,no,1839,yes,no,cellular,20,apr,120,1,341,0,other,1
3647,1,retired,married,tertiary,no,186,no,no,cellular,14,feb,65,1,-1,0,unknown,1
3648,1,housemaid,married,tertiary,no,634,yes,yes,unknown,27,jun,1,1,0,0,unknown,1
3649,0,admin.,divorced,secondary,no,163,no,no,cellular,14,apr,844,2,0,0,unknown,2
3650,1,management,married,tertiary,no,1050,yes,no,telephone,7,feb,239,2,-1,0,unknown,1
3651,1,student,divorced,unknown,no,742,yes,no,cellular,19,nov,325,1,179,1,success,2
3652,1,admin.,single,secondary,no,164,yes,no,cellular,8,jan,369,1,0,0,unknown,1
3653,1,retired,divorced,tertiary,no,337,no,no,unknown,18,jul,157,3,-1,0,unknown,1
3654,1,retired,divorced,tertiary,no,158,yes,no,cellular,15,mar,40,1,-1,0,unknown,1
3655,1,technician,married,primary,no,1195,no,no,unknown,4,jun,388,3,-1,0,unknown,1
3656,1,services,single,secondary,no,104,yes,yes,unknown,12,may,150,1,0,0,unknown,1
3657,1,self-employed,divorced,secondary,no,-25,yes,no,cellular,25,jul,205,2,-1,0,unknown,1
3658,1,housemaid,single,tertiary,no,140,yes,no,cellular,7,mar,140,3,0,0,unknown,1
3659,1,blue-collar,married,primary,no,912,yes,no,telephone,7,jul,269,5,0,0,unknown,1
3660,1,student,single,secondary,no,509,yes,no,cellular,12,may,367,2,292,4,other,1
3661,1,unemployed,divorced,secondary,no,290,yes,no,cellular,6,dec,278,1,271,4,other,1
3662,1,student,single,secondary,no,822,no,no,cellular,7,apr,246,3,0,0,unknown,1
3663,1,student,single,tertiary,no,4510,yes,no,cellular,5,apr,341,1,0,0,unknown,1
3664,1,admin.,married,primary,no,168,yes,no,cellular,20,apr,32,2,130,2,other,1
3665,1,blue-collar,married,secondary,no,629,yes,yes,unknown,14,mar,604,1,0,0,unknown,1
3666,1,student,divorced,unknown,no,4831,yes,no,cellular,29,apr,46,1,251,6,failure,1
3667,1,admin.,divorced,secondary,no,443,yes,yes,unknown,2,jan,43,1,-1,0,unknown,1
3668,1,management,married,unknown,no,8605,no,no,cellular,17,sep,238,1,189,1,failure,1
3669,1,technician,divorced,secondary,no,5040,no,no,cellular,29,nov,514,2,0,0,unknown,2
3670,1,housemaid,married,tertiary,no,846,yes,no,cellular,28,aug,80,5,0,0,unknown,1
3671,1,blue-collar,married,secondary,no,2213,no,no,cellular,15,nov,387,1,0,0,unknown,2
3672,1,admin.,married,secondary,no,4214,no,yes,cellular,19,nov,384,1,-1,0,unknown,1
3673,1,unemployed,divorced,tertiary,no,-25,yes,no,cellular,17,jul,149,5,0,0,unknown,1
3674,1,blue-collar,married,primary,no,2435,no,no,cellular,14,apr,338,7,0,0,unknown,1
3675,1,student,divorced,secondary,no,107,yes,no,cellular,1,jul,450,2,0,0,unknown,1
3676,1,self-employed,divorced,secondary,no,819,no,no,cellular,17,apr,79,1,93,3,other,1
3677,1,blue-collar,married,primary,no,-220,yes,no,cellular,13,may,348,1,0,0,unknown,1
3678,1,entrepreneur,married,unknown,no,2318,no,no,unknown,16,mar,215,7,-1,0,unknown,1
3679,1,student,single,secondary,no,92,no,no,cellular,7,feb,153,1,0,0,unknown,1
3680,1,housemaid,married,tertiary,no,2255,yes,yes,cellular,2,aug,213,1,103,2,success,2
3681,1,student,married,secondary,no,1917,yes,yes,cellular,7,mar,24,1,355,2,failure,1
3682,1,management,single,secondary,no,537,yes,no,unknown,3,jun,171,1,0,0,unknown,1
3683,1,housemaid,married,tertiary,no,4477,no,no,cellular,18,aug,184,2,103,2,failure,1
3684,1,housemaid,married,secondary,no,1129,yes,no,cellular,7,feb,65,2,0,0,unknown,1
3685,1,blue-collar,married,primary,no,708,no,no,cellular,7,jan,517,1,0,0,unknown,1
3686,1,student,single,unknown,no,854,no,no,unknown,29,mar,146,3,0,0,unknown,1
3687,1,self-employed,divorced,secondary,no,-680,no,yes,cellular,16,jan,664,15,0,0,unknown,1
3688,1,self-employed,married,secondary,no,63,no,no,unknown,14,may,145,1,0,0,unknown,1
3689,1,admin.,single,secondary,no,399,yes,no,cellular,18,feb,357,1,0,0,unknown,1
3690,1,admin.,single,primary,no,353,yes,no,cellular,16,apr,37,1,0,0,unknown,1
3691,1,services,married,secondary,no,1726,no,yes,unknown,7,jan,377,1,0,0,unknown,1
3692,1,retired,married,primary,no,5070,no,no,unknown,17,jul,65,1,-1,0,unknown,1
3693,0,retired,married,primary,no,2054,no,no,cellular,12,aug,349,5,137,16,other,1
3694,1,admin.,married,secondary,no,1369,yes,yes,telephone,12,may,245,1,0,0,unknown,1
3695,1,admin.,divorced,secondary,no,-45,yes,yes,cellular,19,nov,309,1,0,0,unknown,1
3696,1,admin.,married,secondary,no,6151,yes,no,cellular,3,mar,93,2,93,4,failure,1
3697,1,housemaid,married,secondary,no,780,no,no,telephone,18,nov,53,4,-1,0,unknown,1
3698,1,housemaid,married,primary,no,799,yes,yes,cellular,12,mar,158,1,0,4,unknown,1
3699,1,management,married,primary,no,11035,no,no,cellular,14,may,139,4,346,4,failure,1
3700,1,blue-collar,married,primary,no,623,no,no,unknown,7,may,156,1,0,0,unknown,1
3701,1,entrepreneur,divorced,secondary,no,566,no,yes,unknown,16,jul,156,1,-1,0,unknown,1
3702,1,blue-collar,married,secondary,no,153,yes,no,unknown,6,may,349,2,0,0,unknown,1
3703,1,self-employed,married,secondary,no,773,no,no,cellular,20,may,265,3,0,0,unknown,1
3704,1,entrepreneur,married,tertiary,no,747,no,no,cellular,11,apr,152,2,0,0,unknown,1
3705,1,blue-collar,married,secondary,no,44,yes,no,telephone,17,jul,68,4,0,0,unknown,1
3706,1,housemaid,divorced,tertiary,no,645,yes,no,cellular,28,feb,84,3,0,0,unknown,1
3707,1,housemaid,married,secondary,no,513,yes,no,cellular,6,aug,388,2,0,0,unknown,1
3708,1,admin.,divorced,secondary,no,94,yes,no,cellular,7,feb,56,3,-1,0,unknown,1
3709,1,management,divorced,tertiary,no,53,yes,no,cellular,19,apr,50,2,-1,0,failure,1
3710,1,admin.,divorced,secondary,no,525,no,no,telephone,19,may,407,1,-1,0,unknown,2
3711,1,housemaid,married,primary,no,30,yes,no,unknown,12,may,216,4,-1,0,unknown,1
3712,1,self-employed,divorced,secondary,no,3224,yes,no,cellular,17,may,344,5,92,0,other,1
3713,1,admin.,married,secondary,no,568,no,no,cellular,14,apr,94,3,-1,0,unknown,1
3714,1,blue-collar,married,secondary,no,1,no,no,cellular,14,jul,220,4,-1,0,unknown,1
3715,1,blue-collar,married,secondary,no,85,yes,no,unknown,18,mar,335,3,0,0,unknown,1
3716,1,admin.,divorced,secondary,no,202,no,no,cellular,20,apr,150,1,465,2,other,1
3717,1,admin.,divorced,secondary,no,11,yes,no,cellular,8,may,243,1,0,0,unknown,1
3718,1,admin.,married,primary,no,26,yes,no,cellular,29,jan,127,2,-1,0,unknown,1
3719,1,services,married,secondary,no,407,no,no,telephone,15,feb,375,3,-1,0,unknown,2
3720,1,admin.,married,secondary,no,1281,no,no,telephone,3,may,69,5,0,0,unknown,1
3721,1,student,single,primary,no,104,no,no,cellular,28,jan,123,3,0,0,unknown,1
3722,1,services,married,secondary,no,8237,no,no,unknown,7,jun,141,7,-1,0,unknown,1
3723,0,unemployed,married,primary,no,71,no,no,cellular,17,aug,247,3,0,0,unknown,2
3724,1,unemployed,married,tertiary,no,101,no,no,cellular,29,jul,363,5,-1,0,unknown,1
3725,0,blue-collar,married,secondary,no,619,no,no,telephone,25,jul,185,2,0,0,unknown,1
3726,1,unemployed,married,tertiary,no,5440,no,no,cellular,19,nov,504,1,132,1,failure,2
3727,1,services,single,secondary,no,181,yes,no,cellular,28,jul,143,5,0,0,unknown,1
3728,1,housemaid,married,tertiary,no,4826,yes,no,unknown,27,mar,78,10,-1,0,unknown,1
3729,1,entrepreneur,divorced,tertiary,no,111,no,no,cellular,26,aug,467,3,0,0,unknown,1
3730,1,student,single,secondary,no,32,no,no,cellular,19,apr,118,2,0,0,unknown,1
3731,1,admin.,married,secondary,no,4697,yes,no,cellular,29,apr,939,1,179,9,failure,2
3732,1,student,single,tertiary,no,579,yes,no,cellular,6,feb,155,1,-1,0,unknown,1
3733,1,management,married,secondary,no,582,yes,no,cellular,21,apr,133,1,255,1,other,1
3734,1,student,married,tertiary,no,152,yes,yes,cellular,6,apr,56,2,0,0,unknown,1
3735,1,self-employed,married,unknown,no,2078,no,no,cellular,25,aug,235,7,-1,0,unknown,1
3736,1,blue-collar,married,unknown,no,2535,yes,no,cellular,14,may,55,1,352,4,failure,1
3737,1,self-employed,divorced,secondary,no,-256,yes,yes,cellular,6,jan,245,2,0,0,unknown,1
3738,1,admin.,married,primary,no,810,yes,yes,telephone,17,jan,660,1,0,0,unknown,2
3739,1,housemaid,married,primary,no,1919,no,no,cellular,3,aug,490,1,0,0,unknown,1
3740,1,technician,married,secondary,no,4899,no,no,cellular,6,aug,232,2,-1,0,unknown,1
3741,1,management,married,secondary,no,4710,no,no,cellular,4,feb,380,1,93,2,other,1
3742,1,student,single,secondary,no,2085,yes,no,cellular,20,apr,73,4,0,0,unknown,1
3743,1,admin.,single,secondary,no,570,yes,no,cellular,21,jul,133,2,0,0,unknown,1
3744,1,services,married,secondary,no,4857,yes,no,unknown,24,jan,448,5,-1,0,unknown,1
3745,1,housemaid,divorced,tertiary,no,170,no,yes,unknown,19,jul,712,1,0,0,unknown,1
3746,1,admin.,married,secondary,no,881,yes,no,unknown,27,mar,377,16,0,0,unknown,1
3747,0,management,single,secondary,no,772,no,no,cellular,16,apr,243,1,0,0,unknown,1
3748,1,student,single,tertiary,no,393,yes,no,cellular,12,apr,121,3,0,0,unknown,1
3749,1,entrepreneur,divorced,primary,no,641,no,no,cellular,28,apr,240,1,253,1,other,1
3750,1,housemaid,married,tertiary,no,120,no,no,cellular,18,aug,131,2,-1,0,unknown,1
3751,1,housemaid,single,tertiary,no,717,no,no,cellular,7,nov,157,2,0,0,unknown,1
3752,1,unemployed,single,tertiary,no,55,yes,no,cellular,28,jan,138,1,0,0,unknown,1
3753,1,student,married,secondary,no,277,yes,yes,cellular,7,may,203,3,102,10,failure,1
3754,1,student,single,unknown,no,38,no,no,telephone,29,jan,131,2,0,0,unknown,1
3755,1,services,married,secondary,no,2912,yes,no,cellular,16,apr,151,1,0,0,unknown,1
3756,1,admin.,married,secondary,no,77,yes,yes,unknown,26,mar,462,2,0,0,unknown,1
3757,1,blue-collar,married,secondary,no,2785,no,no,cellular,8,feb,352,3,-1,0,unknown,1
3758,1,unemployed,married,primary,no,6,yes,no,unknown,3,may,138,2,0,0,unknown,1
3759,1,housemaid,single,tertiary,no,84,yes,no,cellular,18,may,147,3,0,0,unknown,1
3760,1,student,divorced,secondary,no,146,no,no,unknown,13,mar,638,1,-1,0,unknown,1
3761,1,student,single,tertiary,no,781,no,no,unknown,6,mar,225,3,-1,0,unknown,1
3762,1,admin.,divorced,secondary,no,711,yes,no,cellular,14,mar,482,1,0,0,unknown,1
3763,1,housemaid,single,tertiary,no,2468,yes,no,unknown,7,may,209,2,0,0,unknown,1
3764,1,housemaid,single,tertiary,no,66,no,no,unknown,24,jan,59,3,-1,0,unknown,1
3765,1,student,single,unknown,no,903,no,no,cellular,29,jan,244,5,-1,0,unknown,1
3766,1,technician,married,secondary,no,1842,yes,no,unknown,5,jun,484,3,0,0,unknown,1
3767,1,student,divorced,unknown,yes,-111,yes,no,unknown,6,jul,389,1,0,0,unknown,1
3768,1,services,single,secondary,no,161,yes,no,cellular,5,mar,843,2,0,0,unknown,2
3769,1,student,married,secondary,no,937,yes,no,cellular,20,nov,66,7,0,0,unknown,1
3770,1,unemployed,married,primary,no,2167,no,no,telephone,29,feb,261,3,0,0,unknown,1
3771,1,student,married,secondary,no,4892,yes,no,cellular,6,may,503,2,160,1,failure,2
3772,0,management,married,secondary,no,144,no,no,telephone,7,sep,373,3,165,9,other,1
3773,1,admin.,married,secondary,no,14399,yes,no,cellular,19,may,142,1,0,0,unknown,1
3774,1,unemployed,married,primary,no,6,no,no,cellular,13,jan,256,1,0,0,unknown,1
3775,1,admin.,married,secondary,no,213,no,no,cellular,27,mar,351,2,0,0,unknown,1
3776,0,housemaid,married,tertiary,no,110,no,no,cellular,6,nov,374,2,0,0,unknown,2
3777,1,blue-collar,married,primary,no,154,yes,no,unknown,3,mar,119,7,0,0,unknown,1
3778,1,blue-collar,married,primary,no,1779,yes,no,cellular,14,mar,141,1,0,0,unknown,1
3779,1,student,divorced,tertiary,no,697,no,yes,unknown,16,jul,43,3,0,0,unknown,1
3780,1,self-employed,married,secondary,no,489,yes,yes,cellular,29,jul,56,3,0,0,unknown,1
3781,1,admin.,divorced,secondary,no,2493,yes,no,unknown,20,mar,135,5,-1,0,unknown,1
3782,1,blue-collar,married,secondary,no,2186,yes,no,cellular,17,apr,135,3,-1,0,unknown,1
3783,1,admin.,married,secondary,no,142,no,no,unknown,28,may,123,1,0,0,unknown,1
3784,1,admin.,married,secondary,no,156,yes,no,unknown,18,jun,145,1,-1,0,unknown,1
3785,1,blue-collar,married,primary,no,5001,yes,no,unknown,21,mar,447,1,-1,0,unknown,1
3786,1,student,married,secondary,no,346,no,yes,unknown,6,jul,334,5,-1,0,unknown,1
3787,1,unemployed,divorced,secondary,no,425,no,no,telephone,3,feb,50,1,-1,0,unknown,1
3788,1,student,married,secondary,no,2499,yes,yes,unknown,29,mar,26,28,0,0,unknown,1
3789,1,admin.,single,secondary,no,2147,no,no,unknown,12,may,170,1,0,0,unknown,1
3790,1,student,single,tertiary,no,131,no,no,cellular,29,jan,125,3,190,2,success,1
3791,1,student,married,secondary,no,1873,yes,yes,cellular,25,aug,63,18,-1,0,unknown,1
3792,1,self-employed,single,secondary,no,766,yes,no,unknown,26,mar,57,4,0,0,unknown,1
3793,0,technician,single,tertiary,no,118,no,no,telephone,25,aug,48,1,-1,0,unknown,1
3794,1,management,divorced,tertiary,no,56,yes,no,unknown,6,may,308,1,0,0,unknown,1
3795,0,retired,married,tertiary,no,2298,no,no,cellular,21,oct,147,3,141,3,other,1
3796,1,blue-collar,divorced,tertiary,no,351,yes,no,cellular,3,feb,173,1,0,0,unknown,1
3797,1,blue-collar,married,tertiary,no,695,yes,no,cellular,17,nov,158,2,-1,0,unknown,1
3798,1,unemployed,married,unknown,no,118,yes,no,cellular,17,mar,333,7,0,0,unknown,2
3799,1,self-employed,single,tertiary,no,2426,no,no,unknown,6,jul,26,1,0,0,unknown,1
3800,1,student,single,secondary,no,83,yes,no,telephone,6,aug,23,30,0,0,unknown,1
3801,1,unemployed,married,primary,no,-57,yes,yes,cellular,16,may,151,1,185,1,other,1
3802,1,management,married,tertiary,no,623,yes,no,cellular,7,apr,747,5,0,0,unknown,1
3803,1,admin.,married,secondary,no,872,yes,yes,unknown,16,jul,54,5,0,0,unknown,1
3804,1,student,divorced,unknown,no,4897,yes,no,unknown,7,mar,808,1,-1,0,unknown,1
3805,1,management,divorced,tertiary,no,114,no,no,unknown,16,mar,234,3,-1,0,unknown,1
3806,1,unemployed,married,secondary,no,868,yes,no,unknown,8,mar,56,1,0,0,unknown,1
3807,1,management,married,tertiary,no,2443,no,no,cellular,20,aug,507,1,0,0,unknown,1
3808,1,student,single,secondary,no,1564,no,yes,cellular,29,aug,47,2,0,0,unknown,1
3809,1,unemployed,single,secondary,no,731,no,no,cellular,6,oct,92,1,0,0,unknown,1
3810,1,management,divorced,tertiary,no,559,no,yes,unknown,17,jul,162,3,0,0,unknown,1
3811,1,blue-collar,married,primary,no,907,yes,no,cellular,11,mar,884,1,0,0,unknown,2
3812,1,student,married,secondary,no,699,yes,yes,cellular,16,apr,831,5,341,2,failure,1
3813,1,retired,divorced,primary,no,-28,no,no,telephone,2,jun,238,4,0,0,unknown,1
3814,1,student,married,tertiary,no,-12,yes,yes,telephone,18,nov,119,2,191,3,failure,1
3815,1,self-employed,married,secondary,no,256,yes,yes,cellular,26,aug,134,5,0,0,unknown,1
3816,1,admin.,divorced,secondary,no,-41,no,no,cellular,6,jan,220,2,-1,0,unknown,1
3817,0,retired,married,primary,no,805,no,no,telephone,3,jul,90,2,0,0,unknown,1
3818,1,housemaid,married,secondary,no,3760,yes,yes,unknown,5,jul,161,1,0,0,unknown,1
3819,1,housemaid,divorced,tertiary,yes,-26,no,no,cellular,17,nov,123,3,-1,0,unknown,1
3820,0,services,married,secondary,no,658,no,no,telephone,20,oct,218,1,95,2,other,1
3821,1,housemaid,married,secondary,no,18,no,no,cellular,20,nov,123,4,0,0,unknown,1
3822,0,management,married,tertiary,no,1108,no,no,cellular,5,nov,138,2,-1,0,unknown,1
3823,1,management,married,secondary,no,4427,no,no,telephone,29,feb,221,3,0,0,unknown,1
3824,1,student,divorced,secondary,no,2498,yes,yes,cellular,6,mar,143,1,-1,0,unknown,1
3825,1,admin.,married,unknown,no,594,no,no,cellular,29,aug,73,2,0,0,unknown,1
3826,1,admin.,single,secondary,no,1905,yes,yes,unknown,4,jun,341,1,0,0,unknown,1
3827,1,blue-collar,married,secondary,no,99,yes,no,cellular,8,may,134,5,-1,0,unknown,1
3828,1,blue-collar,married,secondary,no,109,no,yes,cellular,13,jan,378,2,0,0,unknown,1
3829,1,student,divorced,primary,no,2540,yes,no,unknown,14,mar,83,2,-1,0,unknown,1
3830,1,student,single,tertiary,no,229,yes,no,cellular,5,jan,151,1,-1,0,unknown,1
3831,1,management,married,secondary,no,41,yes,no,unknown,6,may,80,1,-1,0,unknown,1
3832,1,unemployed,divorced,tertiary,no,2344,no,no,unknown,4,jul,267,7,0,0,unknown,1
3833,1,housemaid,married,primary,no,-56,no,no,cellular,17,jan,117,1,-1,0,unknown,1
3834,1,admin.,married,secondary,no,2588,yes,no,cellular,16,apr,503,3,96,4,failure,1
3835,1,housemaid,single,tertiary,no,761,yes,no,cellular,13,apr,132,1,91,1,failure,1
3836,1,student,married,tertiary,no,1734,yes,no,unknown,22,mar,362,3,0,0,unknown,1
3837,1,admin.,married,secondary,no,94,yes,no,cellular,6,aug,516,5,0,0,unknown,1
3838,0,housemaid,married,tertiary,no,867,no,no,cellular,26,feb,296,2,0,0,unknown,2
3839,1,housemaid,married,secondary,no,76,no,yes,cellular,7,jan,695,1,0,0,unknown,1
3840,1,admin.,single,secondary,no,5591,yes,no,cellular,11,may,128,1,-1,0,unknown,1
3841,1,admin.,married,unknown,no,882,yes,no,unknown,7,may,12,17,-1,0,unknown,1
3842,1,management,divorced,tertiary,no,58,yes,no,unknown,16,jul,351,3,-1,0,unknown,1
3843,1,management,married,tertiary,no,147,yes,no,unknown,28,may,147,2,-1,0,unknown,1
3844,1,blue-collar,single,tertiary,no,1079,no,no,cellular,29,apr,80,3,350,4,failure,1
3845,1,student,single,tertiary,no,33,no,no,cellular,28,aug,141,2,-1,0,unknown,1
3846,1,blue-collar,divorced,secondary,no,10,yes,no,unknown,16,mar,343,1,0,0,unknown,1
3847,1,blue-collar,divorced,tertiary,no,1758,no,yes,unknown,2,jan,369,1,-1,0,unknown,1
3848,1,admin.,single,secondary,no,10489,no,no,telephone,19,nov,271,4,0,0,unknown,1
3849,1,technician,married,tertiary,no,750,no,no,cellular,12,aug,500,3,0,0,unknown,1
3850,1,blue-collar,married,unknown,no,94,no,no,cellular,18,may,149,1,0,0,unknown,1
3851,1,housemaid,married,tertiary,no,227,yes,no,cellular,19,nov,149,1,0,0,unknown,1
3852,1,unemployed,married,primary,no,202,no,no,cellular,20,aug,235,5,135,9,failure,2
3853,1,management,divorced,tertiary,no,2062,yes,no,unknown,28,may,388,7,0,0,unknown,1
3854,1,admin.,divorced,secondary,no,1136,no,no,telephone,14,jun,133,5,0,0,unknown,1
3855,1,management,divorced,tertiary,no,15117,no,no,cellular,24,mar,672,1,0,0,unknown,2
3856,1,student,single,unknown,no,523,no,no,cellular,28,aug,52,2,0,0,unknown,1
3857,1,blue-collar,married,primary,no,40,no,no,telephone,6,jun,135,1,0,0,unknown,1
3858,1,management,married,tertiary,no,8197,yes,no,cellular,7,mar,297,1,276,1,failure,1
3859,1,management,single,tertiary,no,1197,no,no,cellular,20,jun,429,1,0,0,unknown,2
3860,1,management,married,secondary,no,897,no,no,cellular,21,apr,251,2,94,4,other,1
3861,1,retired,married,tertiary,no,831,no,no,telephone,26,feb,167,2,-1,0,unknown,1
3862,1,management,married,secondary,no,893,no,yes,cellular,19,aug,399,1,0,0,unknown,1
3863,1,admin.,divorced,secondary,no,5657,yes,no,cellular,28,apr,367,1,336,4,failure,1
3864,1,self-employed,married,secondary,no,8481,yes,no,telephone,20,nov,214,1,182,2,failure,1
3865,1,housemaid,married,secondary,no,739,no,no,cellular,25,apr,655,7,0,0,unknown,1
3866,1,blue-collar,married,secondary,no,124,no,no,cellular,19,oct,264,1,185,1,success,1
3867,1,self-employed,single,unknown,no,2063,yes,no,cellular,3,apr,71,1,0,0,unknown,1
3868,1,admin.,single,primary,no,2215,yes,no,unknown,29,mar,56,1,-1,0,unknown,1
3869,1,admin.,divorced,secondary,no,4775,yes,no,unknown,19,jun,48,1,0,0,unknown,1
3870,1,student,married,tertiary,no,900,no,no,cellular,13,apr,483,2,0,0,unknown,1
3871,1,unemployed,married,unknown,no,86,yes,no,cellular,24,jul,72,5,0,0,unknown,1
3872,1,blue-collar,married,unknown,no,942,yes,yes,unknown,20,jul,25,28,0,0,unknown,1
3873,1,student,married,tertiary,no,7952,yes,no,cellular,14,mar,74,4,-1,0,unknown,1
3874,1,services,single,secondary,no,2128,yes,no,unknown,26,jul,242,1,0,0,unknown,1
3875,1,admin.,single,secondary,no,2836,no,no,cellular,29,jan,43,2,0,0,unknown,1
3876,1,housemaid,single,secondary,no,426,no,yes,cellular,6,jul,356,1,0,0,unknown,1
3877,1,admin.,single,secondary,no,2038,no,no,unknown,6,jun,238,5,-1,0,unknown,1
3878,1,unemployed,married,tertiary,no,402,no,no,cellular,6,apr,258,1,-1,0,unknown,1
3879,1,admin.,divorced,secondary,no,154,yes,no,unknown,2,jun,638,1,0,0,unknown,1
3880,1,admin.,married,secondary,no,835,no,no,unknown,4,jun,234,1,-1,0,unknown,1
3881,1,blue-collar,divorced,tertiary,no,859,yes,no,cellular,16,mar,164,1,-1,0,unknown,1
3882,1,technician,single,tertiary,no,2170,yes,no,cellular,26,nov,143,5,-1,0,unknown,2
3883,1,entrepreneur,married,unknown,no,3575,yes,no,telephone,2,jul,29,2,0,0,unknown,1
