,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
778,1,blue-collar,single,secondary,no,139,no,yes,cellular,26,apr,29,7,0,0,unknown,1
779,1,admin.,married,primary,no,292,yes,no,unknown,17,may,177,1,0,0,unknown,1
780,1,management,married,unknown,no,3571,no,no,unknown,18,jul,103,2,0,0,unknown,1
781,1,housemaid,single,tertiary,no,-19,yes,no,cellular,20,may,118,1,0,0,unknown,1
782,1,entrepreneur,married,unknown,no,37,no,no,cellular,27,jan,119,1,-1,0,unknown,1
783,1,housemaid,married,tertiary,no,1433,yes,no,telephone,14,apr,243,2,0,9,other,2
784,1,student,single,secondary,no,801,yes,no,telephone,17,jul,99,1,186,2,other,1
785,1,retired,single,tertiary,no,6447,yes,no,cellular,17,feb,39,1,0,0,unknown,1
786,0,management,married,secondary,no,2222,yes,no,telephone,19,may,26,3,98,7,failure,1
787,1,student,single,secondary,no,-34,yes,no,unknown,29,mar,150,10,-1,0,unknown,1
788,1,retired,married,secondary,no,1232,no,no,unknown,2,jul,440,2,0,0,unknown,1
789,1,admin.,married,secondary,no,519,yes,no,unknown,17,mar,1671,1,0,0,unknown,1
790,1,housemaid,married,tertiary,no,-99,no,no,cellular,29,jan,196,2,0,0,unknown,1
791,1,student,married,secondary,no,375,no,no,cellular,2,dec,166,1,187,5,other,2
792,1,admin.,divorced,tertiary,no,3084,no,no,unknown,11,jul,245,3,0,0,unknown,1
793,1,student,married,tertiary,no,-42,no,yes,cellular,27,jan,385,6,-1,0,unknown,1
794,1,admin.,single,tertiary,no,8165,no,no,telephone,16,nov,329,1,102,1,success,2
795,1,blue-collar,single,secondary,no,2698,no,no,cellular,11,may,248,1,356,1,failure,1
796,1,admin.,married,secondary,no,-510,yes,yes,telephone,9,jul,291,1,0,0,unknown,1
797,1,management,married,primary,no,15,no,no,unknown,19,jul,43,1,0,0,unknown,1
798,0,admin.,married,secondary,no,5627,yes,yes,cellular,17,apr,281,4,0,0,unknown,2
799,1,blue-collar,married,secondary,no,1949,no,no,cellular,11,jul,114,1,0,0,unknown,1
800,1,management,single,tertiary,no,38,no,no,unknown,14,jun,100,3,0,0,unknown,1
801,1,student,single,secondary,no,4536,no,no,cellular,25,apr,658,2,0,0,unknown,1
802,1,self-employed,married,secondary,no,-608,yes,no,cellular,14,jul,210,4,-1,0,unknown,1
803,1,admin.,divorced,secondary,no,289,no,no,cellular,28,jan,74,16,0,0,unknown,1
804,1,student,married,unknown,no,924,no,no,telephone,29,jan,367,15,-1,0,unknown,1
805,1,housemaid,married,tertiary,yes,1763,yes,no,cellular,7,apr,113,2,0,0,unknown,1
806,0,services,divorced,tertiary,no,1262,yes,no,cellular,7,oct,186,1,147,3,failure,1
807,1,housemaid,single,tertiary,yes,-27,no,no,cellular,8,nov,402,1,-1,0,unknown,2
808,1,housemaid,married,tertiary,no,659,yes,no,cellular,12,apr,183,3,341,3,failure,1
809,1,housemaid,single,tertiary,no,-95,yes,no,cellular,17,aug,98,2,0,0,unknown,1
810,1,admin.,married,secondary,no,-474,no,no,unknown,17,jun,73,4,0,0,unknown,1
811,1,self-employed,married,secondary,no,32,no,no,telephone,9,jan,33,1,0,0,unknown,1
812,1,student,single,tertiary,no,21,yes,no,cellular,8,jul,414,2,330,3,failure,2
813,1,student,married,tertiary,no,509,yes,no,unknown,11,may,241,1,-1,0,unknown,1
814,1,admin.,married,unknown,no,1216,yes,no,cellular,14,apr,373,1,70,5,failure,1
815,1,student,single,secondary,no,332,no,no,cellular,29,jan,107,2,-1,0,unknown,1
816,1,admin.,single,secondary,no,1283,no,no,cellular,26,jan,77,5,-1,0,unknown,1
817,1,admin.,single,secondary,no,9,no,no,cellular,19,may,464,3,0,0,unknown,2
818,1,technician,single,secondary,no,523,no,no,unknown,11,jul,33,10,-1,0,unknown,1
819,1,self-employed,married,secondary,no,299,yes,no,cellular,13,mar,244,6,-1,0,unknown,1
820,1,housemaid,divorced,secondary,no,-27,yes,no,cellular,19,may,775,1,-1,0,unknown,1
821,1,housemaid,single,tertiary,no,1456,no,no,cellular,21,may,224,1,196,2,failure,1
822,0,management,married,primary,no,1522,yes,no,cellular,11,mar,165,2,-1,0,unknown,1
823,1,student,single,secondary,no,1224,no,no,telephone,8,dec,103,2,0,0,unknown,1
824,1,admin.,married,primary,no,778,yes,yes,unknown,8,mar,93,3,-1,0,unknown,1
825,1,admin.,single,secondary,no,293,yes,no,cellular,12,may,107,1,353,3,other,1
826,1,blue-collar,married,tertiary,no,99,yes,no,cellular,22,mar,178,6,361,1,failure,1
827,1,self-employed,married,unknown,no,759,yes,no,cellular,14,may,381,4,367,17,other,2
828,1,blue-collar,married,secondary,no,2299,no,no,unknown,19,jun,41,4,-1,0,unknown,1
829,1,admin.,single,secondary,no,2655,no,no,telephone,3,dec,394,1,-1,0,unknown,1
830,1,housemaid,married,tertiary,no,291,yes,no,unknown,16,may,155,1,0,0,unknown,1
831,0,services,single,secondary,no,1256,yes,no,cellular,18,may,99,1,0,2,unknown,1
832,1,student,single,tertiary,no,1536,yes,no,unknown,18,may,211,1,0,0,unknown,1
833,1,admin.,married,primary,no,410,yes,no,unknown,16,apr,492,2,-1,0,unknown,1
834,0,retired,single,secondary,no,538,no,no,cellular,29,feb,95,3,-1,0,unknown,1
835,1,management,married,tertiary,no,-27,no,no,cellular,8,aug,133,4,-1,0,unknown,1
836,1,student,divorced,secondary,no,6279,no,no,cellular,20,may,527,2,0,0,unknown,1
837,1,services,married,primary,no,437,yes,no,cellular,13,mar,172,2,0,0,unknown,1
838,1,student,divorced,secondary,no,-27,yes,no,unknown,27,may,76,1,0,0,unknown,1
839,1,housemaid,married,tertiary,no,452,no,no,cellular,3,dec,224,1,0,0,unknown,1
840,1,student,married,secondary,no,129,yes,yes,cellular,21,jan,264,2,0,0,unknown,1
841,1,admin.,married,primary,no,-486,yes,no,cellular,7,jan,411,2,-1,0,unknown,1
842,1,housemaid,single,tertiary,no,623,yes,no,cellular,19,apr,880,1,-1,0,unknown,2
843,1,technician,single,tertiary,no,430,no,no,cellular,19,apr,489,1,0,0,unknown,2
844,1,entrepreneur,married,secondary,no,387,no,no,cellular,7,jan,243,1,0,0,unknown,1
845,1,blue-collar,married,primary,no,53,no,no,cellular,30,jan,208,4,0,0,unknown,1
846,1,technician,single,tertiary,no,453,yes,no,cellular,15,jan,183,1,-1,0,unknown,1
847,0,admin.,single,primary,no,131,no,no,cellular,14,mar,210,3,-1,0,unknown,1
848,1,technician,single,secondary,no,516,yes,no,unknown,19,mar,971,3,-1,0,unknown,1
849,1,management,married,tertiary,no,935,yes,no,unknown,14,mar,198,2,-1,0,unknown,1
850,1,blue-collar,married,secondary,no,1217,no,no,cellular,28,may,358,1,99,4,other,1
851,1,admin.,single,tertiary,no,4323,no,no,cellular,28,feb,114,1,0,0,unknown,2
852,1,student,married,secondary,no,1152,no,no,cellular,26,may,255,2,277,2,success,1
853,1,admin.,single,secondary,no,-79,yes,yes,unknown,11,mar,229,2,-1,0,unknown,1
854,1,technician,married,secondary,no,778,yes,yes,cellular,7,may,110,1,152,2,failure,1
855,1,housemaid,married,tertiary,no,998,yes,yes,telephone,2,feb,118,1,0,0,unknown,1
856,1,student,single,secondary,no,83,no,no,cellular,19,feb,113,1,100,1,unknown,1
857,1,admin.,married,tertiary,no,203,yes,yes,cellular,26,jan,30,1,-1,0,unknown,1
858,1,management,married,tertiary,no,1314,yes,no,cellular,12,may,365,2,359,2,failure,1
859,1,admin.,divorced,secondary,no,21,yes,no,unknown,29,may,181,1,-1,0,unknown,1
860,1,housemaid,single,tertiary,no,57,no,no,cellular,8,mar,250,1,0,0,unknown,1
861,1,self-employed,single,secondary,no,1322,no,no,cellular,3,dec,461,1,0,0,unknown,1
862,1,admin.,married,primary,no,1252,yes,yes,telephone,21,apr,45,1,24,3,failure,1
863,1,student,single,tertiary,no,-80,no,no,cellular,6,aug,88,3,0,0,unknown,1
864,1,self-employed,single,secondary,no,-583,yes,yes,cellular,17,may,156,1,0,0,unknown,1
865,1,admin.,married,tertiary,no,1081,no,no,unknown,25,mar,89,5,-1,0,unknown,1
866,1,admin.,married,secondary,no,21,yes,yes,unknown,13,mar,318,1,-1,0,unknown,1
867,1,admin.,married,secondary,no,15,yes,no,unknown,23,mar,88,3,-1,0,unknown,1
868,1,student,divorced,secondary,no,1992,no,no,unknown,16,jun,97,3,-1,0,unknown,1
869,1,management,divorced,tertiary,no,1270,no,no,cellular,27,apr,295,2,0,0,unknown,1
870,1,technician,married,secondary,no,35,no,no,cellular,26,apr,348,1,0,0,unknown,1
871,1,technician,married,secondary,no,97,yes,no,cellular,25,apr,124,4,0,0,unknown,1
872,1,retired,single,tertiary,no,-33,no,no,cellular,28,jan,273,7,0,0,unknown,1
873,0,technician,married,tertiary,no,-68,no,no,cellular,5,apr,146,2,0,0,unknown,1
874,1,technician,divorced,primary,no,-42,no,no,cellular,18,feb,156,5,-1,0,unknown,1
875,1,retired,married,tertiary,no,5238,no,no,cellular,4,mar,180,2,0,0,unknown,1
876,1,housemaid,married,tertiary,no,740,yes,no,unknown,26,mar,271,3,-1,0,unknown,1
877,1,retired,single,secondary,no,376,no,no,unknown,11,jul,838,3,-1,0,unknown,1
878,1,technician,married,secondary,no,273,no,yes,cellular,25,jan,97,7,0,0,unknown,1
879,1,services,single,tertiary,no,1040,no,no,cellular,28,jul,184,1,0,0,unknown,2
880,1,student,single,secondary,no,-554,yes,yes,cellular,12,jan,92,1,139,1,unknown,1
881,1,admin.,divorced,tertiary,no,1289,no,no,cellular,3,apr,90,1,-1,0,unknown,2
882,1,student,single,secondary,no,169,yes,no,cellular,2,feb,286,1,273,0,unknown,1
883,1,services,married,secondary,no,-49,yes,no,cellular,23,mar,135,1,-1,0,unknown,1
884,1,student,single,tertiary,no,380,no,no,cellular,8,aug,124,1,0,0,unknown,1
885,1,services,single,primary,no,-15,no,no,cellular,12,aug,88,1,0,0,unknown,1
886,1,admin.,married,secondary,no,362,no,no,cellular,26,jun,94,1,-1,0,unknown,1
887,1,student,divorced,tertiary,no,3718,no,no,cellular,7,jan,235,1,0,0,unknown,1
888,1,admin.,single,primary,no,18,no,yes,cellular,25,apr,179,4,0,0,unknown,1
889,1,entrepreneur,married,secondary,no,238,yes,no,unknown,8,mar,983,1,-1,0,unknown,1
890,1,technician,married,secondary,no,366,yes,no,cellular,28,feb,106,1,0,0,unknown,1
891,1,admin.,married,primary,no,4,yes,no,cellular,18,apr,152,3,-1,0,unknown,1
892,1,entrepreneur,single,unknown,no,400,yes,no,unknown,20,may,84,2,-1,0,unknown,1
893,1,technician,single,secondary,no,370,no,no,cellular,1,apr,377,2,0,0,unknown,1
894,1,admin.,divorced,primary,no,74,yes,yes,cellular,6,may,128,2,357,0,failure,1
895,1,self-employed,single,tertiary,no,601,yes,yes,unknown,30,may,106,1,-1,0,unknown,1
896,1,housemaid,married,tertiary,no,271,yes,no,cellular,12,mar,195,1,325,5,failure,1
897,1,student,single,secondary,no,1727,no,no,cellular,14,aug,279,1,-1,0,unknown,1
898,1,technician,married,tertiary,no,429,yes,yes,unknown,13,mar,267,2,-1,0,unknown,1
899,1,housemaid,single,tertiary,no,1458,yes,no,cellular,18,may,107,2,0,0,unknown,1
900,1,housemaid,married,unknown,no,61,yes,no,cellular,5,apr,240,2,189,1,other,1
901,1,admin.,married,secondary,no,1030,yes,no,cellular,13,apr,147,1,354,0,failure,1
902,1,admin.,married,primary,no,-9,no,no,unknown,15,jul,112,3,-1,0,unknown,1
903,1,technician,married,tertiary,no,82,no,no,cellular,3,feb,92,3,-1,0,unknown,1
904,1,technician,married,secondary,no,2109,yes,no,unknown,14,mar,165,1,-1,0,unknown,1
905,1,admin.,divorced,secondary,no,2733,yes,no,unknown,2,mar,637,4,-1,0,unknown,2
906,1,housemaid,married,tertiary,no,-69,yes,no,cellular,30,jan,209,1,-1,0,unknown,1
907,1,blue-collar,married,secondary,no,283,yes,yes,cellular,10,jul,114,2,0,0,unknown,1
908,1,unemployed,single,unknown,no,432,no,no,telephone,19,may,228,1,-1,0,unknown,1
909,1,retired,married,primary,no,535,no,no,cellular,2,aug,228,2,-1,0,unknown,1
910,1,housemaid,single,tertiary,no,6,yes,no,unknown,19,may,126,1,0,0,unknown,1
911,1,retired,married,secondary,no,1013,no,no,cellular,29,apr,196,6,0,0,unknown,1
912,1,blue-collar,single,secondary,no,18,no,no,cellular,18,may,664,2,0,0,unknown,1
913,1,entrepreneur,divorced,secondary,no,1971,no,no,cellular,19,may,1070,4,-1,0,unknown,1
914,1,student,married,tertiary,no,1145,yes,no,cellular,13,may,368,2,0,0,unknown,1
915,1,management,married,secondary,no,261,yes,no,unknown,2,jul,453,2,-1,0,unknown,1
916,1,housemaid,divorced,unknown,no,4089,yes,no,cellular,29,jan,389,1,0,0,unknown,1
917,1,admin.,married,tertiary,no,329,no,no,cellular,23,apr,115,3,0,0,unknown,1
918,1,retired,married,unknown,no,47,no,no,cellular,15,mar,759,3,0,0,unknown,2
919,1,student,single,tertiary,no,671,no,no,cellular,16,apr,399,2,0,0,unknown,1
920,1,admin.,divorced,secondary,no,272,no,no,unknown,5,jun,199,2,0,0,unknown,1
921,1,housemaid,married,tertiary,no,-136,yes,no,cellular,22,may,253,1,0,0,unknown,1
922,0,admin.,single,secondary,no,-273,no,no,cellular,8,jan,517,1,387,1,success,1
923,1,technician,single,unknown,no,602,no,no,unknown,4,jul,56,2,-1,0,unknown,1
924,1,retired,married,primary,no,200,yes,yes,telephone,26,jan,139,1,0,0,unknown,1
925,1,housemaid,divorced,tertiary,no,155,no,yes,cellular,9,aug,230,1,0,0,unknown,1
926,1,admin.,married,secondary,yes,23,yes,no,unknown,6,may,304,1,361,0,unknown,1
927,1,housemaid,married,tertiary,no,1016,yes,no,unknown,4,mar,159,1,0,0,unknown,1
928,1,technician,divorced,primary,no,-35,no,no,unknown,3,jun,24,4,-1,0,unknown,1
929,0,management,married,primary,no,395,no,no,cellular,14,jul,246,2,439,1,success,2
930,1,retired,single,secondary,no,3468,yes,no,cellular,16,may,195,1,145,2,other,1
931,1,self-employed,divorced,secondary,yes,-67,yes,yes,unknown,2,may,219,4,0,0,unknown,1
932,1,admin.,married,unknown,no,651,yes,yes,cellular,9,jan,102,2,-1,0,unknown,1
933,1,self-employed,married,secondary,no,4893,no,no,cellular,14,apr,553,4,0,1,unknown,1
934,1,housemaid,single,tertiary,no,2993,no,no,cellular,18,nov,28,1,0,0,unknown,1
935,1,housemaid,married,tertiary,no,992,yes,no,cellular,28,aug,235,4,0,0,unknown,1
936,0,student,single,secondary,no,5144,no,no,telephone,7,dec,180,3,183,2,other,1
937,1,blue-collar,single,tertiary,no,4468,no,no,cellular,18,may,362,1,0,0,unknown,1
938,1,management,married,tertiary,no,284,yes,no,cellular,22,apr,188,5,0,3,unknown,1
939,1,self-employed,married,tertiary,no,249,yes,no,telephone,12,may,134,2,99,3,failure,1
940,0,services,married,tertiary,no,1682,yes,no,cellular,15,may,766,1,101,0,other,2
941,1,student,married,secondary,no,9,yes,no,cellular,29,jan,783,3,0,0,unknown,2
942,1,self-employed,married,secondary,no,1789,yes,no,unknown,29,mar,105,2,0,0,unknown,1
943,1,admin.,married,primary,no,-45,yes,yes,telephone,28,jul,510,1,-1,0,unknown,1
944,1,housemaid,married,tertiary,no,516,no,yes,cellular,7,jan,113,1,0,0,unknown,1
945,1,housemaid,single,secondary,no,437,yes,no,unknown,29,mar,105,3,-1,0,unknown,1
946,1,blue-collar,married,primary,no,77,yes,no,unknown,23,jul,65,2,0,0,unknown,1
947,1,self-employed,single,secondary,no,-640,no,yes,unknown,2,jun,275,2,0,0,unknown,1
948,1,student,married,secondary,no,1906,yes,no,unknown,14,mar,280,2,0,0,unknown,1
949,1,housemaid,married,tertiary,no,4094,no,no,cellular,21,apr,949,2,-1,0,unknown,1
950,1,technician,married,secondary,no,73,yes,no,cellular,27,jul,225,1,-1,0,unknown,1
951,1,housemaid,divorced,tertiary,no,1433,no,yes,cellular,12,oct,234,2,98,2,failure,2
952,1,technician,married,secondary,no,1115,no,no,unknown,30,mar,206,4,0,0,unknown,1
953,1,entrepreneur,married,secondary,no,565,no,yes,cellular,19,may,305,4,186,1,failure,1
954,1,retired,married,tertiary,no,510,no,no,cellular,20,apr,239,1,153,0,failure,2
955,1,management,married,primary,no,2560,no,yes,cellular,20,may,233,1,0,0,unknown,1
956,1,self-employed,married,tertiary,no,-78,no,no,cellular,15,apr,161,2,0,0,unknown,1
957,1,housemaid,single,tertiary,no,1894,no,no,cellular,20,apr,108,10,0,0,unknown,1
958,1,housemaid,divorced,tertiary,no,331,no,yes,cellular,18,may,105,1,0,0,unknown,1
959,1,student,married,tertiary,no,1,yes,no,cellular,22,jan,190,3,0,0,unknown,1
960,1,management,married,tertiary,no,-76,no,no,cellular,2,apr,248,2,-1,0,unknown,1
961,1,student,single,secondary,no,808,no,no,cellular,8,apr,270,3,-1,0,unknown,1
962,1,management,single,secondary,no,61,yes,no,cellular,15,mar,354,1,359,3,failure,1
963,1,admin.,married,secondary,no,655,no,no,unknown,6,jul,119,3,-1,0,unknown,1
964,1,student,divorced,tertiary,no,157,yes,no,unknown,5,mar,989,2,-1,0,unknown,1
965,1,admin.,single,tertiary,no,20,yes,no,cellular,26,mar,473,1,0,0,unknown,1
966,1,management,married,primary,no,997,no,no,telephone,9,jan,579,3,-1,0,unknown,2
967,1,management,married,secondary,no,2912,yes,no,cellular,14,mar,226,2,190,3,other,2
968,1,admin.,married,secondary,yes,-64,no,no,cellular,13,jan,53,2,0,0,unknown,1
969,1,admin.,married,secondary,no,-38,yes,no,unknown,29,mar,378,3,0,0,unknown,1
970,1,housemaid,single,primary,no,-38,no,no,unknown,6,jul,199,4,0,0,unknown,1
971,1,blue-collar,married,secondary,no,248,yes,no,unknown,15,may,168,2,-1,0,unknown,1
972,1,retired,single,tertiary,no,5175,yes,no,cellular,19,may,90,15,0,0,unknown,1
973,1,blue-collar,single,primary,no,1219,yes,no,unknown,3,may,24,1,-1,0,unknown,1
974,1,self-employed,married,secondary,no,3691,yes,yes,cellular,14,jan,130,1,359,2,failure,1
975,1,student,married,secondary,no,-895,yes,no,unknown,16,jun,281,3,-1,0,unknown,1
976,1,housemaid,single,tertiary,no,464,no,no,cellular,29,jul,301,1,0,0,unknown,1
977,1,admin.,married,secondary,no,-41,no,yes,cellular,12,apr,29,10,0,0,unknown,1
978,1,student,single,tertiary,no,-28,yes,no,unknown,28,may,161,1,0,0,unknown,1
979,1,housemaid,single,tertiary,no,760,yes,no,cellular,17,jan,108,2,0,0,unknown,1
980,1,blue-collar,married,secondary,no,-27,no,no,telephone,7,jan,193,1,0,0,unknown,1
981,1,admin.,married,primary,no,379,yes,no,cellular,17,apr,180,4,0,0,other,1
982,1,management,married,primary,no,-13,yes,no,cellular,12,may,160,2,176,5,other,2
983,1,student,married,secondary,no,470,no,no,cellular,14,apr,282,3,0,0,unknown,1
984,1,blue-collar,married,secondary,no,-499,yes,yes,unknown,17,mar,251,1,0,0,unknown,1
985,1,housemaid,married,tertiary,no,3082,no,no,cellular,16,aug,21,5,0,0,unknown,1
986,1,admin.,single,secondary,no,107,yes,no,cellular,20,apr,146,1,-1,0,unknown,1
987,1,admin.,married,secondary,no,-4,no,no,cellular,2,dec,169,1,280,1,other,1
988,1,admin.,married,primary,no,2148,yes,no,cellular,14,mar,163,1,365,9,success,2
989,1,admin.,divorced,secondary,no,474,yes,yes,cellular,22,jan,259,1,-1,0,unknown,1
990,1,housemaid,married,tertiary,no,-282,no,no,cellular,7,aug,78,1,0,0,unknown,1
991,1,services,married,primary,no,522,no,no,unknown,12,jun,129,2,0,0,unknown,1
992,1,admin.,married,secondary,no,-456,yes,no,telephone,29,may,156,4,-1,0,unknown,1
993,1,housemaid,single,tertiary,no,2567,no,no,unknown,29,jul,197,25,-1,0,unknown,1
994,1,self-employed,married,tertiary,no,54,no,no,unknown,2,jun,56,8,0,0,unknown,1
995,1,housemaid,single,tertiary,no,1239,yes,no,cellular,19,aug,171,2,0,0,unknown,1
996,1,admin.,married,primary,yes,11926,yes,yes,unknown,2,jun,384,1,0,0,unknown,1
997,1,admin.,married,secondary,no,1917,yes,no,cellular,15,apr,287,2,-1,0,unknown,1
998,1,housemaid,married,tertiary,no,414,no,no,cellular,20,may,96,2,-1,0,unknown,1
999,1,retired,married,tertiary,no,1048,no,no,cellular,9,apr,364,1,-1,0,unknown,2
1000,1,management,married,tertiary,no,545,no,no,cellular,3,apr,98,3,0,0,unknown,2
1001,1,housemaid,married,tertiary,no,2276,no,no,cellular,12,apr,443,1,0,0,unknown,1
1002,1,admin.,single,secondary,no,480,no,no,cellular,8,jan,432,1,0,0,unknown,1
1003,1,entrepreneur,single,primary,no,834,yes,no,cellular,19,jan,108,3,0,0,unknown,1
1004,1,management,married,tertiary,no,33,yes,no,unknown,30,may,83,1,-1,0,unknown,1
1005,1,technician,married,secondary,no,-50,yes,yes,cellular,12,may,97,2,0,0,unknown,1
1006,1,blue-collar,married,secondary,no,-52,yes,no,cellular,15,may,293,1,-1,0,unknown,1
1007,1,housemaid,married,tertiary,no,3462,yes,no,cellular,19,may,231,1,-1,0,unknown,1
1008,1,retired,married,tertiary,no,2518,yes,no,cellular,20,may,343,1,145,1,failure,1
1009,1,management,married,tertiary,no,9477,yes,no,unknown,19,may,42,2,0,0,unknown,1
1010,0,student,married,secondary,no,4761,no,yes,cellular,25,jun,220,2,102,2,success,2
1011,1,entrepreneur,married,primary,no,11856,yes,no,cellular,14,apr,111,2,0,0,unknown,1
1012,1,self-employed,divorced,secondary,no,12,no,no,cellular,20,nov,28,6,0,0,unknown,1
1013,1,retired,married,primary,no,719,no,no,unknown,11,jul,596,2,-1,0,unknown,1
1014,1,student,divorced,secondary,no,36,no,yes,cellular,7,jan,169,3,-1,0,unknown,1
1015,1,management,married,secondary,no,-83,no,yes,cellular,13,dec,79,1,274,0,unknown,1
1016,1,admin.,married,secondary,no,902,yes,yes,cellular,8,jul,238,1,-1,0,unknown,1
1017,1,retired,married,tertiary,no,444,yes,no,cellular,2,dec,140,1,-1,0,unknown,1
1018,1,admin.,married,secondary,no,3729,yes,no,unknown,16,jul,463,3,0,0,unknown,1
1019,1,student,married,secondary,no,4548,yes,no,cellular,17,apr,114,1,0,0,unknown,1
1020,1,blue-collar,married,tertiary,no,3768,yes,no,cellular,14,jan,260,1,0,0,unknown,1
1021,1,technician,married,secondary,no,19,no,no,cellular,11,apr,118,2,0,0,unknown,1
1022,1,student,married,secondary,no,606,no,no,cellular,8,nov,188,1,103,2,success,2
1023,1,housemaid,married,primary,no,2276,no,no,cellular,19,apr,105,4,0,0,unknown,1
1024,1,housemaid,married,tertiary,no,-463,no,yes,cellular,6,apr,221,1,0,0,unknown,1
1025,1,technician,married,secondary,no,3921,no,no,unknown,12,jun,77,15,-1,0,unknown,1
1026,1,blue-collar,married,secondary,no,-19,yes,no,cellular,21,mar,400,3,346,1,failure,1
1027,1,student,single,secondary,no,476,yes,no,cellular,17,nov,77,3,361,1,failure,1
1028,1,housemaid,married,tertiary,no,4073,yes,no,cellular,28,jan,205,1,0,0,unknown,2
1029,1,student,married,secondary,no,3572,no,yes,cellular,29,apr,1036,2,0,0,unknown,1
1030,1,management,single,tertiary,no,1586,yes,no,unknown,12,mar,304,2,-1,0,unknown,2
1031,1,management,married,tertiary,no,-39,yes,no,unknown,22,mar,221,1,-1,0,unknown,1
1032,1,entrepreneur,married,secondary,no,459,yes,no,cellular,29,apr,86,3,-1,0,unknown,1
1033,1,student,married,secondary,no,-3,yes,yes,cellular,27,jan,286,1,0,0,unknown,1
1034,1,admin.,married,secondary,no,2390,yes,no,cellular,20,may,619,1,0,1,failure,1
1035,1,admin.,married,secondary,no,3381,yes,no,cellular,22,jan,316,2,0,0,unknown,1
1036,1,blue-collar,married,tertiary,no,289,yes,no,cellular,2,apr,265,1,0,0,unknown,2
1037,1,admin.,single,primary,no,76,yes,yes,unknown,2,apr,204,1,-1,0,unknown,2
1038,0,admin.,single,primary,no,26,no,no,telephone,16,jul,37,1,0,0,unknown,1
1039,1,self-employed,married,secondary,no,782,no,no,telephone,19,jul,23,4,0,0,unknown,1
1040,1,housemaid,married,tertiary,no,110,no,no,cellular,9,jan,499,1,0,0,unknown,1
1041,1,student,married,secondary,no,-33,yes,no,telephone,22,jul,92,2,0,0,unknown,1
1042,1,admin.,married,secondary,no,436,no,no,unknown,17,jul,98,2,0,0,unknown,1
1043,1,admin.,single,tertiary,no,29,no,no,cellular,11,nov,89,1,100,1,failure,1
1044,1,management,married,secondary,no,27,yes,no,unknown,19,jul,112,1,0,0,unknown,1
1045,1,technician,single,secondary,no,481,yes,no,cellular,9,jul,230,4,0,0,unknown,1
1046,1,blue-collar,married,secondary,no,770,yes,no,cellular,18,apr,364,4,0,0,unknown,1
1047,1,housemaid,married,primary,no,410,yes,no,cellular,21,may,35,8,280,2,failure,1
1048,1,admin.,single,unknown,yes,-65,no,no,unknown,19,jun,49,1,-1,0,unknown,1
1049,1,admin.,married,secondary,no,1100,yes,no,cellular,8,jul,205,2,-1,0,unknown,1
1050,1,admin.,divorced,secondary,no,-511,yes,no,cellular,14,may,94,4,190,1,failure,1
1051,1,entrepreneur,single,tertiary,no,1105,yes,no,cellular,17,apr,334,1,-1,0,unknown,1
1052,1,student,single,secondary,no,103,yes,no,unknown,5,jul,87,3,0,0,unknown,1
1053,1,admin.,single,primary,no,945,yes,no,unknown,19,jun,100,1,-1,0,unknown,1
1054,1,services,divorced,secondary,no,214,yes,no,unknown,10,may,192,2,0,0,unknown,1
1055,1,student,married,tertiary,no,190,yes,no,cellular,5,apr,95,2,-1,0,unknown,1
1056,0,blue-collar,married,primary,no,1096,no,no,cellular,3,apr,199,1,0,0,unknown,1
1057,0,admin.,married,secondary,no,39,no,no,cellular,5,mar,234,1,0,0,unknown,2
1058,1,housemaid,married,tertiary,no,1620,no,no,cellular,19,apr,117,2,-1,0,unknown,1
1059,1,blue-collar,married,unknown,no,1610,yes,no,unknown,11,mar,242,1,-1,0,unknown,1
1060,1,housemaid,divorced,tertiary,no,474,no,no,cellular,16,nov,402,1,0,0,unknown,2
1061,1,admin.,married,secondary,no,35,yes,no,cellular,8,apr,195,2,-1,0,unknown,1
1062,1,retired,single,tertiary,no,340,no,no,unknown,2,jul,172,2,-1,0,unknown,1
1063,1,student,single,tertiary,no,630,yes,no,cellular,28,apr,437,2,326,1,other,1
1064,1,retired,married,unknown,no,695,no,no,cellular,3,dec,189,1,94,1,failure,1
1065,1,student,single,secondary,no,399,yes,no,unknown,3,mar,241,2,-1,0,unknown,1
1066,1,blue-collar,single,secondary,no,377,no,no,cellular,29,jan,226,15,0,0,unknown,1
1067,1,technician,married,primary,no,10,no,yes,cellular,5,dec,277,1,-1,0,unknown,2
1068,1,services,single,primary,no,441,no,no,cellular,19,apr,219,6,0,0,unknown,1
1069,1,housemaid,divorced,tertiary,no,-23,no,no,unknown,6,aug,108,1,-1,0,unknown,1
1070,1,management,single,primary,no,27,no,no,cellular,5,feb,719,3,-1,0,unknown,1
1071,1,services,divorced,secondary,no,2509,yes,no,unknown,20,mar,286,1,0,0,unknown,1
1072,1,housemaid,single,secondary,yes,-34,no,no,cellular,3,apr,154,1,-1,0,unknown,1
1073,1,student,married,secondary,no,-15,no,no,cellular,28,nov,251,1,274,2,other,1
1074,1,self-employed,married,secondary,no,193,yes,no,unknown,21,may,169,4,0,0,unknown,1
1075,1,housemaid,divorced,tertiary,no,1197,yes,no,cellular,20,may,168,1,0,0,unknown,1
1076,1,self-employed,married,secondary,no,-69,yes,no,unknown,5,mar,160,6,-1,0,unknown,1
