,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
3582,1,admin.,married,secondary,no,464,yes,no,cellular,7,apr,213,1,-1,0,unknown,1
3583,1,technician,married,secondary,no,263,yes,no,unknown,16,jun,98,5,-1,0,unknown,1
3584,1,services,married,primary,no,-149,yes,no,unknown,29,may,245,1,-1,0,unknown,1
3585,1,management,single,tertiary,no,1390,no,no,cellular,11,mar,61,6,-1,0,unknown,1
3586,1,technician,married,tertiary,no,1467,yes,no,cellular,25,oct,102,1,183,1,success,1
3587,1,management,married,tertiary,no,3453,no,no,cellular,7,aug,84,2,-1,0,unknown,1
3588,1,blue-collar,married,primary,no,-337,yes,yes,cellular,21,jul,366,7,-1,0,unknown,1
3589,1,blue-collar,married,secondary,no,0,yes,yes,cellular,6,may,952,3,-1,0,unknown,2
3590,1,technician,married,secondary,no,1077,yes,yes,unknown,9,jun,392,4,-1,0,unknown,1
3591,1,admin.,married,secondary,no,1286,yes,no,cellular,18,jul,125,1,-1,0,unknown,1
3592,1,management,divorced,tertiary,no,2517,yes,no,cellular,21,nov,73,1,106,1,failure,1
3593,1,admin.,single,tertiary,no,401,yes,no,cellular,15,may,18,5,268,14,other,1
3594,1,blue-collar,married,primary,no,1,yes,no,cellular,14,may,310,3,-1,0,unknown,1
3595,1,services,married,primary,no,641,no,yes,unknown,4,jul,196,2,-1,0,unknown,1
3596,1,services,single,primary,no,0,yes,no,cellular,7,may,514,1,-1,0,unknown,1
3597,1,management,married,tertiary,no,302,yes,no,unknown,13,may,164,1,-1,0,unknown,1
3598,1,entrepreneur,married,secondary,no,525,yes,no,cellular,18,nov,125,1,-1,0,unknown,1
3599,1,retired,married,secondary,no,108,no,yes,cellular,15,jul,56,2,-1,0,unknown,1
3600,1,unemployed,married,secondary,no,728,no,no,cellular,20,nov,48,5,-1,0,unknown,1
3601,1,management,married,tertiary,no,6761,no,no,cellular,5,aug,884,1,-1,0,unknown,2
3602,1,services,married,secondary,no,1235,no,no,cellular,13,aug,286,6,-1,0,unknown,1
3603,1,admin.,single,secondary,no,0,no,yes,cellular,15,jul,58,2,-1,0,unknown,1
3604,1,self-employed,married,tertiary,no,347,yes,no,unknown,16,jun,633,1,-1,0,unknown,1
3605,1,services,married,secondary,no,-413,yes,no,cellular,18,may,190,3,-1,0,unknown,1
3606,1,management,married,tertiary,no,392,no,no,unknown,12,jun,144,3,-1,0,unknown,1
3607,1,management,divorced,tertiary,no,519,yes,no,cellular,31,jul,8,36,-1,0,unknown,1
3608,1,admin.,married,secondary,no,-804,no,yes,cellular,19,nov,108,1,-1,0,unknown,1
3609,1,self-employed,divorced,secondary,no,0,no,no,unknown,12,jun,188,6,-1,0,unknown,1
3610,1,management,divorced,tertiary,no,3156,yes,no,cellular,20,nov,124,4,-1,0,unknown,1
3611,1,retired,divorced,tertiary,no,-289,yes,no,cellular,21,aug,96,3,-1,0,unknown,1
3612,1,blue-collar,married,primary,no,1410,yes,no,unknown,2,jun,420,2,-1,0,unknown,1
3613,1,entrepreneur,married,tertiary,no,2478,no,no,cellular,3,jun,247,1,-1,0,unknown,1
3614,1,management,married,tertiary,no,595,yes,no,cellular,20,nov,213,1,-1,0,unknown,1
3615,1,management,married,tertiary,no,1323,yes,yes,unknown,6,jun,130,4,-1,0,unknown,1
3616,1,technician,married,unknown,no,1077,yes,no,cellular,18,aug,143,3,-1,0,unknown,1
3617,1,blue-collar,married,primary,no,204,yes,no,cellular,11,jul,367,2,-1,0,unknown,1
3618,1,unemployed,married,primary,no,571,no,no,cellular,28,jan,152,2,-1,0,unknown,1
3619,1,blue-collar,married,secondary,no,1310,yes,no,cellular,5,may,147,1,-1,0,unknown,1
3620,1,technician,married,secondary,no,-1301,yes,no,unknown,26,may,967,1,-1,0,unknown,1
3621,1,self-employed,single,tertiary,no,1949,no,no,unknown,16,jun,611,1,-1,0,unknown,1
3622,0,management,married,tertiary,no,4052,no,no,cellular,5,nov,324,3,87,4,failure,1
3623,1,technician,married,secondary,no,26,yes,no,cellular,11,jul,195,1,-1,0,unknown,1
3624,1,management,married,tertiary,no,480,no,no,cellular,22,aug,132,1,-1,0,unknown,1
3625,1,blue-collar,married,primary,no,-64,yes,no,cellular,7,jul,302,3,-1,0,unknown,1
3626,0,retired,divorced,primary,no,7415,no,no,cellular,17,apr,834,1,-1,0,unknown,1
3627,1,admin.,married,secondary,no,1107,yes,no,cellular,12,may,64,1,363,5,failure,1
3628,1,services,married,secondary,no,-559,yes,no,unknown,23,may,342,2,-1,0,unknown,1
3629,1,blue-collar,married,secondary,no,1069,no,yes,telephone,7,aug,31,1,-1,0,unknown,1
3630,1,management,married,tertiary,no,-326,yes,no,cellular,9,feb,117,2,-1,0,unknown,1
3631,1,technician,married,secondary,no,47,yes,no,cellular,16,jul,154,6,-1,0,unknown,1
3632,1,technician,divorced,secondary,no,0,yes,no,telephone,12,may,29,1,357,6,failure,1
3633,1,unemployed,married,secondary,no,346,no,no,cellular,5,feb,267,2,-1,0,unknown,1
3634,1,blue-collar,married,primary,no,65,yes,no,cellular,18,may,149,1,370,2,failure,1
3635,1,blue-collar,married,secondary,no,332,yes,no,unknown,27,may,298,5,-1,0,unknown,1
3636,1,management,married,tertiary,no,1444,yes,yes,cellular,21,jul,553,2,-1,0,unknown,1
3637,1,management,single,tertiary,no,6505,yes,no,cellular,20,nov,317,4,-1,0,unknown,1
3638,1,technician,married,primary,no,4536,yes,yes,cellular,18,nov,924,2,168,2,failure,1
3639,1,entrepreneur,married,secondary,no,855,yes,no,unknown,14,may,171,10,-1,0,unknown,1
3640,1,services,married,primary,no,0,yes,no,unknown,5,jun,100,2,-1,0,unknown,1
3641,1,admin.,single,secondary,no,196,yes,no,cellular,15,may,168,1,359,3,failure,1
3642,1,admin.,married,tertiary,no,387,yes,no,unknown,6,may,145,2,-1,0,unknown,1
3643,1,blue-collar,married,unknown,no,219,yes,no,unknown,5,may,108,1,-1,0,unknown,1
3644,1,management,married,tertiary,no,-168,yes,no,cellular,18,may,144,1,-1,0,unknown,1
3645,1,technician,married,secondary,no,9190,no,no,cellular,18,nov,99,1,-1,0,unknown,1
3646,1,technician,married,secondary,no,4166,no,no,cellular,4,may,128,3,-1,0,unknown,1
3647,1,admin.,married,tertiary,no,222,no,yes,cellular,28,jan,76,1,-1,0,unknown,1
3648,1,management,divorced,tertiary,no,-636,no,yes,unknown,18,jun,61,3,-1,0,unknown,1
3649,1,services,single,tertiary,no,4517,yes,no,telephone,7,may,22,1,368,4,failure,1
3650,1,blue-collar,married,secondary,no,168,yes,yes,cellular,14,may,291,2,-1,0,unknown,1
3651,1,blue-collar,divorced,secondary,no,-784,yes,no,unknown,2,jun,182,2,-1,0,unknown,1
3652,1,services,single,unknown,no,1971,yes,no,cellular,18,may,274,4,-1,0,unknown,1
3653,1,blue-collar,married,secondary,no,898,yes,no,telephone,13,nov,93,1,-1,0,unknown,1
3654,1,management,married,tertiary,no,2383,yes,no,cellular,2,jun,567,1,-1,0,unknown,2
3655,1,technician,married,secondary,no,132,no,no,telephone,18,oct,201,1,-1,0,unknown,2
3656,1,technician,married,tertiary,no,1231,yes,no,cellular,15,apr,108,1,-1,0,unknown,1
3657,1,blue-collar,married,primary,no,1288,yes,yes,cellular,6,may,138,1,363,2,other,1
3658,1,entrepreneur,married,secondary,no,56,no,yes,unknown,9,jun,119,4,-1,0,unknown,1
3659,1,technician,married,secondary,no,764,yes,no,cellular,2,feb,77,3,269,1,failure,1
3660,1,management,single,tertiary,no,38,yes,no,cellular,2,feb,54,1,255,2,failure,1
3661,1,services,married,secondary,no,533,no,no,cellular,4,feb,620,3,-1,0,unknown,1
3662,1,admin.,single,secondary,no,0,yes,no,cellular,6,may,294,1,-1,0,unknown,1
3663,1,technician,married,tertiary,no,-50,no,yes,cellular,14,aug,149,6,-1,0,unknown,1
3664,1,entrepreneur,married,unknown,no,0,no,yes,cellular,15,jul,209,4,-1,0,unknown,1
3665,1,admin.,married,unknown,no,876,yes,no,unknown,16,may,92,1,-1,0,unknown,1
3666,1,blue-collar,married,primary,no,3482,yes,no,telephone,13,may,65,3,-1,0,unknown,1
3667,1,entrepreneur,married,secondary,no,644,yes,no,cellular,20,apr,134,3,-1,0,unknown,1
3668,1,housemaid,married,secondary,no,361,no,no,cellular,11,aug,132,2,-1,0,unknown,1
3669,1,blue-collar,married,secondary,no,86,yes,yes,unknown,26,may,135,6,-1,0,unknown,1
3670,1,admin.,married,secondary,no,631,yes,yes,cellular,28,jan,203,1,205,2,failure,1
3671,1,management,single,tertiary,no,185,no,yes,cellular,9,feb,79,3,-1,0,unknown,1
3672,1,management,divorced,tertiary,no,2696,no,no,unknown,20,jun,25,3,-1,0,unknown,1
3673,1,technician,married,tertiary,no,-3,no,no,cellular,30,jul,208,1,-1,0,unknown,1
3674,1,services,divorced,primary,no,1612,yes,no,unknown,16,may,67,3,-1,0,unknown,1
3675,1,admin.,married,secondary,no,0,no,no,unknown,11,jun,180,1,-1,0,unknown,1
3676,1,management,single,tertiary,no,18,yes,no,cellular,21,nov,46,1,-1,0,unknown,1
3677,1,management,divorced,tertiary,no,1712,yes,no,cellular,2,apr,590,1,136,1,failure,1
3678,1,management,married,tertiary,no,-1419,yes,yes,cellular,11,aug,92,7,-1,0,unknown,1
3679,1,services,married,secondary,no,21,yes,no,cellular,13,aug,140,2,-1,0,unknown,1
3680,1,self-employed,single,tertiary,no,47,no,no,cellular,7,jul,166,2,-1,0,unknown,1
3681,0,student,single,secondary,no,3578,no,no,cellular,29,apr,337,3,183,2,success,2
3682,1,blue-collar,married,secondary,no,-382,yes,no,cellular,4,feb,92,2,-1,0,unknown,1
3683,1,management,married,tertiary,no,1310,no,no,cellular,2,mar,50,2,-1,0,unknown,1
3684,1,admin.,married,secondary,no,169,no,no,cellular,25,aug,60,14,-1,0,unknown,1
3685,1,technician,married,tertiary,no,8,yes,no,unknown,8,may,662,2,-1,0,unknown,1
3686,1,self-employed,married,tertiary,no,1309,no,no,telephone,5,jun,247,1,-1,0,unknown,2
3687,1,technician,single,tertiary,no,325,yes,no,cellular,5,feb,155,1,-1,0,unknown,1
3688,1,blue-collar,married,secondary,no,0,yes,no,cellular,12,may,57,1,-1,0,unknown,1
3689,1,management,married,tertiary,no,604,yes,no,cellular,13,aug,378,1,-1,0,unknown,2
3690,1,housemaid,married,primary,no,369,yes,yes,cellular,11,aug,260,7,-1,0,unknown,1
3691,1,blue-collar,married,secondary,no,-196,yes,no,unknown,2,jun,89,3,-1,0,unknown,1
3692,1,technician,single,unknown,no,341,no,no,cellular,20,aug,46,2,-1,0,unknown,1
3693,1,technician,married,tertiary,no,4123,yes,yes,cellular,4,feb,260,2,253,1,failure,1
3694,1,blue-collar,married,secondary,no,2600,yes,no,cellular,7,may,512,1,-1,0,unknown,1
3695,1,management,married,tertiary,no,0,yes,no,cellular,31,jul,22,16,-1,0,unknown,1
3696,1,retired,married,primary,no,871,yes,no,unknown,8,may,138,1,-1,0,unknown,1
3697,1,entrepreneur,single,tertiary,no,307,no,no,telephone,31,jul,44,6,-1,0,unknown,1
3698,1,blue-collar,married,unknown,no,20,yes,no,telephone,28,jan,124,1,197,1,other,1
3699,1,technician,single,secondary,no,12,yes,no,cellular,11,sep,203,1,461,2,failure,2
3700,1,unemployed,married,secondary,no,522,yes,no,cellular,19,nov,654,1,-1,0,unknown,1
3701,1,management,single,tertiary,no,595,yes,no,unknown,14,may,254,3,-1,0,unknown,1
3702,1,technician,married,secondary,no,1090,no,yes,cellular,30,jul,124,2,-1,0,unknown,1
3703,1,technician,single,secondary,no,292,yes,no,cellular,23,jul,203,5,-1,0,unknown,1
3704,1,blue-collar,married,secondary,no,243,yes,no,cellular,5,may,248,1,344,2,failure,1
3705,1,management,married,tertiary,no,510,yes,yes,cellular,18,jul,558,3,-1,0,unknown,1
3706,1,management,married,tertiary,no,12801,no,no,cellular,21,nov,479,1,-1,0,unknown,2
3707,1,blue-collar,divorced,primary,no,0,no,no,unknown,26,may,104,1,-1,0,unknown,1
3708,1,admin.,single,tertiary,no,3,yes,yes,cellular,30,jul,111,5,-1,0,unknown,1
3709,1,unemployed,single,secondary,no,-70,no,yes,cellular,10,jul,130,1,-1,0,unknown,1
3710,1,management,single,tertiary,no,11,no,no,cellular,19,aug,291,2,-1,0,unknown,1
3711,1,unknown,single,unknown,no,366,no,no,unknown,6,jun,46,1,-1,0,unknown,1
3712,1,admin.,single,tertiary,no,232,no,no,unknown,28,may,86,1,-1,0,unknown,1
3713,1,unemployed,divorced,tertiary,no,82,yes,no,cellular,8,may,320,2,364,2,failure,1
3714,1,management,married,tertiary,no,2506,yes,no,cellular,2,nov,288,1,186,4,success,2
3715,1,blue-collar,married,primary,no,190,yes,no,cellular,13,may,54,2,345,2,failure,1
3716,1,management,divorced,tertiary,no,5178,yes,no,cellular,14,apr,241,1,-1,0,unknown,1
3717,1,technician,single,tertiary,no,1031,no,no,cellular,31,jul,68,25,-1,0,unknown,1
3718,1,services,married,primary,no,1215,no,no,unknown,5,jun,357,1,-1,0,unknown,1
3719,1,technician,married,secondary,no,0,yes,no,cellular,17,nov,378,2,-1,0,unknown,1
3720,1,services,married,secondary,no,3931,yes,no,unknown,29,may,746,1,-1,0,unknown,1
3721,1,blue-collar,married,secondary,no,501,yes,no,cellular,31,jul,103,2,-1,0,unknown,1
3722,1,entrepreneur,married,tertiary,no,1923,no,no,cellular,6,aug,194,9,-1,0,unknown,1
3723,1,admin.,married,primary,no,410,yes,yes,telephone,18,jul,297,2,-1,0,unknown,1
3724,1,technician,married,primary,no,2780,yes,no,cellular,16,sep,315,2,187,1,success,2
3725,1,admin.,single,secondary,no,130,no,yes,cellular,27,mar,104,1,-1,0,unknown,2
3726,1,services,married,secondary,no,2993,yes,no,cellular,7,may,768,3,-1,0,unknown,1
3727,1,blue-collar,married,primary,no,21,yes,no,cellular,15,may,187,7,364,1,other,1
3728,1,management,married,tertiary,no,0,no,no,cellular,3,feb,404,2,-1,0,unknown,2
3729,1,management,married,tertiary,no,640,no,no,cellular,7,jul,54,2,-1,0,unknown,1
3730,1,unemployed,married,primary,no,465,no,no,cellular,6,feb,406,3,-1,0,unknown,1
3731,1,admin.,single,secondary,no,0,no,no,cellular,28,jan,90,2,-1,0,unknown,1
3732,1,unknown,married,primary,no,95,no,no,telephone,25,jul,224,3,-1,0,unknown,1
3733,1,services,single,unknown,no,-507,yes,no,unknown,5,may,368,2,-1,0,unknown,1
3734,1,admin.,married,secondary,no,1380,no,no,cellular,25,jan,98,1,-1,0,unknown,1
3735,1,technician,single,secondary,no,487,yes,no,unknown,8,may,246,5,-1,0,unknown,1
3736,1,blue-collar,single,secondary,no,3298,yes,no,cellular,12,may,418,1,-1,0,unknown,1
3737,1,services,married,secondary,no,0,no,no,unknown,17,jun,64,1,-1,0,unknown,1
3738,1,services,married,secondary,no,3,yes,no,cellular,28,jul,15,2,-1,0,unknown,1
3739,1,admin.,married,secondary,no,465,yes,no,cellular,14,jul,131,2,-1,0,unknown,1
3740,1,technician,married,tertiary,no,0,no,no,cellular,9,feb,112,7,-1,0,unknown,1
3741,1,self-employed,married,secondary,no,2931,no,no,unknown,5,jun,87,2,-1,0,unknown,1
3742,1,admin.,married,secondary,no,687,yes,yes,unknown,15,may,438,1,-1,0,unknown,1
3743,1,student,single,unknown,no,448,no,no,cellular,4,may,673,6,-1,0,unknown,1
3744,1,self-employed,single,tertiary,no,468,no,no,cellular,4,may,302,3,-1,0,unknown,1
3745,1,services,married,secondary,no,-121,no,no,cellular,8,jul,390,1,-1,0,unknown,1
3746,1,technician,single,secondary,no,74,no,no,cellular,29,aug,350,2,-1,0,unknown,1
3747,1,technician,divorced,tertiary,no,1563,no,no,cellular,7,aug,38,4,-1,0,unknown,1
3748,1,management,married,tertiary,no,195,yes,no,cellular,30,jan,166,2,2,2,other,1
3749,1,admin.,single,secondary,no,1375,no,no,telephone,31,jul,271,2,295,1,other,1
3750,1,blue-collar,married,primary,no,413,yes,no,unknown,13,may,65,2,-1,0,unknown,1
3751,1,technician,single,secondary,no,-129,yes,no,cellular,11,aug,139,2,-1,0,unknown,1
3752,1,entrepreneur,married,secondary,no,0,yes,no,cellular,16,apr,597,1,-1,0,unknown,1
3753,1,technician,married,tertiary,no,0,yes,no,cellular,2,nov,420,1,95,6,failure,2
3754,1,management,married,tertiary,no,2910,no,no,unknown,11,jun,413,1,-1,0,unknown,1
3755,1,management,divorced,tertiary,no,530,yes,no,cellular,31,jul,90,15,-1,0,unknown,1
3756,1,blue-collar,married,primary,no,381,yes,no,cellular,12,aug,134,3,-1,0,unknown,1
3757,1,blue-collar,single,secondary,no,688,yes,no,unknown,28,may,752,2,-1,0,unknown,1
3758,1,student,single,unknown,no,967,yes,no,unknown,14,may,401,3,-1,0,unknown,1
3759,1,management,married,tertiary,no,1154,no,no,cellular,2,aug,143,4,179,4,failure,1
3760,1,blue-collar,single,primary,no,-455,no,no,cellular,28,jul,182,3,-1,0,unknown,1
3761,1,admin.,single,tertiary,no,217,no,no,cellular,9,sep,294,1,92,4,success,2
3762,1,technician,married,secondary,no,4200,no,no,cellular,4,aug,497,1,-1,0,unknown,1
3763,1,management,single,tertiary,no,144,no,no,cellular,22,aug,99,2,-1,0,unknown,1
3764,1,services,married,secondary,no,1898,no,no,cellular,21,nov,133,2,-1,0,unknown,1
3765,1,entrepreneur,married,secondary,no,101,yes,no,cellular,13,may,255,3,-1,0,unknown,1
3766,1,management,married,tertiary,no,3165,yes,no,cellular,18,jul,165,2,-1,0,unknown,1
3767,1,services,married,secondary,no,-231,yes,no,cellular,15,may,176,1,-1,0,unknown,1
3768,1,admin.,married,tertiary,no,46,yes,no,cellular,18,jul,55,7,-1,0,unknown,1
3769,1,housemaid,married,primary,no,336,yes,no,cellular,14,may,94,7,367,4,failure,1
3770,1,technician,married,tertiary,no,2919,yes,no,unknown,2,jun,315,2,-1,0,unknown,1
3771,1,admin.,single,secondary,no,332,yes,no,cellular,8,may,327,4,-1,0,unknown,1
3772,1,technician,married,secondary,no,144,no,no,unknown,5,may,123,1,-1,0,unknown,1
3773,1,technician,single,tertiary,no,4573,yes,no,cellular,25,jun,103,2,-1,0,unknown,1
3774,1,technician,married,secondary,no,1341,yes,no,cellular,22,aug,378,6,-1,0,unknown,1
3775,1,management,single,tertiary,no,401,no,no,cellular,12,jul,247,1,181,3,success,2
3776,1,blue-collar,married,secondary,no,824,yes,no,telephone,8,may,280,3,367,2,failure,1
3777,1,housemaid,married,primary,no,0,yes,no,cellular,4,feb,213,1,-1,0,unknown,1
3778,1,self-employed,married,tertiary,no,3059,yes,no,unknown,17,jun,1012,2,-1,0,unknown,1
3779,1,self-employed,single,tertiary,no,6851,no,no,cellular,2,jul,609,2,67,12,success,2
3780,1,unknown,single,unknown,no,617,no,no,unknown,6,jun,20,1,-1,0,unknown,1
3781,1,management,single,tertiary,no,2685,no,no,cellular,16,jul,596,1,-1,0,unknown,2
3782,1,blue-collar,married,primary,no,929,yes,no,unknown,17,jun,233,3,-1,0,unknown,1
3783,1,blue-collar,married,primary,no,265,no,no,cellular,4,may,120,2,-1,0,unknown,1
3784,1,technician,married,secondary,no,1128,no,no,cellular,26,aug,471,18,-1,0,unknown,1
3785,1,blue-collar,married,secondary,no,3404,yes,no,unknown,29,may,398,1,-1,0,unknown,1
3786,1,blue-collar,married,secondary,no,0,no,yes,cellular,23,jul,140,11,-1,0,unknown,1
3787,1,management,single,tertiary,no,-189,yes,no,cellular,18,may,20,5,-1,0,unknown,1
3788,1,management,single,tertiary,no,322,yes,yes,cellular,2,feb,464,1,-1,0,unknown,1
3789,1,management,single,tertiary,yes,-550,yes,no,cellular,20,nov,564,3,189,1,failure,1
3790,1,technician,married,primary,no,665,yes,no,cellular,4,feb,94,1,208,1,failure,1
3791,1,entrepreneur,single,secondary,no,138,yes,no,cellular,18,may,94,3,-1,0,unknown,1
3792,1,management,married,tertiary,no,0,no,no,cellular,28,aug,43,12,-1,0,unknown,1
3793,1,entrepreneur,single,unknown,no,0,no,no,unknown,11,jun,351,1,-1,0,unknown,1
3794,1,admin.,married,secondary,no,0,no,no,cellular,19,nov,74,1,-1,0,unknown,1
3795,1,admin.,married,secondary,no,231,yes,yes,cellular,16,apr,351,1,264,3,failure,1
3796,1,technician,married,tertiary,no,473,yes,no,unknown,11,jun,313,1,-1,0,unknown,1
3797,1,technician,married,secondary,no,3290,no,no,unknown,9,jun,248,2,-1,0,unknown,1
3798,1,housemaid,divorced,secondary,no,0,no,no,cellular,30,jul,317,4,-1,0,unknown,1
3799,1,self-employed,single,secondary,no,71,yes,no,cellular,18,may,134,1,390,4,failure,1
3800,1,management,married,tertiary,no,1131,yes,no,cellular,10,jul,404,1,-1,0,unknown,1
3801,1,management,married,tertiary,no,386,yes,no,unknown,21,may,155,1,-1,0,unknown,1
3802,1,entrepreneur,married,secondary,no,265,no,no,unknown,3,jun,447,1,-1,0,unknown,1
3803,1,technician,single,tertiary,no,1418,no,yes,cellular,8,jul,498,2,-1,0,unknown,1
3804,1,self-employed,single,tertiary,no,874,no,no,telephone,9,feb,33,5,-1,0,unknown,1
3805,1,technician,single,secondary,no,1275,yes,no,cellular,14,may,463,1,363,1,other,1
3806,1,entrepreneur,single,tertiary,no,343,no,yes,cellular,18,jul,520,2,-1,0,unknown,1
3807,1,unemployed,married,tertiary,no,76,yes,no,unknown,21,may,20,1,-1,0,unknown,1
3808,1,management,single,tertiary,no,176,yes,no,cellular,18,may,23,5,-1,0,unknown,1
3809,1,housemaid,married,primary,no,340,no,no,cellular,4,feb,16,5,-1,0,unknown,1
3810,1,technician,divorced,secondary,no,41,no,yes,unknown,27,jun,154,2,-1,0,unknown,1
3811,1,management,married,tertiary,no,3179,yes,no,cellular,18,nov,483,5,-1,0,unknown,1
3812,1,unemployed,single,tertiary,no,1222,yes,no,cellular,4,feb,764,1,184,2,failure,1
3813,1,self-employed,married,secondary,no,59,no,yes,cellular,5,feb,889,5,-1,0,unknown,1
3814,1,admin.,married,secondary,no,0,no,yes,cellular,21,jul,490,4,-1,0,unknown,1
3815,1,retired,married,secondary,no,-365,no,yes,unknown,25,jun,367,5,-1,0,unknown,1
3816,1,management,married,tertiary,no,1301,no,no,cellular,31,jul,452,5,-1,0,unknown,1
3817,1,blue-collar,single,tertiary,no,1915,yes,no,cellular,17,apr,103,3,-1,0,unknown,1
3818,1,blue-collar,single,secondary,no,-330,yes,no,unknown,5,may,326,2,-1,0,unknown,1
3819,1,unemployed,single,secondary,no,0,no,no,cellular,10,feb,233,1,-1,0,unknown,2
3820,1,technician,married,secondary,no,3070,no,no,telephone,3,feb,286,4,-1,0,unknown,1
3821,1,technician,single,secondary,no,236,no,no,cellular,25,may,333,1,278,3,other,1
3822,1,management,divorced,tertiary,no,26,no,no,cellular,2,feb,204,1,-1,0,unknown,1
3823,1,management,married,tertiary,no,236,no,yes,cellular,18,jul,95,2,-1,0,unknown,1
3824,1,technician,single,secondary,no,1131,yes,no,cellular,23,jul,73,3,-1,0,unknown,1
3825,1,blue-collar,married,primary,no,1664,yes,no,cellular,12,apr,44,2,-1,0,unknown,1
3826,1,technician,married,secondary,no,1379,yes,no,telephone,18,may,69,4,349,1,other,1
3827,1,management,married,primary,no,105,yes,no,cellular,19,nov,268,1,-1,0,unknown,1
3828,0,retired,married,primary,no,889,no,no,cellular,16,sep,202,1,-1,0,unknown,1
3829,1,admin.,married,secondary,no,85,yes,no,cellular,11,jul,168,2,-1,0,unknown,1
3830,0,retired,married,primary,no,15,no,yes,cellular,25,aug,88,3,-1,0,unknown,1
3831,1,blue-collar,married,primary,no,2535,yes,yes,cellular,20,nov,327,1,177,1,failure,1
3832,1,blue-collar,married,primary,no,600,yes,no,cellular,7,may,239,2,-1,0,unknown,1
3833,1,student,single,tertiary,no,474,no,no,cellular,25,jul,142,1,-1,0,unknown,1
3834,1,management,married,tertiary,no,1830,yes,no,cellular,5,may,934,1,-1,0,unknown,2
3835,1,management,single,tertiary,no,186,no,no,cellular,9,feb,15,6,196,6,other,1
3836,1,admin.,married,secondary,no,332,yes,no,unknown,23,may,60,8,-1,0,unknown,1
3837,1,management,single,tertiary,no,1392,no,yes,cellular,20,nov,99,3,-1,0,unknown,1
3838,1,management,married,unknown,no,625,yes,no,cellular,2,feb,913,1,258,2,failure,1
3839,1,admin.,single,secondary,no,-95,no,yes,cellular,7,jul,294,1,-1,0,unknown,1
3840,1,student,single,unknown,no,2821,no,no,cellular,22,apr,243,2,-1,0,unknown,1
3841,1,unemployed,married,primary,no,0,no,no,unknown,11,jun,543,2,-1,0,unknown,1
3842,1,management,single,tertiary,no,1347,yes,no,unknown,6,may,270,1,-1,0,unknown,1
3843,1,blue-collar,married,primary,no,1262,no,no,cellular,12,aug,88,2,-1,0,unknown,1
3844,1,technician,married,secondary,no,215,no,no,unknown,17,jun,147,3,-1,0,unknown,1
3845,1,blue-collar,married,primary,no,36,no,yes,cellular,8,jul,114,3,-1,0,unknown,1
3846,1,management,single,secondary,no,259,yes,yes,cellular,16,jul,144,2,-1,0,unknown,1
3847,1,retired,married,primary,no,1,no,no,cellular,21,nov,245,3,-1,0,unknown,1
3848,1,management,married,tertiary,no,1530,no,no,cellular,31,jul,82,3,-1,0,unknown,1
3849,0,services,married,secondary,no,83,yes,no,telephone,13,may,65,1,174,2,failure,1
3850,1,housemaid,married,tertiary,no,97,no,no,cellular,4,feb,114,2,-1,0,unknown,1
3851,1,entrepreneur,married,secondary,no,4103,yes,no,cellular,21,nov,166,3,-1,0,unknown,1
3852,1,blue-collar,married,secondary,no,162,yes,no,cellular,22,jul,475,2,-1,0,unknown,1
3853,1,services,married,secondary,no,0,no,no,cellular,28,aug,82,3,-1,0,unknown,1
3854,1,technician,single,secondary,no,59,no,no,unknown,29,may,145,1,-1,0,unknown,1
3855,1,technician,married,tertiary,no,0,no,yes,cellular,8,jul,192,1,-1,0,unknown,1
3856,1,management,single,tertiary,no,395,no,no,cellular,21,aug,301,1,-1,0,unknown,1
3857,1,services,married,secondary,no,323,yes,no,telephone,18,jul,70,1,-1,0,unknown,1
3858,1,admin.,married,secondary,no,-370,yes,no,unknown,21,may,264,1,-1,0,unknown,1
3859,1,technician,married,secondary,no,6733,no,no,cellular,19,nov,130,1,-1,0,unknown,1
3860,1,blue-collar,single,secondary,no,-279,yes,no,unknown,2,jun,661,1,-1,0,unknown,1
3861,1,technician,single,tertiary,no,5335,no,no,cellular,8,aug,163,2,-1,0,unknown,1
3862,1,management,married,tertiary,no,0,yes,no,unknown,15,may,44,4,-1,0,unknown,1
3863,1,admin.,married,secondary,no,0,yes,no,cellular,9,nov,53,1,190,4,success,1
3864,1,services,married,secondary,no,5,no,no,unknown,5,may,212,2,-1,0,unknown,1
3865,1,blue-collar,married,tertiary,no,209,yes,no,cellular,14,may,194,1,-1,0,unknown,1
3866,1,management,married,tertiary,no,0,yes,no,cellular,15,jul,120,4,-1,0,unknown,1
3867,1,technician,married,tertiary,no,60,no,no,cellular,19,aug,539,4,-1,0,unknown,2
3868,1,blue-collar,single,primary,no,2219,no,no,cellular,8,jul,263,6,-1,0,unknown,1
3869,1,technician,married,unknown,no,1812,no,no,unknown,9,jun,785,2,-1,0,unknown,1
3870,1,blue-collar,married,secondary,no,0,yes,yes,cellular,13,apr,124,2,147,1,failure,1
3871,1,technician,married,secondary,no,174,no,yes,cellular,8,jul,583,1,-1,0,unknown,2
3872,1,management,married,tertiary,no,36,no,no,cellular,21,nov,366,7,-1,0,unknown,1
3873,1,management,married,tertiary,no,96,yes,no,cellular,20,aug,64,2,-1,0,unknown,1
3874,1,admin.,single,tertiary,no,384,yes,no,unknown,27,may,265,1,-1,0,unknown,1
