checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,12,critical account/ other credits existing (not at this bank),car (new),3381,... < 100 DM,.. >= 7 years,1,none,4,real estate,45,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),601,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,1850,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,all credits at this bank paid back duly,car (new),659,... < 100 DM,unemployed,4,none,4,real estate,23,none,own,2,unemployed/ unskilled - non-resident,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,48,existing credits paid back duly till now,radio/television,3070,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,21,delay in paying off in the past,business,2512,... < 100 DM,.. >= 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,41,stores,own,2,skilled employee / official,2,none,yes,2,male,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,1809,... < 100 DM,.. >= 7 years,4,none,4,real estate,43,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,1317,... < 100 DM,... < 1 year,3,none,4,real estate,36,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,6,critical account/ other credits existing (not at this bank),car (new),6760,... < 100 DM,4 <= ... < 7 years,1,none,4,unknown / no property,34,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,existing credits paid back duly till now,car (new),3599,... < 100 DM,unemployed,1,guarantor,3,if not A121 : building society savings agreement/ life insurance,29,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),567,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,unskilled - resident,1,none,no,1,female,divorced/separated/married
0 <= ... < 200 DM,24,delay in paying off in the past,car (new),1560,.. >= 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",50,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,1203,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",38,stores,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,30,existing credits paid back duly till now,furniture/equipment,4750,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,22,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,2248,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,25,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),2028,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,1954,... < 100 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,35,none,rent,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,15,existing credits paid back duly till now,car (new),1242,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,3651,.. >= 1000 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,31,none,rent,1,skilled employee / official,2,none,yes,1,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,car (new),1130,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),894,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,domestic appliances,1236,... < 100 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,48,existing credits paid back duly till now,business,7977,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,21,existing credits paid back duly till now,car (used),3995,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1436,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),furniture/equipment,9271,... < 100 DM,4 <= ... < 7 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,36,delay in paying off in the past,car (used),8847,... < 100 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),3939,unknown/ no savings account,unemployed,1,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,car (new),1377,... < 100 DM,... < 1 year,4,none,4,real estate,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1168,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,36,no credits taken/ all credits paid back duly,retraining,4810,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,35,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,24,delay in paying off in the past,business,4814,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,45,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,42,critical account/ other credits existing (not at this bank),furniture/equipment,7576,... < 100 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,delay in paying off in the past,furniture/equipment,2043,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,23,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1422,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,42,existing credits paid back duly till now,radio/television,6599,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,24,delay in paying off in the past,radio/television,2038,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,1994,... < 100 DM,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,36,critical account/ other credits existing (not at this bank),furniture/equipment,5372,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,21,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,2298,100 <= ... < 500 DM,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",52,none,own,2,skilled employee / official,2,none,yes,1,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),business,2292,... < 100 DM,.. >= 7 years,3,none,3,unknown / no property,57,stores,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,6,critical account/ other credits existing (not at this bank),car (new),1595,... < 100 DM,unemployed,1,none,2,real estate,34,none,own,2,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1718,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,10,existing credits paid back duly till now,domestic appliances,793,... < 100 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,42,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,731,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),radio/television,4977,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,48,existing credits paid back duly till now,business,12591,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,34,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,48,no credits taken/ all credits paid back duly,car (used),12800,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,unknown / no property,34,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,critical account/ other credits existing (not at this bank),car (new),3935,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,8,all credits at this bank paid back duly,radio/television,1885,... < 100 DM,1 <= ... < 4 years,2,guarantor,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,30,existing credits paid back duly till now,furniture/equipment,6862,unknown/ no savings account,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,41,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,56,no credits taken/ all credits paid back duly,business,18928,... < 100 DM,... < 1 year,1,none,4,unknown / no property,32,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),education,1595,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,54,none,for free,3,unskilled - resident,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,2576,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,35,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,delay in paying off in the past,business,8671,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),6027,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,30,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,36,critical account/ other credits existing (not at this bank),business,4590,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,12,existing credits paid back duly till now,car (new),791,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,55,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),936,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,52,none,own,2,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,6,no credits taken/ all credits paid back duly,radio/television,423,... < 100 DM,... < 1 year,2,none,3,real estate,49,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,6,existing credits paid back duly till now,furniture/equipment,660,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,delay in paying off in the past,car (used),2579,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,40,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1215,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,15,existing credits paid back duly till now,furniture/equipment,2722,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,36,bank,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,education,495,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,own,4,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,24,delay in paying off in the past,business,6418,... < 100 DM,unemployed,1,none,2,real estate,33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated
< 0 DM,30,existing credits paid back duly till now,furniture/equipment,3592,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,41,stores,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,27,critical account/ other credits existing (not at this bank),radio/television,5570,... < 100 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,46,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,27,delay in paying off in the past,business,8613,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,real estate,36,none,own,2,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,critical account/ other credits existing (not at this bank),business,4739,... < 100 DM,.. >= 7 years,4,co-applicant,2,unknown / no property,63,none,for free,2,unskilled - resident,1,none,yes,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1591,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,3,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,24,delay in paying off in the past,car (new),2023,... < 100 DM,... < 1 year,4,none,4,real estate,33,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,36,no credits taken/ all credits paid back duly,car (new),1809,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,rent,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1575,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",34,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1055,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,1943,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (used),5843,unknown/ no savings account,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,1603,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,6,no credits taken/ all credits paid back duly,car (new),764,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,3,real estate,31,none,own,2,unskilled - resident,2,none,yes,2,male,single
no checking account,15,existing credits paid back duly till now,car (used),3866,unknown/ no savings account,.. >= 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,41,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,1958,... < 100 DM,... < 1 year,3,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,1234,unknown/ no savings account,.. >= 7 years,1,none,4,real estate,49,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,car (new),677,500 <= ... < 1000 DM,unemployed,1,none,4,real estate,54,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,3342,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,4,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,radio/television,5179,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,47,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,18,existing credits paid back duly till now,others,6414,... < 100 DM,unemployed,3,co-applicant,2,unknown / no property,52,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,9,critical account/ other credits existing (not at this bank),radio/television,1136,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,real estate,32,none,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,15,delay in paying off in the past,furniture/equipment,1870,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,30,critical account/ other credits existing (not at this bank),education,746,100 <= ... < 500 DM,... < 1 year,4,none,3,unknown / no property,38,none,own,2,unskilled - resident,1,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,radio/television,3039,100 <= ... < 500 DM,... < 1 year,1,guarantor,1,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),business,1442,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,57,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,15,existing credits paid back duly till now,car (used),3866,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,46,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,42,existing credits paid back duly till now,radio/television,5174,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,1,unknown / no property,28,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,domestic appliances,3122,... < 100 DM,unemployed,1,none,3,if not A121 : building society savings agreement/ life insurance,22,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,radio/television,1274,... < 100 DM,.. >= 7 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",45,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,36,critical account/ other credits existing (not at this bank),car (used),5842,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,926,unknown/ no savings account,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,unskilled - resident,2,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,3749,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,repairs,2679,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,55,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),976,unknown/ no savings account,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),others,1745,... < 100 DM,.. >= 7 years,4,none,4,real estate,36,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),repairs,2208,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),education,731,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,52,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,15,existing credits paid back duly till now,car (used),3812,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,36,existing credits paid back duly till now,radio/television,6878,unknown/ no savings account,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",51,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),851,... < 100 DM,.. >= 7 years,4,none,4,real estate,62,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,24,all credits at this bank paid back duly,car (used),6419,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,44,bank,for free,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,36,existing credits paid back duly till now,radio/television,9089,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,48,no credits taken/ all credits paid back duly,business,14204,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,12,existing credits paid back duly till now,radio/television,2601,... < 100 DM,.. >= 7 years,2,none,4,real estate,57,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,no credits taken/ all credits paid back duly,retraining,6410,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (used),3849,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,1993,... < 100 DM,... < 1 year,1,none,4,real estate,34,none,own,1,skilled employee / official,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,car (new),1242,100 <= ... < 500 DM,.. >= 7 years,1,none,4,unknown / no property,37,bank,for free,1,unskilled - resident,2,none,yes,2,male,single
no checking account,15,critical account/ other credits existing (not at this bank),furniture/equipment,1378,.. >= 1000 DM,1 <= ... < 4 years,4,none,3,real estate,50,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,48,existing credits paid back duly till now,business,3376,... < 100 DM,.. >= 7 years,4,none,3,real estate,58,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),radio/television,1802,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,3463,... < 100 DM,... < 1 year,3,none,4,real estate,22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,36,critical account/ other credits existing (not at this bank),car (new),5842,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,30,existing credits paid back duly till now,radio/television,3595,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",51,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,radio/television,3188,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,4,real estate,21,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,30,critical account/ other credits existing (not at this bank),car (used),6223,... < 100 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,39,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),1955,... < 100 DM,.. >= 7 years,4,none,4,real estate,63,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,all credits at this bank paid back duly,car (new),2199,... < 100 DM,unemployed,4,none,4,unknown / no property,35,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,1581,.. >= 1000 DM,.. >= 7 years,4,none,1,real estate,45,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),business,8568,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,57,bank,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,36,critical account/ other credits existing (not at this bank),radio/television,6349,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,63,none,for free,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,furniture/equipment,1947,... < 100 DM,... < 1 year,2,none,2,real estate,36,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,8,all credits at this bank paid back duly,business,1448,... < 100 DM,.. >= 7 years,4,none,4,real estate,54,bank,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
