checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
< 0 DM,16,existing credits paid back duly till now,radio/television,1051,.. >= 1000 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,7206,100 <= ... < 500 DM,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,21,existing credits paid back duly till now,radio/television,3749,... < 100 DM,... < 1 year,3,none,3,real estate,30,none,own,2,unskilled - resident,2,none,yes,2,male,divorced/separated
no checking account,23,existing credits paid back duly till now,car (used),8311,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,16,critical account/ other credits existing (not at this bank),radio/television,5429,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,65,bank,own,4,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,car (new),1413,100 <= ... < 500 DM,... < 1 year,1,none,3,"if not A121/A122 : car or other, not in attribute 6",32,bank,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,6,critical account/ other credits existing (not at this bank),furniture/equipment,1272,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,7,existing credits paid back duly till now,business,6597,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,real estate,54,stores,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,6,existing credits paid back duly till now,furniture/equipment,1488,unknown/ no savings account,... < 1 year,1,none,2,real estate,33,none,own,1,unskilled - resident,1,none,no,1,female,divorced/separated/married
no checking account,23,critical account/ other credits existing (not at this bank),car (new),8194,... < 100 DM,1 <= ... < 4 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),car (new),5746,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,42,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,6,critical account/ other credits existing (not at this bank),furniture/equipment,2085,unknown/ no savings account,4 <= ... < 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,38,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,20,critical account/ other credits existing (not at this bank),business,1511,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,29,none,own,2,unskilled - resident,1,none,yes,2,male,single
< 0 DM,37,delay in paying off in the past,car (new),8621,... < 100 DM,1 <= ... < 4 years,3,none,1,unknown / no property,21,none,for free,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),radio/television,1391,unknown/ no savings account,4 <= ... < 7 years,4,co-applicant,3,if not A121 : building society savings agreement/ life insurance,19,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,radio/television,1499,... < 100 DM,... < 1 year,1,none,2,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
< 0 DM,18,all credits at this bank paid back duly,business,3598,... < 100 DM,... < 1 year,1,none,4,unknown / no property,46,bank,for free,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,1853,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,17,existing credits paid back duly till now,furniture/equipment,2110,... < 100 DM,... < 1 year,4,none,1,unknown / no property,19,bank,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,30,existing credits paid back duly till now,radio/television,1706,unknown/ no savings account,... < 1 year,1,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,7,critical account/ other credits existing (not at this bank),car (new),1920,... < 100 DM,... < 1 year,4,none,2,unknown / no property,26,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,13,critical account/ other credits existing (not at this bank),furniture/equipment,1372,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,26,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,11,critical account/ other credits existing (not at this bank),radio/television,315,... < 100 DM,1 <= ... < 4 years,4,guarantor,1,real estate,36,bank,own,2,unskilled - resident,2,none,yes,2,female,divorced/separated/married
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,250,unknown/ no savings account,.. >= 7 years,4,none,2,real estate,64,none,own,2,unskilled - resident,1,none,yes,2,male,divorced/separated/married
no checking account,40,existing credits paid back duly till now,car (used),1357,... < 100 DM,... < 1 year,4,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",33,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,1348,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,15,critical account/ other credits existing (not at this bank),car (new),1081,... < 100 DM,... < 1 year,1,none,4,real estate,44,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,56,critical account/ other credits existing (not at this bank),car (used),7179,... < 100 DM,1 <= ... < 4 years,4,none,1,unknown / no property,66,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,39,critical account/ other credits existing (not at this bank),car (new),1264,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,40,none,own,2,skilled employee / official,2,none,yes,1,male,single
no checking account,17,existing credits paid back duly till now,furniture/equipment,1315,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,13,existing credits paid back duly till now,furniture/equipment,739,... < 100 DM,1 <= ... < 4 years,1,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,furniture/equipment,1542,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,41,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),car (new),1519,100 <= ... < 500 DM,.. >= 7 years,3,none,4,unknown / no property,60,bank,rent,1,unskilled - resident,2,none,yes,2,male,single
< 0 DM,26,delay in paying off in the past,domestic appliances,3710,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,33,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
< 0 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,7254,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),car (used),3442,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,2,none,no,1,male,single
no checking account,15,existing credits paid back duly till now,car (new),1294,... < 100 DM,.. >= 7 years,1,none,4,real estate,39,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,41,critical account/ other credits existing (not at this bank),furniture/equipment,4021,unknown/ no savings account,1 <= ... < 4 years,4,none,3,real estate,32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,26,critical account/ other credits existing (not at this bank),car (new),1223,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,38,existing credits paid back duly till now,car (used),4041,... < 100 DM,1 <= ... < 4 years,1,none,2,unknown / no property,67,stores,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,25,delay in paying off in the past,car (used),1115,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,unknown / no property,59,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,868,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,39,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,car (new),1393,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,40,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,22,existing credits paid back duly till now,radio/television,1270,.. >= 1000 DM,.. >= 7 years,4,none,3,unknown / no property,58,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1178,unknown/ no savings account,1 <= ... < 4 years,1,none,2,real estate,48,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,car (new),1614,unknown/ no savings account,1 <= ... < 4 years,4,co-applicant,1,"if not A121/A122 : car or other, not in attribute 6",28,bank,rent,4,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,51,no credits taken/ all credits paid back duly,car (used),7341,... < 100 DM,unemployed,2,co-applicant,2,unknown / no property,41,none,for free,2,skilled employee / official,1,none,no,2,male,single
0 <= ... < 200 DM,25,all credits at this bank paid back duly,car (used),8701,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,3,unknown / no property,49,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,11,existing credits paid back duly till now,radio/television,959,... < 100 DM,4 <= ... < 7 years,1,guarantor,4,real estate,53,stores,own,2,skilled employee / official,1,none,yes,1,female,single
... >= 200 DM / salary assignments for at least 1 year,14,no credits taken/ all credits paid back duly,business,1332,100 <= ... < 500 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,65,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,42,no credits taken/ all credits paid back duly,business,5859,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,existing credits paid back duly till now,car (used),3681,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",57,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,critical account/ other credits existing (not at this bank),business,2093,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,60,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),car (new),1742,... < 100 DM,.. >= 7 years,4,none,2,real estate,60,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),radio/television,1491,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,42,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),car (new),1278,... < 100 DM,... < 1 year,4,none,4,unknown / no property,69,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,22,existing credits paid back duly till now,car (new),789,... < 100 DM,1 <= ... < 4 years,4,guarantor,3,if not A121 : building society savings agreement/ life insurance,40,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,25,existing credits paid back duly till now,furniture/equipment,12329,... < 100 DM,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",22,none,for free,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (new),3336,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,22,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,10,existing credits paid back duly till now,furniture/equipment,1455,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",41,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,10,existing credits paid back duly till now,radio/television,1377,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,4,existing credits paid back duly till now,car (new),1123,unknown/ no savings account,.. >= 7 years,4,none,3,real estate,51,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,1284,unknown/ no savings account,1 <= ... < 4 years,4,none,3,real estate,38,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,divorced/separated/married
< 0 DM,23,no credits taken/ all credits paid back duly,car (new),10525,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,60,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,23,existing credits paid back duly till now,business,1308,... < 100 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",52,stores,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,7,delay in paying off in the past,furniture/equipment,6543,100 <= ... < 500 DM,... < 1 year,4,none,2,real estate,27,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1369,... < 100 DM,... < 1 year,4,none,4,unknown / no property,31,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
no checking account,8,existing credits paid back duly till now,business,4076,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,40,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
< 0 DM,21,existing credits paid back duly till now,car (new),1203,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,bank,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,23,existing credits paid back duly till now,radio/television,763,unknown/ no savings account,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,55,stores,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (used),7837,... < 100 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,2176,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,49,none,own,2,skilled employee / official,2,none,yes,1,male,single
no checking account,14,critical account/ other credits existing (not at this bank),radio/television,1047,... < 100 DM,.. >= 7 years,3,none,4,real estate,38,none,own,3,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,1234,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,24,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,business,1517,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,3,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,9,critical account/ other credits existing (not at this bank),car (new),1087,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,43,none,for free,2,unskilled - resident,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,retraining,6196,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,32,stores,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,1919,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,25,existing credits paid back duly till now,furniture/equipment,1055,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,29,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,3045,unknown/ no savings account,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,19,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,31,all credits at this bank paid back duly,others,3204,unknown/ no savings account,... < 1 year,3,none,4,real estate,42,stores,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,40,existing credits paid back duly till now,furniture/equipment,3237,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",21,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,16,critical account/ other credits existing (not at this bank),education,1566,unknown/ no savings account,1 <= ... < 4 years,2,none,4,real estate,46,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,15,existing credits paid back duly till now,radio/television,8040,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,business,3477,... < 100 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,20,bank,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (new),1118,unknown/ no savings account,4 <= ... < 7 years,1,none,4,real estate,30,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1683,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,8,critical account/ other credits existing (not at this bank),business,3723,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,24,none,own,2,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),car (new),1056,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,4,real estate,57,none,rent,2,unskilled - resident,2,none,yes,1,male,divorced/separated
no checking account,23,critical account/ other credits existing (not at this bank),business,4904,unknown/ no savings account,unemployed,1,none,1,real estate,32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,5,critical account/ other credits existing (not at this bank),car (new),1605,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,bank,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,39,critical account/ other credits existing (not at this bank),radio/television,3777,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,59,none,own,1,skilled employee / official,1,none,yes,2,female,single
< 0 DM,24,existing credits paid back duly till now,radio/television,7245,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,47,critical account/ other credits existing (not at this bank),furniture/equipment,1012,unknown/ no savings account,4 <= ... < 7 years,2,none,4,unknown / no property,38,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
no checking account,10,critical account/ other credits existing (not at this bank),car (new),1329,... < 100 DM,.. >= 7 years,4,none,4,real estate,36,none,own,2,skilled employee / official,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,39,critical account/ other credits existing (not at this bank),radio/television,1733,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,37,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,8,critical account/ other credits existing (not at this bank),education,2577,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,unknown / no property,25,none,rent,1,skilled employee / official,2,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,2117,unknown/ no savings account,1 <= ... < 4 years,3,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,14,existing credits paid back duly till now,business,1527,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,46,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,married/widowed
no checking account,55,critical account/ other credits existing (not at this bank),business,11301,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,unknown / no property,37,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,4,critical account/ other credits existing (not at this bank),education,1287,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,46,bank,own,2,skilled employee / official,2,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),radio/television,971,unknown/ no savings account,.. >= 7 years,4,co-applicant,4,unknown / no property,38,none,for free,1,skilled employee / official,1,none,yes,2,female,single
... >= 200 DM / salary assignments for at least 1 year,22,critical account/ other credits existing (not at this bank),business,2583,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),car (used),1878,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,6,existing credits paid back duly till now,car (new),1215,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,34,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,18,critical account/ other credits existing (not at this bank),car (used),6477,... < 100 DM,.. >= 7 years,4,none,4,real estate,57,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),radio/television,2904,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,41,none,own,2,unskilled - resident,2,"yes, registered under the customers name",no,2,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1007,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,66,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,22,delay in paying off in the past,repairs,2988,unknown/ no savings account,.. >= 7 years,4,none,1,unknown / no property,54,bank,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,12,all credits at this bank paid back duly,car (new),726,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",38,bank,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",no,1,female,divorced/separated/married
< 0 DM,26,existing credits paid back duly till now,radio/television,5816,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",51,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (new),3287,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,28,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,31,existing credits paid back duly till now,radio/television,3704,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,28,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,23,no credits taken/ all credits paid back duly,furniture/equipment,1411,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,27,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),education,1001,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",52,none,rent,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,60,existing credits paid back duly till now,car (used),8910,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,34,bank,for free,3,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),3605,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,42,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,37,existing credits paid back duly till now,car (used),10537,100 <= ... < 500 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,furniture/equipment,6392,... < 100 DM,4 <= ... < 7 years,2,guarantor,3,real estate,41,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,60,existing credits paid back duly till now,education,6225,unknown/ no savings account,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,39,existing credits paid back duly till now,furniture/equipment,2865,unknown/ no savings account,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
0 <= ... < 200 DM,44,existing credits paid back duly till now,radio/television,1526,unknown/ no savings account,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,4,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,13172,... < 100 DM,... < 1 year,4,none,2,unknown / no property,70,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,17,critical account/ other credits existing (not at this bank),business,7564,100 <= ... < 500 DM,.. >= 7 years,3,none,2,unknown / no property,44,stores,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,8,existing credits paid back duly till now,furniture/equipment,3354,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,36,none,own,1,unemployed/ unskilled - non-resident,2,none,yes,1,male,single
< 0 DM,38,delay in paying off in the past,car (used),3099,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,31,bank,for free,2,skilled employee / official,2,none,yes,2,male,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,5016,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,63,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
