checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,26,existing credits paid back duly till now,car (new),473,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,18,delay in paying off in the past,car (used),1376,100 <= ... < 500 DM,.. >= 7 years,1,guarantor,2,if not A121 : building society savings agreement/ life insurance,24,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,27,existing credits paid back duly till now,car (new),5547,100 <= ... < 500 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated/married
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,2139,... < 100 DM,... < 1 year,3,none,3,unknown / no property,44,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,5,critical account/ other credits existing (not at this bank),car (used),7235,... < 100 DM,... < 1 year,2,none,4,unknown / no property,45,none,for free,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (new),3485,... < 100 DM,1 <= ... < 4 years,3,none,1,real estate,28,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated
no checking account,21,existing credits paid back duly till now,radio/television,2926,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",29,bank,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,37,existing credits paid back duly till now,furniture/equipment,4364,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,23,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,37,existing credits paid back duly till now,radio/television,2574,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,33,delay in paying off in the past,car (used),8170,... < 100 DM,unemployed,1,none,4,unknown / no property,34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,17,critical account/ other credits existing (not at this bank),others,2892,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,47,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,29,critical account/ other credits existing (not at this bank),car (new),8464,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,16,delay in paying off in the past,car (used),4430,unknown/ no savings account,... < 1 year,4,none,4,real estate,24,bank,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,married/widowed
< 0 DM,28,critical account/ other credits existing (not at this bank),furniture/equipment,5941,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,45,none,for free,3,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,single
< 0 DM,54,delay in paying off in the past,business,13529,... < 100 DM,... < 1 year,2,co-applicant,4,unknown / no property,24,none,rent,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,30,existing credits paid back duly till now,car (new),3482,unknown/ no savings account,unemployed,4,none,3,"if not A121/A122 : car or other, not in attribute 6",34,bank,for free,1,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,37,existing credits paid back duly till now,car (new),3299,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,33,existing credits paid back duly till now,car (new),1557,unknown/ no savings account,... < 1 year,1,none,1,real estate,25,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,13,no credits taken/ all credits paid back duly,car (new),1976,100 <= ... < 500 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,46,bank,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,2046,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,37,none,own,1,unskilled - resident,2,none,yes,1,female,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),4678,100 <= ... < 500 DM,.. >= 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,single
< 0 DM,11,critical account/ other credits existing (not at this bank),car (new),4616,... < 100 DM,.. >= 7 years,4,none,1,if not A121 : building society savings agreement/ life insurance,39,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,25,existing credits paid back duly till now,radio/television,3890,... < 100 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",58,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,17,existing credits paid back duly till now,car (new),1461,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,42,delay in paying off in the past,furniture/equipment,8990,.. >= 1000 DM,4 <= ... < 7 years,4,none,2,unknown / no property,38,none,for free,2,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,5,existing credits paid back duly till now,furniture/equipment,767,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,21,bank,own,4,skilled employee / official,2,none,yes,1,female,divorced/separated/married
< 0 DM,17,delay in paying off in the past,car (new),4566,... < 100 DM,4 <= ... < 7 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,16,existing credits paid back duly till now,car (used),7674,... < 100 DM,... < 1 year,4,none,4,unknown / no property,53,bank,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,35,no credits taken/ all credits paid back duly,radio/television,9640,100 <= ... < 500 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,33,delay in paying off in the past,radio/television,12788,100 <= ... < 500 DM,1 <= ... < 4 years,2,guarantor,3,unknown / no property,23,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,21,critical account/ other credits existing (not at this bank),radio/television,1420,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,58,bank,for free,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,10,no credits taken/ all credits paid back duly,car (new),1829,100 <= ... < 500 DM,.. >= 7 years,3,none,4,real estate,40,bank,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,12,no credits taken/ all credits paid back duly,radio/television,693,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,21,critical account/ other credits existing (not at this bank),furniture/equipment,2701,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,26,stores,rent,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,19,delay in paying off in the past,education,1795,... < 100 DM,.. >= 7 years,4,guarantor,3,unknown / no property,46,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,14,delay in paying off in the past,car (new),1790,... < 100 DM,unemployed,1,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,8,no credits taken/ all credits paid back duly,radio/television,1934,... < 100 DM,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,39,existing credits paid back duly till now,radio/television,2038,100 <= ... < 500 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),2478,... < 100 DM,... < 1 year,1,guarantor,2,real estate,50,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,30,delay in paying off in the past,radio/television,5429,unknown/ no savings account,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,20,critical account/ other credits existing (not at this bank),radio/television,2333,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",19,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,4927,100 <= ... < 500 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,16,existing credits paid back duly till now,furniture/equipment,915,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,car (new),2687,... < 100 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,48,delay in paying off in the past,car (used),11431,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,47,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,8,existing credits paid back duly till now,business,2682,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,48,critical account/ other credits existing (not at this bank),radio/television,6646,... < 100 DM,... < 1 year,4,none,1,real estate,36,none,own,1,skilled employee / official,2,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,38,delay in paying off in the past,business,2728,unknown/ no savings account,4 <= ... < 7 years,4,none,4,unknown / no property,32,bank,for free,1,skilled employee / official,2,none,yes,1,male,single
no checking account,34,critical account/ other credits existing (not at this bank),education,5920,unknown/ no savings account,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,33,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,26,delay in paying off in the past,radio/television,1018,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,24,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,22,critical account/ other credits existing (not at this bank),radio/television,1180,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,29,stores,own,2,skilled employee / official,1,none,yes,1,female,single
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,1287,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,real estate,53,none,own,3,unskilled - resident,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,30,critical account/ other credits existing (not at this bank),radio/television,4203,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",57,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,28,no credits taken/ all credits paid back duly,radio/television,9335,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",42,bank,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,26,existing credits paid back duly till now,business,1172,unknown/ no savings account,4 <= ... < 7 years,4,none,4,real estate,21,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1373,unknown/ no savings account,1 <= ... < 4 years,4,none,2,unknown / no property,25,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,6,existing credits paid back duly till now,business,3851,500 <= ... < 1000 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,19,none,own,2,unskilled - resident,2,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (new),2626,... < 100 DM,unemployed,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,2,none,yes,1,male,married/widowed
no checking account,39,existing credits paid back duly till now,radio/television,6312,.. >= 1000 DM,... < 1 year,3,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,radio/television,4138,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,20,existing credits paid back duly till now,radio/television,2149,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,education,552,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,21,existing credits paid back duly till now,radio/television,3563,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,39,stores,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,33,existing credits paid back duly till now,business,3952,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,20,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,15,existing credits paid back duly till now,furniture/equipment,3536,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,34,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,37,existing credits paid back duly till now,radio/television,3137,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,unskilled - resident,1,none,yes,2,female,single
no checking account,8,existing credits paid back duly till now,radio/television,3834,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),2599,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,51,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,38,critical account/ other credits existing (not at this bank),radio/television,3055,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,2,male,divorced/separated/married
< 0 DM,21,existing credits paid back duly till now,car (new),4257,... < 100 DM,4 <= ... < 7 years,2,co-applicant,3,if not A121 : building society savings agreement/ life insurance,34,none,own,1,skilled employee / official,1,none,yes,2,female,single
... >= 200 DM / salary assignments for at least 1 year,9,existing credits paid back duly till now,retraining,766,unknown/ no savings account,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,32,critical account/ other credits existing (not at this bank),car (used),8229,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",47,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,19,critical account/ other credits existing (not at this bank),repairs,580,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,10,existing credits paid back duly till now,radio/television,1892,500 <= ... < 1000 DM,... < 1 year,3,none,4,unknown / no property,38,none,for free,1,unemployed/ unskilled - non-resident,1,none,yes,1,male,single
0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),radio/television,386,100 <= ... < 500 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,47,bank,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,16,existing credits paid back duly till now,business,2666,100 <= ... < 500 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,none,yes,1,female,single
< 0 DM,24,existing credits paid back duly till now,business,7488,... < 100 DM,4 <= ... < 7 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,6,delay in paying off in the past,car (new),2117,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,52,none,own,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,22,existing credits paid back duly till now,furniture/equipment,2774,... < 100 DM,.. >= 7 years,3,none,2,unknown / no property,42,none,rent,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
< 0 DM,11,critical account/ other credits existing (not at this bank),radio/television,1002,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,45,none,own,1,unskilled - resident,1,none,yes,1,female,single
no checking account,21,existing credits paid back duly till now,retraining,2674,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",24,bank,own,2,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,49,critical account/ other credits existing (not at this bank),education,12106,unknown/ no savings account,.. >= 7 years,1,none,4,unknown / no property,41,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,16,existing credits paid back duly till now,radio/television,5320,unknown/ no savings account,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,9,existing credits paid back duly till now,radio/television,1388,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,2,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,26,existing credits paid back duly till now,car (new),8935,... < 100 DM,1 <= ... < 4 years,2,none,1,unknown / no property,27,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,business,3496,... < 100 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,23,none,rent,2,skilled employee / official,1,none,yes,2,male,divorced/separated/married
no checking account,33,existing credits paid back duly till now,furniture/equipment,3089,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,36,existing credits paid back duly till now,radio/television,5121,... < 100 DM,1 <= ... < 4 years,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,42,none,own,1,skilled employee / official,2,none,no,1,male,single
< 0 DM,44,critical account/ other credits existing (not at this bank),car (new),5100,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,3631,... < 100 DM,.. >= 7 years,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,50,bank,rent,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,19,critical account/ other credits existing (not at this bank),radio/television,4001,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),866,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,car (new),1295,... < 100 DM,... < 1 year,3,none,2,real estate,20,none,rent,1,skilled employee / official,1,none,yes,1,female,married/widowed
no checking account,21,critical account/ other credits existing (not at this bank),furniture/equipment,1601,unknown/ no savings account,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",47,none,own,2,skilled employee / official,2,none,yes,1,male,single
< 0 DM,17,existing credits paid back duly till now,car (new),867,.. >= 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",52,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,21,critical account/ other credits existing (not at this bank),business,3641,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,43,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),education,2652,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,37,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,19,critical account/ other credits existing (not at this bank),furniture/equipment,1440,.. >= 1000 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),car (new),1873,... < 100 DM,.. >= 7 years,4,none,2,real estate,42,stores,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),radio/television,1708,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,37,stores,own,1,unskilled - resident,2,none,yes,2,male,single
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,2926,... < 100 DM,... < 1 year,4,none,3,real estate,38,none,rent,1,skilled employee / official,1,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,education,3224,unknown/ no savings account,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,34,none,own,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,40,existing credits paid back duly till now,car (new),4243,... < 100 DM,1 <= ... < 4 years,1,none,3,if not A121 : building society savings agreement/ life insurance,42,bank,for free,3,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,business,3802,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,27,no credits taken/ all credits paid back duly,business,6591,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,42,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,17,existing credits paid back duly till now,education,3748,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,48,bank,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,male,single
no checking account,9,existing credits paid back duly till now,radio/television,1929,100 <= ... < 500 DM,.. >= 7 years,1,none,4,real estate,48,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,48,no credits taken/ all credits paid back duly,car (new),6546,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,29,no credits taken/ all credits paid back duly,car (used),6995,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,51,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
no checking account,19,existing credits paid back duly till now,radio/television,1670,.. >= 1000 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,20,existing credits paid back duly till now,radio/television,705,... < 100 DM,4 <= ... < 7 years,3,guarantor,1,if not A121 : building society savings agreement/ life insurance,30,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,retraining,1073,unknown/ no savings account,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",35,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
0 <= ... < 200 DM,7,existing credits paid back duly till now,furniture/equipment,2935,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,real estate,35,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,40,existing credits paid back duly till now,furniture/equipment,3045,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,4,unknown / no property,35,none,for free,2,skilled employee / official,2,none,yes,2,male,single
< 0 DM,43,critical account/ other credits existing (not at this bank),radio/television,4043,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,car (new),3949,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,31,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,education,656,... < 100 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",53,none,own,1,skilled employee / official,2,none,yes,2,female,single
no checking account,8,no credits taken/ all credits paid back duly,car (new),1105,100 <= ... < 500 DM,.. >= 7 years,2,guarantor,4,real estate,37,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,43,critical account/ other credits existing (not at this bank),car (new),5417,unknown/ no savings account,1 <= ... < 4 years,3,none,4,unknown / no property,45,none,for free,2,skilled employee / official,1,none,yes,1,male,single
no checking account,31,existing credits paid back duly till now,furniture/equipment,4835,100 <= ... < 500 DM,... < 1 year,3,none,2,real estate,32,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,38,critical account/ other credits existing (not at this bank),radio/television,5826,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,23,stores,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,41,existing credits paid back duly till now,car (new),5892,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,53,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,30,critical account/ other credits existing (not at this bank),radio/television,3673,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,5,critical account/ other credits existing (not at this bank),car (new),1623,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,38,none,own,2,skilled employee / official,2,none,yes,1,male,single
no checking account,19,existing credits paid back duly till now,furniture/equipment,2280,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,26,existing credits paid back duly till now,radio/television,1664,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,1,unskilled - resident,2,none,yes,1,male,single
