checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,9,existing credits paid back duly till now,education,1092,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,for free,1,unskilled - resident,2,none,yes,1,male,divorced/separated/married
< 0 DM,31,existing credits paid back duly till now,furniture/equipment,2759,... < 100 DM,... < 1 year,2,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,business,1474,unknown/ no savings account,4 <= ... < 7 years,4,none,3,real estate,53,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,7,existing credits paid back duly till now,repairs,1602,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,39,none,own,2,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,14,critical account/ other credits existing (not at this bank),car (used),3312,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,6,existing credits paid back duly till now,radio/television,2183,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,13,existing credits paid back duly till now,car (new),1770,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,none,yes,2,female,single
no checking account,13,existing credits paid back duly till now,education,1596,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,44,none,for free,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,1240,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,13,existing credits paid back duly till now,business,3318,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,36,bank,own,2,skilled employee / official,1,none,yes,1,female,single
no checking account,23,existing credits paid back duly till now,furniture/equipment,1413,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,44,existing credits paid back duly till now,car (new),3104,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,business,1853,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,25,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1025,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,real estate,52,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,11,existing credits paid back duly till now,furniture/equipment,6249,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,33,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),1836,... < 100 DM,1 <= ... < 4 years,4,co-applicant,1,"if not A121/A122 : car or other, not in attribute 6",47,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,39,existing credits paid back duly till now,car (used),5447,... < 100 DM,.. >= 7 years,2,none,3,unknown / no property,38,none,for free,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,41,existing credits paid back duly till now,car (new),3647,... < 100 DM,.. >= 7 years,4,none,1,real estate,47,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,10,no credits taken/ all credits paid back duly,car (new),1207,unknown/ no savings account,.. >= 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,36,none,rent,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,42,existing credits paid back duly till now,car (new),8563,unknown/ no savings account,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,11,critical account/ other credits existing (not at this bank),furniture/equipment,5490,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,47,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),car (new),1199,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,24,stores,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,single
no checking account,29,critical account/ other credits existing (not at this bank),car (used),9359,unknown/ no savings account,1 <= ... < 4 years,2,none,2,unknown / no property,50,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,car (new),1778,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,33,critical account/ other credits existing (not at this bank),car (used),4904,... < 100 DM,4 <= ... < 7 years,2,guarantor,2,real estate,24,none,own,2,unskilled - resident,1,none,yes,2,male,single
< 0 DM,15,critical account/ other credits existing (not at this bank),car (new),1512,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,34,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),1323,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,real estate,40,none,own,3,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,car (new),1185,... < 100 DM,.. >= 7 years,1,none,2,unknown / no property,35,none,own,1,skilled employee / official,2,none,yes,1,female,single
no checking account,15,critical account/ other credits existing (not at this bank),business,2037,unknown/ no savings account,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",46,bank,own,2,unskilled - resident,2,none,yes,2,male,divorced/separated
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,1149,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
no checking account,44,existing credits paid back duly till now,radio/television,9942,unknown/ no savings account,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1107,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,8,no credits taken/ all credits paid back duly,car (new),1262,100 <= ... < 500 DM,.. >= 7 years,4,none,1,unknown / no property,51,bank,rent,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,car (new),1811,.. >= 1000 DM,... < 1 year,4,guarantor,1,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
no checking account,13,all credits at this bank paid back duly,business,1630,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,34,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,46,delay in paying off in the past,business,6765,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,4,real estate,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,24,all credits at this bank paid back duly,radio/television,1741,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,32,none,own,1,skilled employee / official,1,none,no,1,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,2773,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,3337,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,17,critical account/ other credits existing (not at this bank),car (new),3794,... < 100 DM,unemployed,3,none,4,real estate,22,bank,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,3022,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),business,4849,... < 100 DM,... < 1 year,2,none,1,real estate,70,none,own,3,unemployed/ unskilled - non-resident,2,none,yes,1,male,single
0 <= ... < 200 DM,37,existing credits paid back duly till now,radio/television,5003,... < 100 DM,... < 1 year,3,none,2,unknown / no property,35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,36,critical account/ other credits existing (not at this bank),furniture/equipment,9184,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,35,none,for free,3,skilled employee / official,1,none,yes,1,male,single
< 0 DM,40,all credits at this bank paid back duly,business,1751,unknown/ no savings account,.. >= 7 years,4,none,1,if not A121 : building society savings agreement/ life insurance,36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,14,no credits taken/ all credits paid back duly,furniture/equipment,3441,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,51,none,for free,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),3323,unknown/ no savings account,4 <= ... < 7 years,1,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,radio/television,1265,... < 100 DM,... < 1 year,3,none,4,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,married/widowed
0 <= ... < 200 DM,16,existing credits paid back duly till now,car (new),1126,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,radio/television,2855,... < 100 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,none,no,1,female,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),1247,... < 100 DM,... < 1 year,4,none,1,real estate,24,none,own,1,skilled employee / official,2,none,yes,1,male,married/widowed
no checking account,9,existing credits paid back duly till now,radio/television,1443,... < 100 DM,.. >= 7 years,2,guarantor,2,if not A121 : building society savings agreement/ life insurance,38,none,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1292,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,3,real estate,45,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,23,existing credits paid back duly till now,business,1574,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),car (used),1562,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,car (new),1336,... < 100 DM,... < 1 year,2,none,3,real estate,36,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,9,critical account/ other credits existing (not at this bank),car (new),1347,100 <= ... < 500 DM,.. >= 7 years,2,none,4,unknown / no property,26,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,3233,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,36,existing credits paid back duly till now,education,1637,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,34,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,39,no credits taken/ all credits paid back duly,business,3611,unknown/ no savings account,unemployed,4,none,2,unknown / no property,53,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,36,existing credits paid back duly till now,education,6194,unknown/ no savings account,unemployed,4,none,1,real estate,36,none,own,1,skilled employee / official,1,none,no,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,car (new),1168,unknown/ no savings account,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,28,existing credits paid back duly till now,car (used),3909,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,42,existing credits paid back duly till now,car (used),3209,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,22,existing credits paid back duly till now,business,1551,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,35,bank,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,furniture/equipment,2932,... < 100 DM,... < 1 year,1,guarantor,3,if not A121 : building society savings agreement/ life insurance,34,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,10,existing credits paid back duly till now,car (new),3493,... < 100 DM,... < 1 year,4,guarantor,1,if not A121 : building society savings agreement/ life insurance,36,none,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,1404,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",23,bank,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,37,existing credits paid back duly till now,car (used),1701,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,47,none,rent,1,unskilled - resident,1,none,yes,2,female,single
no checking account,23,delay in paying off in the past,business,1616,500 <= ... < 1000 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,42,existing credits paid back duly till now,furniture/equipment,3445,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,7,critical account/ other credits existing (not at this bank),car (new),966,100 <= ... < 500 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,car (new),803,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,16,existing credits paid back duly till now,car (used),1470,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,46,bank,for free,1,skilled employee / official,2,none,yes,1,male,married/widowed
< 0 DM,41,critical account/ other credits existing (not at this bank),furniture/equipment,1838,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,23,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,1937,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,37,critical account/ other credits existing (not at this bank),radio/television,6528,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,37,no credits taken/ all credits paid back duly,radio/television,3657,... < 100 DM,1 <= ... < 4 years,4,none,1,unknown / no property,39,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,single
no checking account,12,existing credits paid back duly till now,radio/television,1383,... < 100 DM,.. >= 7 years,2,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",43,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,8,existing credits paid back duly till now,radio/television,1311,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",49,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,1274,.. >= 1000 DM,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,44,existing credits paid back duly till now,furniture/equipment,2785,500 <= ... < 1000 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,23,critical account/ other credits existing (not at this bank),car (used),3614,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,34,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,14,all credits at this bank paid back duly,car (new),1866,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),radio/television,1549,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,26,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,40,existing credits paid back duly till now,repairs,8709,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,13,critical account/ other credits existing (not at this bank),furniture/equipment,3090,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,car (used),3848,... < 100 DM,.. >= 7 years,4,guarantor,4,real estate,45,none,own,1,skilled employee / official,1,none,yes,1,female,single
< 0 DM,13,existing credits paid back duly till now,radio/television,1730,... < 100 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,23,critical account/ other credits existing (not at this bank),radio/television,1648,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,11,existing credits paid back duly till now,car (used),9607,... < 100 DM,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,12,existing credits paid back duly till now,radio/television,1463,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,35,bank,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,8,critical account/ other credits existing (not at this bank),car (new),1503,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,13,critical account/ other credits existing (not at this bank),car (new),1432,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,38,none,own,2,skilled employee / official,2,none,yes,1,male,single
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,1822,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,36,existing credits paid back duly till now,radio/television,5188,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,36,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),furniture/equipment,1644,... < 100 DM,... < 1 year,4,none,3,real estate,26,stores,own,2,skilled employee / official,1,none,yes,1,female,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,1352,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,education,1544,... < 100 DM,... < 1 year,4,guarantor,1,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,2,none,yes,1,female,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,3573,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,23,none,rent,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,radio/television,1465,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,52,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,15,critical account/ other credits existing (not at this bank),business,1908,unknown/ no savings account,.. >= 7 years,3,none,4,real estate,44,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (new),2760,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,40,delay in paying off in the past,others,1750,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,36,bank,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),car (new),1369,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,48,bank,own,2,skilled employee / official,2,none,yes,1,male,single
< 0 DM,13,existing credits paid back duly till now,radio/television,3213,... < 100 DM,4 <= ... < 7 years,3,none,2,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,radio/television,1158,unknown/ no savings account,1 <= ... < 4 years,4,none,2,unknown / no property,34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,delay in paying off in the past,education,5931,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,53,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,37,existing credits paid back duly till now,furniture/equipment,4971,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,45,stores,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,15,critical account/ other credits existing (not at this bank),radio/television,8669,unknown/ no savings account,... < 1 year,2,none,1,unknown / no property,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,car (new),1703,... < 100 DM,1 <= ... < 4 years,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,car (new),1357,... < 100 DM,... < 1 year,4,none,4,unknown / no property,24,none,own,1,skilled employee / official,1,none,yes,2,female,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),10740,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,50,none,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,36,critical account/ other credits existing (not at this bank),car (used),3549,unknown/ no savings account,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,50,existing credits paid back duly till now,car (new),3588,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,34,none,for free,1,skilled employee / official,2,none,yes,2,male,single
no checking account,23,existing credits paid back duly till now,business,1019,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,business,920,... < 100 DM,... < 1 year,3,none,4,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,9,existing credits paid back duly till now,radio/television,1184,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,11,all credits at this bank paid back duly,radio/television,6097,... < 100 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,26,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,13,critical account/ other credits existing (not at this bank),car (used),3400,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,1472,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,1336,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,business,3039,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,15,critical account/ other credits existing (not at this bank),car (used),6138,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,28,none,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,1878,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,23,all credits at this bank paid back duly,car (new),1827,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",33,bank,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,1227,unknown/ no savings account,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,8,critical account/ other credits existing (not at this bank),radio/television,1615,... < 100 DM,4 <= ... < 7 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
