checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,896,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,22,existing credits paid back duly till now,radio/television,2275,500 <= ... < 1000 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,15,all credits at this bank paid back duly,car (new),1264,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),515,unknown/ no savings account,1 <= ... < 4 years,2,guarantor,2,real estate,23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,10,existing credits paid back duly till now,furniture/equipment,2039,unknown/ no savings account,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",30,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,existing credits paid back duly till now,car (new),1597,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,unknown / no property,40,none,rent,1,unskilled - resident,2,none,no,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),8227,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,24,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",no,2,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,business,1391,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,36,existing credits paid back duly till now,furniture/equipment,3659,... < 100 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,1224,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,60,existing credits paid back duly till now,car (new),13527,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,44,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),848,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,49,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1331,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",32,stores,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),2578,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,31,none,rent,1,unskilled - resident,2,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,car (new),907,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,884,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,37,stores,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (new),4246,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,radio/television,3439,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
< 0 DM,36,existing credits paid back duly till now,education,395,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,12,all credits at this bank paid back duly,retraining,697,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1282,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,36,existing credits paid back duly till now,furniture/equipment,3847,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,1930,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,23,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,critical account/ other credits existing (not at this bank),business,2198,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,27,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,15,existing credits paid back duly till now,car (new),3556,unknown/ no savings account,1 <= ... < 4 years,3,none,2,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),business,2578,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,48,critical account/ other credits existing (not at this bank),car (used),4710,... < 100 DM,.. >= 7 years,4,none,3,unknown / no property,58,none,for free,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),5876,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1274,... < 100 DM,... < 1 year,3,none,1,real estate,37,none,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
no checking account,15,existing credits paid back duly till now,car (new),3527,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,unknown / no property,45,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,45,all credits at this bank paid back duly,business,1816,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,24,no credits taken/ all credits paid back duly,furniture/equipment,4183,... < 100 DM,1 <= ... < 4 years,2,co-applicant,3,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),radio/television,930,... < 100 DM,... < 1 year,4,none,3,real estate,27,none,own,4,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,48,existing credits paid back duly till now,car (new),5951,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,delay in paying off in the past,furniture/equipment,4297,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,3021,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,24,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,1413,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1776,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,38,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (new),2434,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,married/widowed
no checking account,36,existing credits paid back duly till now,radio/television,2662,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,24,critical account/ other credits existing (not at this bank),furniture/equipment,3347,unknown/ no savings account,4 <= ... < 7 years,4,co-applicant,4,if not A121 : building society savings agreement/ life insurance,49,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (new),3757,... < 100 DM,.. >= 7 years,4,co-applicant,4,unknown / no property,62,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1898,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,55,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,48,critical account/ other credits existing (not at this bank),car (new),12127,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,44,bank,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,600,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,21,existing credits paid back duly till now,furniture/equipment,3976,unknown/ no savings account,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,2214,... < 100 DM,1 <= ... < 4 years,4,none,1,unknown / no property,24,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,36,delay in paying off in the past,business,7980,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,4169,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,709,... < 100 DM,.. >= 7 years,4,none,4,real estate,57,stores,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1158,... < 100 DM,.. >= 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,12,existing credits paid back duly till now,education,1268,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1228,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,1258,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,6,no credits taken/ all credits paid back duly,car (new),1203,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,44,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,furniture/equipment,3049,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,49,stores,own,1,unskilled - resident,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,30,critical account/ other credits existing (not at this bank),radio/television,3656,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,29,stores,own,2,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),836,100 <= ... < 500 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,23,bank,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),6078,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,all credits at this bank paid back duly,business,1559,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",50,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,12,all credits at this bank paid back duly,car (new),3449,... < 100 DM,... < 1 year,1,none,1,real estate,46,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
no checking account,33,critical account/ other credits existing (not at this bank),car (used),5804,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,60,critical account/ other credits existing (not at this bank),radio/television,3656,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,29,bank,own,2,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,education,711,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,24,existing credits paid back duly till now,radio/television,499,.. >= 1000 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,2,none,yes,1,male,single
< 0 DM,21,existing credits paid back duly till now,car (new),3763,unknown/ no savings account,4 <= ... < 7 years,2,co-applicant,2,real estate,24,none,own,1,unskilled - resident,1,none,no,1,male,single
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,700,unknown/ no savings account,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,18,existing credits paid back duly till now,radio/television,2009,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,25,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,delay in paying off in the past,repairs,1108,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),1223,... < 100 DM,.. >= 7 years,1,none,4,real estate,47,none,own,3,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),business,4712,100 <= ... < 500 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,36,delay in paying off in the past,car (new),2850,... < 100 DM,unemployed,4,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,no credits taken/ all credits paid back duly,business,4241,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,36,none,own,3,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,existing credits paid back duly till now,car (new),3511,100 <= ... < 500 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,1374,... < 100 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,26,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),1199,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",60,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,car (new),1163,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,real estate,27,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,36,delay in paying off in the past,car (used),9557,.. >= 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",45,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,car (used),5804,.. >= 1000 DM,1 <= ... < 4 years,2,none,4,real estate,26,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,furniture/equipment,1036,... < 100 DM,... < 1 year,4,none,4,real estate,31,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,48,critical account/ other credits existing (not at this bank),furniture/equipment,5058,... < 100 DM,4 <= ... < 7 years,2,none,1,real estate,35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,all credits at this bank paid back duly,car (used),3632,... < 100 DM,1 <= ... < 4 years,1,guarantor,4,real estate,22,bank,rent,1,skilled employee / official,1,none,no,2,female,divorced/separated/married
< 0 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,4153,... < 100 DM,1 <= ... < 4 years,2,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",42,none,rent,2,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,repairs,1475,... < 100 DM,... < 1 year,2,none,2,real estate,23,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,delay in paying off in the past,car (new),2032,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",60,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,6,existing credits paid back duly till now,furniture/equipment,1374,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,36,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3234,... < 100 DM,... < 1 year,4,none,4,real estate,23,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1817,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,3430,500 <= ... < 1000 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,12,existing credits paid back duly till now,radio/television,2279,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,36,none,for free,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (used),8398,... < 100 DM,1 <= ... < 4 years,1,none,2,unknown / no property,27,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1999,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,48,critical account/ other credits existing (not at this bank),furniture/equipment,3090,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (used),14611,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,48,no credits taken/ all credits paid back duly,car (new),10127,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,unknown / no property,44,bank,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),7472,unknown/ no savings account,unemployed,1,none,2,real estate,24,none,rent,1,unemployed/ unskilled - non-resident,1,none,no,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (new),3577,.. >= 1000 DM,1 <= ... < 4 years,4,none,4,real estate,37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,2659,.. >= 1000 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,39,critical account/ other credits existing (not at this bank),furniture/equipment,14935,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,2578,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",42,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1938,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,25,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,2397,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,3,real estate,33,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (new),7855,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",45,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),1209,... < 100 DM,unemployed,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,36,existing credits paid back duly till now,radio/television,2382,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,1,skilled employee / official,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,18,all credits at this bank paid back duly,car (new),6468,... < 100 DM,.. >= 7 years,2,none,3,real estate,42,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,983,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,20,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,18,delay in paying off in the past,furniture/equipment,2389,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,21,stores,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,18,all credits at this bank paid back duly,car (new),6458,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,39,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,48,no credits taken/ all credits paid back duly,business,8424,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,3051,... < 100 DM,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,36,existing credits paid back duly till now,furniture/equipment,2620,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,3469,100 <= ... < 500 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,51,none,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,furniture/equipment,4251,... < 100 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,48,critical account/ other credits existing (not at this bank),car (used),2751,unknown/ no savings account,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,18,all credits at this bank paid back duly,radio/television,1445,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",49,bank,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,36,critical account/ other credits existing (not at this bank),others,3624,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),repairs,5517,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,23,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,18,critical account/ other credits existing (not at this bank),business,1887,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,28,bank,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,18,no credits taken/ all credits paid back duly,car (new),8424,... < 100 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,1,unskilled - resident,1,"yes, registered under the customers name",no,1,female,divorced/separated/married
no checking account,36,critical account/ other credits existing (not at this bank),car (used),7857,... < 100 DM,4 <= ... < 7 years,3,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,repairs,3872,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",67,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,2430,500 <= ... < 1000 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,12,existing credits paid back duly till now,car (used),2445,unknown/ no savings account,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,12,existing credits paid back duly till now,car (new),886,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
