checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1912,... < 100 DM,unemployed,2,none,2,real estate,32,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,28,existing credits paid back duly till now,car (new),1239,... < 100 DM,... < 1 year,4,none,4,unknown / no property,24,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",no,1,male,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,retraining,5550,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
< 0 DM,28,critical account/ other credits existing (not at this bank),furniture/equipment,7070,... < 100 DM,unemployed,4,none,4,unknown / no property,37,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),furniture/equipment,607,.. >= 1000 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,furniture/equipment,4172,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,33,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,31,all credits at this bank paid back duly,education,1094,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,60,bank,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,7,critical account/ other credits existing (not at this bank),car (new),1779,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,7,critical account/ other credits existing (not at this bank),car (new),572,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,33,existing credits paid back duly till now,radio/television,4313,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
< 0 DM,24,existing credits paid back duly till now,car (new),1865,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,34,none,rent,1,unskilled - resident,1,none,yes,2,female,married/widowed
... >= 200 DM / salary assignments for at least 1 year,14,existing credits paid back duly till now,car (new),2627,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,35,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,31,delay in paying off in the past,education,5000,unknown/ no savings account,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,9,critical account/ other credits existing (not at this bank),furniture/equipment,5532,... < 100 DM,1 <= ... < 4 years,2,none,1,unknown / no property,41,bank,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,14,critical account/ other credits existing (not at this bank),car (new),847,.. >= 1000 DM,... < 1 year,1,none,3,real estate,45,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,21,critical account/ other credits existing (not at this bank),radio/television,2121,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1455,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,27,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,radio/television,3743,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,50,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,10,delay in paying off in the past,business,5152,unknown/ no savings account,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,23,delay in paying off in the past,car (used),2252,100 <= ... < 500 DM,.. >= 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,73,none,rent,2,unskilled - resident,2,"yes, registered under the customers name",yes,2,male,single
no checking account,7,existing credits paid back duly till now,radio/television,6129,unknown/ no savings account,1 <= ... < 4 years,2,none,3,real estate,66,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,33,delay in paying off in the past,business,4157,... < 100 DM,unemployed,2,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,2975,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,27,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,28,existing credits paid back duly till now,radio/television,3328,unknown/ no savings account,unemployed,3,none,4,real estate,61,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,22,existing credits paid back duly till now,car (used),9229,... < 100 DM,unemployed,2,none,2,unknown / no property,40,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,30,existing credits paid back duly till now,car (new),6507,100 <= ... < 500 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated
< 0 DM,41,critical account/ other credits existing (not at this bank),furniture/equipment,4322,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,15,critical account/ other credits existing (not at this bank),car (new),5208,unknown/ no savings account,.. >= 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,2,none,yes,1,male,married/widowed
no checking account,49,existing credits paid back duly till now,furniture/equipment,5436,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",36,bank,for free,1,skilled employee / official,1,none,no,2,male,single
no checking account,14,existing credits paid back duly till now,car (used),5804,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,32,existing credits paid back duly till now,radio/television,1286,unknown/ no savings account,4 <= ... < 7 years,4,none,4,real estate,51,bank,own,4,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,1264,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,50,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,999,unknown/ no savings account,4 <= ... < 7 years,3,none,4,unknown / no property,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,2184,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,23,existing credits paid back duly till now,car (used),3869,... < 100 DM,.. >= 7 years,4,none,3,real estate,52,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,31,delay in paying off in the past,car (used),9656,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,39,none,for free,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,2584,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,9,critical account/ other credits existing (not at this bank),car (new),4782,500 <= ... < 1000 DM,unemployed,1,none,1,unknown / no property,42,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,20,critical account/ other credits existing (not at this bank),radio/television,3419,... < 100 DM,... < 1 year,3,none,2,real estate,37,bank,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,41,critical account/ other credits existing (not at this bank),furniture/equipment,6720,500 <= ... < 1000 DM,4 <= ... < 7 years,3,co-applicant,2,real estate,34,none,own,1,unskilled - resident,2,none,no,1,male,single
no checking account,7,critical account/ other credits existing (not at this bank),furniture/equipment,1235,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,1,real estate,47,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,34,existing credits paid back duly till now,car (used),7635,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,28,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,22,existing credits paid back duly till now,car (used),5750,unknown/ no savings account,.. >= 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,33,stores,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,divorced/separated
0 <= ... < 200 DM,19,critical account/ other credits existing (not at this bank),furniture/equipment,5036,... < 100 DM,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,1496,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,repairs,6870,unknown/ no savings account,unemployed,1,none,4,"if not A121/A122 : car or other, not in attribute 6",59,none,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated/married
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),furniture/equipment,2633,unknown/ no savings account,4 <= ... < 7 years,3,none,4,unknown / no property,19,bank,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,27,critical account/ other credits existing (not at this bank),education,929,.. >= 1000 DM,.. >= 7 years,2,co-applicant,4,unknown / no property,54,none,rent,1,unskilled - resident,1,none,yes,1,female,single
0 <= ... < 200 DM,38,existing credits paid back duly till now,radio/television,1944,... < 100 DM,4 <= ... < 7 years,1,none,4,unknown / no property,28,bank,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1840,.. >= 1000 DM,... < 1 year,4,guarantor,1,if not A121 : building society savings agreement/ life insurance,52,none,own,3,unskilled - resident,2,none,yes,1,male,divorced/separated/married
< 0 DM,7,existing credits paid back duly till now,business,2229,... < 100 DM,... < 1 year,2,none,4,real estate,61,none,for free,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,30,no credits taken/ all credits paid back duly,car (new),3207,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",28,stores,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),car (used),9828,... < 100 DM,.. >= 7 years,2,none,3,unknown / no property,58,none,for free,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,35,existing credits paid back duly till now,furniture/equipment,9111,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,50,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,21,critical account/ other credits existing (not at this bank),radio/television,1266,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,31,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,married/widowed
... >= 200 DM / salary assignments for at least 1 year,35,delay in paying off in the past,car (new),1859,unknown/ no savings account,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,1,female,single
... >= 200 DM / salary assignments for at least 1 year,4,existing credits paid back duly till now,car (new),1173,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,female,married/widowed
0 <= ... < 200 DM,30,existing credits paid back duly till now,radio/television,2471,unknown/ no savings account,1 <= ... < 4 years,3,none,4,real estate,30,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,9,critical account/ other credits existing (not at this bank),car (new),1838,... < 100 DM,.. >= 7 years,4,none,4,real estate,56,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,35,existing credits paid back duly till now,furniture/equipment,800,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,education,1120,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,28,bank,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,21,existing credits paid back duly till now,furniture/equipment,1410,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (new),533,.. >= 1000 DM,... < 1 year,4,none,3,unknown / no property,58,none,own,1,skilled employee / official,1,none,no,1,male,single
no checking account,19,existing credits paid back duly till now,car (used),6616,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,25,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,business,1878,... < 100 DM,unemployed,3,none,2,real estate,39,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,1247,100 <= ... < 500 DM,.. >= 7 years,1,none,4,unknown / no property,28,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,6,critical account/ other credits existing (not at this bank),car (new),1237,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,31,none,own,2,unemployed/ unskilled - non-resident,2,none,no,1,female,married/widowed
no checking account,30,existing credits paid back duly till now,car (new),1632,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,33,critical account/ other credits existing (not at this bank),furniture/equipment,5510,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,18,existing credits paid back duly till now,car (used),4414,unknown/ no savings account,unemployed,1,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,for free,3,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,17,critical account/ other credits existing (not at this bank),car (new),605,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,real estate,30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
no checking account,25,existing credits paid back duly till now,furniture/equipment,910,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,20,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,critical account/ other credits existing (not at this bank),radio/television,2900,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",29,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,11,critical account/ other credits existing (not at this bank),car (new),2016,unknown/ no savings account,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,11,all credits at this bank paid back duly,car (new),1051,100 <= ... < 500 DM,unemployed,3,none,4,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,20,critical account/ other credits existing (not at this bank),radio/television,9157,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,2,real estate,31,bank,rent,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,car (used),2622,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,37,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,26,delay in paying off in the past,car (new),2226,unknown/ no savings account,.. >= 7 years,4,none,2,real estate,46,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,domestic appliances,3367,unknown/ no savings account,4 <= ... < 7 years,1,none,4,unknown / no property,31,bank,rent,1,skilled employee / official,2,none,yes,1,female,divorced/separated/married
no checking account,35,existing credits paid back duly till now,car (used),2264,... < 100 DM,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,17,existing credits paid back duly till now,car (used),4980,... < 100 DM,unemployed,1,none,4,unknown / no property,35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,7,critical account/ other credits existing (not at this bank),radio/television,980,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,44,delay in paying off in the past,furniture/equipment,6966,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,35,stores,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,divorced/separated/married
< 0 DM,21,delay in paying off in the past,radio/television,5548,.. >= 1000 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,39,existing credits paid back duly till now,radio/television,1707,... < 100 DM,unemployed,4,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,25,existing credits paid back duly till now,radio/television,1825,... < 100 DM,.. >= 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,radio/television,1249,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,bank,rent,1,skilled employee / official,1,none,yes,2,male,single
no checking account,49,existing credits paid back duly till now,car (new),4601,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,36,none,for free,1,unskilled - resident,1,none,yes,2,male,single
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1760,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,43,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,17,delay in paying off in the past,car (new),4651,... < 100 DM,unemployed,2,none,2,unknown / no property,50,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,28,existing credits paid back duly till now,car (new),3934,100 <= ... < 500 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,22,critical account/ other credits existing (not at this bank),furniture/equipment,1222,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),2520,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,35,none,for free,2,skilled employee / official,1,none,yes,2,female,divorced/separated
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (used),3127,... < 100 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",29,bank,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,9,critical account/ other credits existing (not at this bank),car (new),2540,.. >= 1000 DM,4 <= ... < 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,38,none,own,1,unskilled - resident,1,"yes, registered under the customers name",no,1,male,single
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,radio/television,4371,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",21,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),furniture/equipment,1024,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,58,none,own,2,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,33,existing credits paid back duly till now,radio/television,2512,500 <= ... < 1000 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",20,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,895,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",46,none,rent,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,35,existing credits paid back duly till now,furniture/equipment,1914,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",38,stores,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
< 0 DM,8,existing credits paid back duly till now,radio/television,2863,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,49,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),car (used),1446,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated
no checking account,22,critical account/ other credits existing (not at this bank),radio/television,3736,100 <= ... < 500 DM,unemployed,2,none,2,"if not A121/A122 : car or other, not in attribute 6",65,none,own,2,unskilled - resident,1,none,no,1,female,divorced/separated/married
0 <= ... < 200 DM,42,critical account/ other credits existing (not at this bank),business,9204,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,41,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,28,delay in paying off in the past,radio/television,3645,... < 100 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),radio/television,3331,... < 100 DM,unemployed,1,none,4,unknown / no property,47,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,business,1053,100 <= ... < 500 DM,... < 1 year,1,guarantor,2,real estate,27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,21,existing credits paid back duly till now,business,2944,.. >= 1000 DM,1 <= ... < 4 years,2,none,4,real estate,66,none,rent,1,unskilled - resident,1,none,yes,1,female,single
< 0 DM,33,delay in paying off in the past,car (new),9704,unknown/ no savings account,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",42,none,rent,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,39,no credits taken/ all credits paid back duly,repairs,1866,100 <= ... < 500 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",49,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,8,critical account/ other credits existing (not at this bank),radio/television,1982,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,34,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated
no checking account,15,critical account/ other credits existing (not at this bank),furniture/equipment,2112,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,32,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,7,delay in paying off in the past,car (new),3182,... < 100 DM,unemployed,1,none,4,if not A121 : building society savings agreement/ life insurance,51,none,own,2,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated
no checking account,8,critical account/ other credits existing (not at this bank),car (new),1398,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (new),3265,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",25,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,divorced/separated
no checking account,34,critical account/ other credits existing (not at this bank),car (new),712,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,22,existing credits paid back duly till now,car (new),5879,500 <= ... < 1000 DM,.. >= 7 years,3,co-applicant,4,real estate,45,bank,rent,1,unskilled - resident,1,none,yes,2,male,single
no checking account,22,critical account/ other credits existing (not at this bank),car (used),5132,500 <= ... < 1000 DM,unemployed,2,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),radio/television,767,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,47,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
... >= 200 DM / salary assignments for at least 1 year,7,existing credits paid back duly till now,car (new),1509,unknown/ no savings account,4 <= ... < 7 years,1,none,1,real estate,55,none,own,3,skilled employee / official,2,none,no,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),2689,500 <= ... < 1000 DM,4 <= ... < 7 years,4,co-applicant,4,real estate,40,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,37,no credits taken/ all credits paid back duly,furniture/equipment,12825,unknown/ no savings account,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),car (new),1732,unknown/ no savings account,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",36,none,rent,2,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,59,existing credits paid back duly till now,business,6516,unknown/ no savings account,... < 1 year,1,none,2,real estate,29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),7187,unknown/ no savings account,1 <= ... < 4 years,1,none,2,real estate,32,none,rent,1,skilled employee / official,2,none,yes,1,male,divorced/separated/married
