checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
< 0 DM,18,existing credits paid back duly till now,car (new),1574,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,34,bank,own,2,skilled employee / official,2,none,yes,2,male,single
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,1418,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,47,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,3061,unknown/ no savings account,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",26,bank,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,38,existing credits paid back duly till now,business,1907,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,22,critical account/ other credits existing (not at this bank),car (new),1195,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,53,none,own,2,skilled employee / official,1,"yes, registered under the customers name",no,1,male,single
0 <= ... < 200 DM,23,all credits at this bank paid back duly,car (new),963,unknown/ no savings account,4 <= ... < 7 years,4,none,4,unknown / no property,37,none,own,2,unskilled - resident,1,none,yes,2,male,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,business,1671,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,2542,unknown/ no savings account,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,37,critical account/ other credits existing (not at this bank),business,5393,... < 100 DM,.. >= 7 years,2,none,4,real estate,51,none,own,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,9,critical account/ other credits existing (not at this bank),car (new),1266,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,56,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,2027,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,10,no credits taken/ all credits paid back duly,car (new),1412,... < 100 DM,... < 1 year,3,none,2,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,2,none,no,2,male,divorced/separated/married
no checking account,23,existing credits paid back duly till now,radio/television,1440,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,10,existing credits paid back duly till now,radio/television,1302,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,car (new),1494,unknown/ no savings account,4 <= ... < 7 years,4,none,3,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,11,critical account/ other credits existing (not at this bank),furniture/equipment,1671,... < 100 DM,4 <= ... < 7 years,2,none,4,real estate,35,none,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,car (new),1670,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,27,bank,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,22,critical account/ other credits existing (not at this bank),car (new),1152,unknown/ no savings account,1 <= ... < 4 years,2,none,3,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",no,1,female,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,1521,100 <= ... < 500 DM,.. >= 7 years,3,none,1,unknown / no property,35,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,12,existing credits paid back duly till now,car (new),5791,... < 100 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,26,none,rent,2,unemployed/ unskilled - non-resident,2,none,no,2,male,divorced/separated
< 0 DM,13,critical account/ other credits existing (not at this bank),car (new),1329,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,32,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,business,5697,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,bank,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,22,critical account/ other credits existing (not at this bank),car (used),1388,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,37,none,own,2,unskilled - resident,1,"yes, registered under the customers name",no,2,male,single
< 0 DM,11,delay in paying off in the past,business,1649,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,52,none,rent,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,2851,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,22,existing credits paid back duly till now,radio/television,3618,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,22,all credits at this bank paid back duly,business,1410,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,27,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,22,existing credits paid back duly till now,business,3500,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",58,bank,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,10,existing credits paid back duly till now,radio/television,3669,... < 100 DM,1 <= ... < 4 years,1,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,10,existing credits paid back duly till now,car (used),3681,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,53,bank,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,33,all credits at this bank paid back duly,furniture/equipment,3206,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,37,none,for free,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,14,critical account/ other credits existing (not at this bank),radio/television,6525,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,51,none,rent,2,unskilled - resident,1,none,yes,2,male,single
no checking account,11,existing credits paid back duly till now,radio/television,1075,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,23,critical account/ other credits existing (not at this bank),business,5569,... < 100 DM,unemployed,4,none,2,real estate,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,11,no credits taken/ all credits paid back duly,car (new),1840,100 <= ... < 500 DM,... < 1 year,2,none,3,unknown / no property,24,none,for free,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,car (new),3309,unknown/ no savings account,4 <= ... < 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,22,existing credits paid back duly till now,car (new),3290,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,17,critical account/ other credits existing (not at this bank),car (new),1642,... < 100 DM,4 <= ... < 7 years,4,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,2,none,yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,education,6535,... < 100 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,10,existing credits paid back duly till now,furniture/equipment,1601,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,critical account/ other credits existing (not at this bank),car (used),2546,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),car (used),2095,... < 100 DM,4 <= ... < 7 years,2,co-applicant,3,real estate,32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,16,delay in paying off in the past,business,3279,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,3,real estate,36,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,all credits at this bank paid back duly,business,2002,... < 100 DM,4 <= ... < 7 years,4,guarantor,4,real estate,26,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,10,critical account/ other credits existing (not at this bank),retraining,1385,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,36,none,rent,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),radio/television,878,100 <= ... < 500 DM,4 <= ... < 7 years,1,none,4,real estate,47,none,own,2,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),1143,... < 100 DM,4 <= ... < 7 years,3,guarantor,2,real estate,24,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,42,existing credits paid back duly till now,radio/television,7115,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,28,bank,own,1,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,education,1675,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,business,2914,unknown/ no savings account,.. >= 7 years,4,co-applicant,3,unknown / no property,35,bank,for free,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,19,all credits at this bank paid back duly,radio/television,4954,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,44,none,for free,1,unskilled - resident,2,none,yes,2,male,single
no checking account,18,all credits at this bank paid back duly,radio/television,1334,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,12,all credits at this bank paid back duly,business,1707,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,critical account/ other credits existing (not at this bank),car (new),1771,... < 100 DM,unemployed,4,none,4,real estate,26,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,23,delay in paying off in the past,car (used),3080,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,car (new),1368,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,2,unskilled - resident,1,none,yes,1,male,married/widowed
no checking account,22,existing credits paid back duly till now,furniture/equipment,2909,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,real estate,35,none,for free,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,24,no credits taken/ all credits paid back duly,business,5401,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,54,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,23,critical account/ other credits existing (not at this bank),radio/television,1799,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,47,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated
< 0 DM,15,existing credits paid back duly till now,radio/television,1914,100 <= ... < 500 DM,... < 1 year,4,none,4,real estate,25,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,critical account/ other credits existing (not at this bank),radio/television,2210,100 <= ... < 500 DM,.. >= 7 years,4,none,4,real estate,25,none,for free,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,10,existing credits paid back duly till now,car (new),1455,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),1371,... < 100 DM,.. >= 7 years,4,none,2,real estate,35,none,own,2,unskilled - resident,1,none,yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),business,3410,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,55,bank,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,radio/television,1428,100 <= ... < 500 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",43,none,rent,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,9,existing credits paid back duly till now,car (new),1364,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,23,all credits at this bank paid back duly,business,3150,.. >= 1000 DM,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),education,1640,100 <= ... < 500 DM,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,rent,1,skilled employee / official,2,none,yes,1,male,divorced/separated
< 0 DM,19,existing credits paid back duly till now,furniture/equipment,1505,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,36,bank,for free,2,skilled employee / official,2,none,yes,2,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,5233,.. >= 1000 DM,1 <= ... < 4 years,3,none,3,real estate,54,none,own,2,unskilled - resident,1,none,yes,1,female,single
0 <= ... < 200 DM,39,critical account/ other credits existing (not at this bank),furniture/equipment,5595,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",55,none,own,2,skilled employee / official,1,none,yes,2,male,divorced/separated/married
< 0 DM,39,existing credits paid back duly till now,car (new),11056,unknown/ no savings account,unemployed,4,none,3,unknown / no property,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,36,existing credits paid back duly till now,business,1686,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),car (new),12869,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,9,all credits at this bank paid back duly,radio/television,1085,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,10,all credits at this bank paid back duly,radio/television,1764,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,real estate,25,none,for free,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,17,existing credits paid back duly till now,business,6542,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",58,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,25,existing credits paid back duly till now,business,3125,... < 100 DM,.. >= 7 years,4,none,4,real estate,28,bank,for free,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1485,100 <= ... < 500 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,53,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,9,existing credits paid back duly till now,radio/television,3595,... < 100 DM,... < 1 year,1,guarantor,4,real estate,54,none,rent,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,business,1614,... < 100 DM,.. >= 7 years,4,guarantor,3,real estate,39,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,existing credits paid back duly till now,car (new),979,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,2,real estate,33,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,11,all credits at this bank paid back duly,education,1400,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,27,none,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated
no checking account,22,delay in paying off in the past,car (new),3889,500 <= ... < 1000 DM,.. >= 7 years,3,none,4,real estate,46,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,18,all credits at this bank paid back duly,furniture/equipment,7761,... < 100 DM,.. >= 7 years,3,co-applicant,4,unknown / no property,37,bank,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,delay in paying off in the past,car (new),1240,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,bank,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,8,delay in paying off in the past,radio/television,1412,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,55,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,37,existing credits paid back duly till now,business,6719,.. >= 1000 DM,unemployed,2,none,1,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated
< 0 DM,24,existing credits paid back duly till now,education,7090,... < 100 DM,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,39,existing credits paid back duly till now,business,1256,... < 100 DM,unemployed,3,none,4,real estate,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,23,all credits at this bank paid back duly,domestic appliances,3333,unknown/ no savings account,4 <= ... < 7 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",44,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,13,existing credits paid back duly till now,radio/television,1408,... < 100 DM,unemployed,2,none,3,if not A121 : building society savings agreement/ life insurance,24,bank,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,10,existing credits paid back duly till now,business,1673,unknown/ no savings account,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,13,existing credits paid back duly till now,business,2516,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,2,skilled employee / official,1,none,yes,2,male,single
no checking account,11,existing credits paid back duly till now,business,1145,unknown/ no savings account,1 <= ... < 4 years,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,24,none,own,2,skilled employee / official,1,none,yes,1,female,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,6589,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,36,none,rent,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,business,3092,... < 100 DM,.. >= 7 years,2,none,4,real estate,32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
< 0 DM,12,existing credits paid back duly till now,radio/television,1567,... < 100 DM,4 <= ... < 7 years,1,none,4,real estate,49,none,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,23,critical account/ other credits existing (not at this bank),car (new),2897,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,28,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,13,delay in paying off in the past,radio/television,4384,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,17,existing credits paid back duly till now,business,2036,... < 100 DM,... < 1 year,3,co-applicant,3,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1632,... < 100 DM,.. >= 7 years,4,none,2,real estate,46,none,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,25,existing credits paid back duly till now,furniture/equipment,7253,... < 100 DM,4 <= ... < 7 years,4,none,3,unknown / no property,34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,existing credits paid back duly till now,car (new),1261,100 <= ... < 500 DM,... < 1 year,3,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",no,1,male,married/widowed
< 0 DM,38,critical account/ other credits existing (not at this bank),furniture/equipment,2998,... < 100 DM,.. >= 7 years,3,none,2,unknown / no property,27,none,for free,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),car (new),1220,... < 100 DM,.. >= 7 years,4,none,4,real estate,39,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,no credits taken/ all credits paid back duly,furniture/equipment,4252,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,15,no credits taken/ all credits paid back duly,car (new),1011,... < 100 DM,unemployed,3,none,4,if not A121 : building society savings agreement/ life insurance,45,bank,for free,3,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,39,existing credits paid back duly till now,radio/television,3309,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,37,none,own,3,skilled employee / official,1,none,yes,1,male,single
< 0 DM,22,existing credits paid back duly till now,car (used),6320,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,5780,unknown/ no savings account,1 <= ... < 4 years,2,none,1,real estate,27,bank,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,9,critical account/ other credits existing (not at this bank),car (used),1344,... < 100 DM,... < 1 year,4,none,3,real estate,28,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,21,all credits at this bank paid back duly,education,1298,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,8,existing credits paid back duly till now,education,1767,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,radio/television,1062,... < 100 DM,... < 1 year,1,none,4,real estate,51,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
< 0 DM,15,existing credits paid back duly till now,furniture/equipment,1218,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,rent,1,unskilled - resident,1,none,yes,2,female,married/widowed
< 0 DM,23,existing credits paid back duly till now,radio/television,3428,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,stores,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,17,critical account/ other credits existing (not at this bank),car (new),1475,100 <= ... < 500 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
< 0 DM,24,delay in paying off in the past,furniture/equipment,1723,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,26,stores,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,business,1838,unknown/ no savings account,1 <= ... < 4 years,1,none,2,real estate,39,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,car (new),7400,100 <= ... < 500 DM,.. >= 7 years,1,none,1,if not A121 : building society savings agreement/ life insurance,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),car (new),1236,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,54,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,11342,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,51,none,for free,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,17,existing credits paid back duly till now,car (new),1227,... < 100 DM,4 <= ... < 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",33,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,11,all credits at this bank paid back duly,radio/television,6614,... < 100 DM,unemployed,2,none,2,if not A121 : building society savings agreement/ life insurance,56,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,23,existing credits paid back duly till now,radio/television,1315,.. >= 1000 DM,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,1555,... < 100 DM,... < 1 year,3,none,3,real estate,47,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated
< 0 DM,13,critical account/ other credits existing (not at this bank),car (new),1542,unknown/ no savings account,... < 1 year,4,none,1,unknown / no property,35,none,for free,2,skilled employee / official,2,none,yes,2,male,single
