checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1606,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,12,existing credits paid back duly till now,education,715,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,26,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (used),3960,... < 100 DM,... < 1 year,1,none,3,real estate,31,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,9,existing credits paid back duly till now,car (new),654,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,18,delay in paying off in the past,car (new),7264,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,42,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,48,delay in paying off in the past,education,6274,... < 100 DM,1 <= ... < 4 years,4,none,3,unknown / no property,42,bank,for free,1,skilled employee / official,2,none,yes,2,male,single
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,2684,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,6,delay in paying off in the past,business,1847,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,real estate,34,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,18,all credits at this bank paid back duly,radio/television,1546,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,bank,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),business,2890,... < 100 DM,unemployed,3,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,7351,unknown/ no savings account,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,43,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,48,existing credits paid back duly till now,radio/television,3961,... < 100 DM,1 <= ... < 4 years,1,co-applicant,4,real estate,21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,business,1948,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,31,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,11,critical account/ other credits existing (not at this bank),car (new),222,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",46,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,furniture/equipment,2210,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,25,bank,rent,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,3042,.. >= 1000 DM,4 <= ... < 7 years,1,none,4,real estate,33,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,48,critical account/ other credits existing (not at this bank),education,6124,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,53,bank,for free,2,skilled employee / official,1,none,yes,2,male,single
no checking account,6,critical account/ other credits existing (not at this bank),car (new),6755,... < 100 DM,4 <= ... < 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,1383,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,28,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,15,existing credits paid back duly till now,car (used),3812,100 <= ... < 500 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,car (new),1276,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,39,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,18,existing credits paid back duly till now,car (new),2110,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",37,none,rent,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,727,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),2032,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,32,none,rent,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,business,11318,... < 100 DM,.. >= 7 years,1,co-applicant,1,real estate,34,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,delay in paying off in the past,car (new),1884,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",48,none,rent,2,unskilled - resident,2,none,yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,2835,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,6,all credits at this bank paid back duly,radio/television,1750,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,45,bank,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,18,existing credits paid back duly till now,furniture/equipment,6458,... < 100 DM,unemployed,2,none,4,unknown / no property,33,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),car (used),1409,... < 100 DM,.. >= 7 years,4,none,3,real estate,54,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,furniture/equipment,1474,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,33,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,36,critical account/ other credits existing (not at this bank),car (new),2080,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,repairs,6468,100 <= ... < 500 DM,unemployed,1,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,1578,.. >= 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",44,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,1361,... < 100 DM,.. >= 7 years,4,none,4,real estate,40,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,15,all credits at this bank paid back duly,domestic appliances,3343,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,unknown / no property,28,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,all credits at this bank paid back duly,furniture/equipment,2828,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,real estate,22,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,21,critical account/ other credits existing (not at this bank),car (new),1353,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,1473,... < 100 DM,... < 1 year,3,none,4,real estate,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,48,critical account/ other credits existing (not at this bank),car (used),2869,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,education,447,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,furniture/equipment,1533,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",43,none,rent,1,unskilled - resident,2,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,radio/television,1311,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,car (new),1353,... < 100 DM,... < 1 year,4,none,1,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,6,critical account/ other credits existing (not at this bank),furniture/equipment,1756,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,21,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),car (new),3595,... < 100 DM,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",45,none,own,3,unskilled - resident,2,none,yes,1,male,single
no checking account,27,existing credits paid back duly till now,business,2572,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,delay in paying off in the past,repairs,6804,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,44,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1960,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,18,all credits at this bank paid back duly,radio/television,1543,... < 100 DM,4 <= ... < 7 years,4,co-applicant,4,unknown / no property,32,none,for free,2,unskilled - resident,1,none,yes,2,male,single
< 0 DM,36,existing credits paid back duly till now,car (new),1442,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,1484,... < 100 DM,1 <= ... < 4 years,3,none,1,unknown / no property,35,bank,for free,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1309,... < 100 DM,.. >= 7 years,4,none,4,real estate,52,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,2679,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,1795,... < 100 DM,... < 1 year,4,none,1,real estate,33,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),6207,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,40,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,795,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,2473,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,business,1037,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,4,real estate,39,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,4157,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,43,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,3372,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,41,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,1303,... < 100 DM,... < 1 year,3,none,4,real estate,36,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
< 0 DM,18,critical account/ other credits existing (not at this bank),car (used),2969,unknown/ no savings account,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,36,critical account/ other credits existing (not at this bank),furniture/equipment,6229,... < 100 DM,... < 1 year,4,none,4,unknown / no property,23,none,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,1532,.. >= 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,12,no credits taken/ all credits paid back duly,furniture/equipment,1259,... < 100 DM,... < 1 year,4,none,3,if not A121 : building society savings agreement/ life insurance,23,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,10,existing credits paid back duly till now,furniture/equipment,2141,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,real estate,21,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,furniture/equipment,1443,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,33,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,30,critical account/ other credits existing (not at this bank),furniture/equipment,2186,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,1271,unknown/ no savings account,1 <= ... < 4 years,3,none,4,unknown / no property,39,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,776,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,30,bank,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
no checking account,10,all credits at this bank paid back duly,radio/television,2327,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",22,bank,rent,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,2231,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,4151,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (new),2434,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,radio/television,425,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (used),6614,unknown/ no savings account,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),car (used),2860,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,1682,.. >= 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",50,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,car (new),1225,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",no,1,male,married/widowed
no checking account,18,existing credits paid back duly till now,radio/television,1658,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,32,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,delay in paying off in the past,business,4712,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,24,existing credits paid back duly till now,car (new),1474,100 <= ... < 500 DM,... < 1 year,4,none,3,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,radio/television,2435,... < 100 DM,... < 1 year,4,none,4,real estate,31,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,48,existing credits paid back duly till now,car (used),4788,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,58,none,for free,1,unskilled - resident,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,7351,unknown/ no savings account,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),6260,... < 100 DM,unemployed,3,none,3,real estate,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3812,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,41,none,rent,1,skilled employee / official,2,none,yes,2,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,36,existing credits paid back duly till now,radio/television,5848,... < 100 DM,1 <= ... < 4 years,4,none,1,unknown / no property,36,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,6,existing credits paid back duly till now,domestic appliances,1328,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,21,existing credits paid back duly till now,furniture/equipment,3599,... < 100 DM,4 <= ... < 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,48,no credits taken/ all credits paid back duly,business,10919,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,1935,... < 100 DM,... < 1 year,4,none,4,real estate,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,car (new),2390,unknown/ no savings account,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",50,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (new),935,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,47,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,21,critical account/ other credits existing (not at this bank),car (new),1871,... < 100 DM,.. >= 7 years,4,none,4,real estate,55,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1136,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,real estate,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1287,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,all credits at this bank paid back duly,furniture/equipment,3749,500 <= ... < 1000 DM,... < 1 year,4,none,4,unknown / no property,30,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,2022,500 <= ... < 1000 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,car (new),1499,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,furniture/equipment,3835,500 <= ... < 1000 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,53,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,27,existing credits paid back duly till now,business,2570,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,36,existing credits paid back duly till now,education,1977,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,40,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,48,existing credits paid back duly till now,education,6210,... < 100 DM,1 <= ... < 4 years,4,none,3,unknown / no property,52,bank,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,4042,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,radio/television,2100,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,6,all credits at this bank paid back duly,radio/television,426,... < 100 DM,.. >= 7 years,4,none,4,real estate,39,bank,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,car (used),2129,... < 100 DM,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,36,no credits taken/ all credits paid back duly,business,4455,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,14310,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,2239,100 <= ... < 500 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),car (new),6468,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,39,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,critical account/ other credits existing (not at this bank),car (new),5134,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,48,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),2779,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,34,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,domestic appliances,1292,unknown/ no savings account,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),1275,... < 100 DM,... < 1 year,4,none,1,real estate,28,none,own,2,unskilled - resident,1,none,yes,1,male,married/widowed
no checking account,12,existing credits paid back duly till now,radio/television,2391,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,49,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,2710,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,37,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,18,existing credits paid back duly till now,radio/television,1473,... < 100 DM,... < 1 year,3,none,1,real estate,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,car (used),4112,unknown/ no savings account,.. >= 7 years,3,none,4,real estate,51,none,rent,1,skilled employee / official,1,none,yes,1,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,3016,unknown/ no savings account,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),1650,... < 100 DM,... < 1 year,3,none,1,real estate,27,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1361,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,18,existing credits paid back duly till now,car (new),2249,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
