checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,5,existing credits paid back duly till now,furniture/equipment,2270,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,12,existing credits paid back duly till now,education,951,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,51,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,radio/television,764,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
no checking account,9,existing credits paid back duly till now,car (new),975,.. >= 1000 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,72,delay in paying off in the past,car (new),15672,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,29,critical account/ other credits existing (not at this bank),car (used),2536,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",44,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,72,existing credits paid back duly till now,car (new),15672,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",19,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,existing credits paid back duly till now,radio/television,2349,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",29,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,10,existing credits paid back duly till now,car (new),1016,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,24,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,critical account/ other credits existing (not at this bank),car (new),2352,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,30,bank,rent,2,skilled employee / official,1,none,no,2,male,married/widowed
< 0 DM,36,existing credits paid back duly till now,furniture/equipment,3729,... < 100 DM,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,53,existing credits paid back duly till now,car (new),8333,... < 100 DM,4 <= ... < 7 years,4,none,2,unknown / no property,34,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,12,existing credits paid back duly till now,car (new),1205,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,48,none,own,1,unskilled - resident,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,4,critical account/ other credits existing (not at this bank),education,1020,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,52,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,42,existing credits paid back duly till now,car (new),15286,unknown/ no savings account,.. >= 7 years,4,none,2,unknown / no property,50,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,all credits at this bank paid back duly,furniture/equipment,2706,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,real estate,22,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,1512,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,2520,... < 100 DM,4 <= ... < 7 years,1,none,4,real estate,24,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,48,delay in paying off in the past,radio/television,9616,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,30,none,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,radio/television,1642,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,4 <= ... < 7 years,2,none,1,real estate,41,none,own,3,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,furniture/equipment,1352,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,25,existing credits paid back duly till now,car (new),3898,unknown/ no savings account,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,32,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,39,existing credits paid back duly till now,car (new),7672,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,45,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,28,existing credits paid back duly till now,radio/television,2715,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,16,existing credits paid back duly till now,radio/television,2701,unknown/ no savings account,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,29,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,1233,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,26,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,60,existing credits paid back duly till now,radio/television,2979,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,car (new),1411,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,31,existing credits paid back duly till now,radio/television,1784,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,26,delay in paying off in the past,business,9176,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,9,no credits taken/ all credits paid back duly,furniture/equipment,1410,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,34,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,50,existing credits paid back duly till now,car (new),2821,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,unknown / no property,25,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,business,912,... < 100 DM,.. >= 7 years,4,none,1,real estate,30,none,own,1,unskilled - resident,1,none,no,1,male,married/widowed
no checking account,31,critical account/ other credits existing (not at this bank),car (used),2414,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,22,existing credits paid back duly till now,furniture/equipment,3033,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,2979,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,41,critical account/ other credits existing (not at this bank),business,2856,... < 100 DM,unemployed,2,none,4,unknown / no property,61,none,for free,2,unemployed/ unskilled - non-resident,1,none,yes,1,male,single
no checking account,9,critical account/ other credits existing (not at this bank),education,2051,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,46,none,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,914,... < 100 DM,... < 1 year,4,none,1,real estate,23,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,27,critical account/ other credits existing (not at this bank),radio/television,3273,... < 100 DM,... < 1 year,4,none,2,real estate,29,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),2141,... < 100 DM,.. >= 7 years,2,none,4,real estate,37,none,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,31,no credits taken/ all credits paid back duly,business,13216,... < 100 DM,unemployed,2,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,13,existing credits paid back duly till now,furniture/equipment,1882,... < 100 DM,4 <= ... < 7 years,3,none,4,real estate,24,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,car (new),1976,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,1112,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,3207,... < 100 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,26,no credits taken/ all credits paid back duly,furniture/equipment,6715,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,23,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,26,critical account/ other credits existing (not at this bank),furniture/equipment,2116,... < 100 DM,unemployed,4,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,41,delay in paying off in the past,radio/television,9237,... < 100 DM,4 <= ... < 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,18,critical account/ other credits existing (not at this bank),car (new),1456,... < 100 DM,.. >= 7 years,4,none,4,real estate,48,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,66,delay in paying off in the past,business,15671,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",19,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,18,critical account/ other credits existing (not at this bank),furniture/equipment,2275,... < 100 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,29,critical account/ other credits existing (not at this bank),radio/television,3320,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,37,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,all credits at this bank paid back duly,car (used),1927,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,72,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,36,existing credits paid back duly till now,car (new),11033,100 <= ... < 500 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,radio/television,3838,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),repairs,3425,unknown/ no savings account,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,35,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,1988,... < 100 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,no,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),radio/television,1117,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,33,critical account/ other credits existing (not at this bank),repairs,2661,... < 100 DM,.. >= 7 years,4,none,4,real estate,45,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,24,existing credits paid back duly till now,radio/television,1859,500 <= ... < 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,24,delay in paying off in the past,repairs,4447,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,37,stores,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),car (new),1287,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,42,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated
< 0 DM,22,existing credits paid back duly till now,education,1235,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,41,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,11,existing credits paid back duly till now,furniture/equipment,1649,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,22,delay in paying off in the past,car (new),2061,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,18,critical account/ other credits existing (not at this bank),radio/television,2447,.. >= 1000 DM,1 <= ... < 4 years,2,none,1,real estate,45,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,20,existing credits paid back duly till now,car (used),3363,.. >= 1000 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,2005,... < 100 DM,1 <= ... < 4 years,1,none,1,real estate,28,none,own,1,skilled employee / official,1,none,no,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1908,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,29,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,furniture/equipment,2121,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,22,critical account/ other credits existing (not at this bank),car (new),3026,... < 100 DM,... < 1 year,3,none,4,real estate,30,none,rent,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,furniture/equipment,3459,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,22,critical account/ other credits existing (not at this bank),car (new),3048,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",43,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,critical account/ other credits existing (not at this bank),radio/television,1818,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,857,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,2366,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,38,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,7,critical account/ other credits existing (not at this bank),education,1038,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,13,critical account/ other credits existing (not at this bank),education,1944,unknown/ no savings account,1 <= ... < 4 years,3,none,4,unknown / no property,51,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,business,1487,unknown/ no savings account,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,3800,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,delay in paying off in the past,furniture/equipment,1681,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,45,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,1342,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,car (new),2392,unknown/ no savings account,1 <= ... < 4 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,35,critical account/ other credits existing (not at this bank),business,4001,... < 100 DM,4 <= ... < 7 years,2,none,1,real estate,36,bank,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,47,existing credits paid back duly till now,car (new),5077,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,51,none,for free,2,skilled employee / official,2,none,yes,2,male,single
no checking account,72,delay in paying off in the past,radio/television,15672,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",19,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,10,critical account/ other credits existing (not at this bank),radio/television,992,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,41,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),repairs,1375,.. >= 1000 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,car (new),1192,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,car (new),1470,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,if not A121 : building society savings agreement/ life insurance,26,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,26,existing credits paid back duly till now,radio/television,1926,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,5,existing credits paid back duly till now,furniture/equipment,551,unknown/ no savings account,... < 1 year,1,none,1,real estate,23,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,71,critical account/ other credits existing (not at this bank),car (new),15257,unknown/ no savings account,1 <= ... < 4 years,2,none,2,unknown / no property,48,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,15,critical account/ other credits existing (not at this bank),education,1416,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,18,all credits at this bank paid back duly,furniture/equipment,2508,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,real estate,24,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,1142,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,23,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,18,all credits at this bank paid back duly,radio/television,2876,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,1,unskilled - resident,2,none,yes,2,male,single
no checking account,10,critical account/ other credits existing (not at this bank),education,1311,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,42,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,2482,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),business,8710,... < 100 DM,1 <= ... < 4 years,2,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,19,existing credits paid back duly till now,furniture/equipment,1615,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,30,bank,rent,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,2461,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,34,none,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,12,delay in paying off in the past,radio/television,3472,... < 100 DM,unemployed,2,none,4,unknown / no property,73,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,existing credits paid back duly till now,car (new),1942,... < 100 DM,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),furniture/equipment,1362,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,11,critical account/ other credits existing (not at this bank),furniture/equipment,1264,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,19,existing credits paid back duly till now,car (new),2379,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,37,critical account/ other credits existing (not at this bank),repairs,4554,... < 100 DM,.. >= 7 years,4,none,2,real estate,34,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,18,existing credits paid back duly till now,radio/television,2885,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,38,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,57,delay in paying off in the past,car (used),6937,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,35,none,for free,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,retraining,1293,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,30,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,existing credits paid back duly till now,furniture/equipment,1743,.. >= 1000 DM,1 <= ... < 4 years,1,none,2,real estate,32,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (used),7702,unknown/ no savings account,4 <= ... < 7 years,4,none,4,unknown / no property,39,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,459,... < 100 DM,.. >= 7 years,4,none,1,real estate,56,stores,own,1,unskilled - resident,1,none,yes,2,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,3003,... < 100 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,business,5304,... < 100 DM,.. >= 7 years,1,co-applicant,1,real estate,33,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,education,969,500 <= ... < 1000 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",44,stores,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,27,existing credits paid back duly till now,car (used),9234,unknown/ no savings account,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,36,existing credits paid back duly till now,radio/television,3311,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,13,existing credits paid back duly till now,car (new),1513,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,51,none,own,1,unskilled - resident,1,none,no,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),1500,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,furniture/equipment,1563,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,32,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,1335,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,1,male,single
