checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,18,existing credits paid back duly till now,car (new),2508,unknown/ no savings account,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (new),1478,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,52,existing credits paid back duly till now,furniture/equipment,4215,... < 100 DM,... < 1 year,4,guarantor,1,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,2304,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,16,critical account/ other credits existing (not at this bank),car (new),1287,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",32,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,23,delay in paying off in the past,business,1210,.. >= 1000 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",42,stores,own,4,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",no,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,2496,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,34,none,own,2,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,2158,.. >= 1000 DM,... < 1 year,3,none,3,if not A121 : building society savings agreement/ life insurance,24,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,car (new),1997,.. >= 1000 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,3,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,8592,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,38,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,19,existing credits paid back duly till now,radio/television,2002,... < 100 DM,1 <= ... < 4 years,2,none,1,if not A121 : building society savings agreement/ life insurance,24,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,9,existing credits paid back duly till now,car (new),5889,unknown/ no savings account,unemployed,1,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,8563,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",59,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,others,2327,... < 100 DM,... < 1 year,4,none,4,unknown / no property,56,stores,for free,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,25,critical account/ other credits existing (not at this bank),car (new),2661,unknown/ no savings account,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,9,critical account/ other credits existing (not at this bank),radio/television,2527,... < 100 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",57,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,car (new),1253,... < 100 DM,unemployed,3,none,1,real estate,33,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,13,existing credits paid back duly till now,car (used),1866,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,1832,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,unskilled - resident,2,none,yes,2,male,divorced/separated
< 0 DM,34,existing credits paid back duly till now,car (used),8326,... < 100 DM,unemployed,4,none,4,if not A121 : building society savings agreement/ life insurance,29,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,no,2,male,single
0 <= ... < 200 DM,12,no credits taken/ all credits paid back duly,repairs,2341,100 <= ... < 500 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,21,none,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1941,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,14,critical account/ other credits existing (not at this bank),car (new),4567,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,23,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,23,existing credits paid back duly till now,business,2607,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,21,existing credits paid back duly till now,furniture/equipment,1581,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",40,stores,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,22,existing credits paid back duly till now,repairs,839,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,real estate,33,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,34,critical account/ other credits existing (not at this bank),car (used),3748,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",67,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,radio/television,2396,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,31,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,21,existing credits paid back duly till now,radio/television,947,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated
0 <= ... < 200 DM,24,delay in paying off in the past,business,2746,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,29,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,15,delay in paying off in the past,car (used),11387,500 <= ... < 1000 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,divorced/separated
0 <= ... < 200 DM,21,all credits at this bank paid back duly,radio/television,1448,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,20,bank,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,1924,unknown/ no savings account,unemployed,2,none,3,"if not A121/A122 : car or other, not in attribute 6",57,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
0 <= ... < 200 DM,24,no credits taken/ all credits paid back duly,furniture/equipment,2132,.. >= 1000 DM,.. >= 7 years,4,none,2,real estate,26,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,8,critical account/ other credits existing (not at this bank),car (new),250,... < 100 DM,... < 1 year,1,none,4,real estate,28,none,rent,2,skilled employee / official,2,none,yes,1,male,single
no checking account,31,no credits taken/ all credits paid back duly,radio/television,3155,.. >= 1000 DM,.. >= 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,29,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),education,7482,... < 100 DM,.. >= 7 years,2,none,2,unknown / no property,42,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,23,existing credits paid back duly till now,car (used),1820,unknown/ no savings account,... < 1 year,4,none,4,real estate,29,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,2165,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
no checking account,25,critical account/ other credits existing (not at this bank),furniture/equipment,3863,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,33,critical account/ other credits existing (not at this bank),radio/television,2111,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,39,existing credits paid back duly till now,car (new),5625,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,50,bank,rent,1,skilled employee / official,1,none,yes,2,female,single
no checking account,16,existing credits paid back duly till now,furniture/equipment,1529,... < 100 DM,4 <= ... < 7 years,1,none,4,unknown / no property,24,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,25,existing credits paid back duly till now,car (used),2694,... < 100 DM,.. >= 7 years,4,co-applicant,4,unknown / no property,56,none,for free,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),car (new),3216,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,23,none,own,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,20,existing credits paid back duly till now,radio/television,4117,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,1720,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",21,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,41,existing credits paid back duly till now,car (used),8954,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,36,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),repairs,2018,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,29,bank,own,3,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,21,existing credits paid back duly till now,radio/television,2949,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,2,real estate,37,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,14,critical account/ other credits existing (not at this bank),furniture/equipment,2405,... < 100 DM,unemployed,1,none,2,if not A121 : building society savings agreement/ life insurance,39,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),retraining,7373,100 <= ... < 500 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,32,bank,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,16,existing credits paid back duly till now,car (used),10658,unknown/ no savings account,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,19,critical account/ other credits existing (not at this bank),car (new),2397,... < 100 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",20,bank,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,business,2457,unknown/ no savings account,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,32,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",no,2,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,2091,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",48,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,single
0 <= ... < 200 DM,41,existing credits paid back duly till now,furniture/equipment,1925,... < 100 DM,... < 1 year,2,none,2,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,40,existing credits paid back duly till now,radio/television,14841,unknown/ no savings account,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),furniture/equipment,3831,unknown/ no savings account,4 <= ... < 7 years,4,none,1,real estate,49,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,43,existing credits paid back duly till now,repairs,7445,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",52,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated
< 0 DM,17,critical account/ other credits existing (not at this bank),car (new),5225,unknown/ no savings account,... < 1 year,1,none,1,unknown / no property,27,none,for free,1,skilled employee / official,2,none,yes,1,male,single
no checking account,21,critical account/ other credits existing (not at this bank),furniture/equipment,1521,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),furniture/equipment,2042,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,26,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,22,delay in paying off in the past,education,3595,.. >= 1000 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
no checking account,18,delay in paying off in the past,car (used),1362,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,23,none,for free,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,18,critical account/ other credits existing (not at this bank),repairs,2484,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,52,none,for free,2,skilled employee / official,1,none,yes,2,female,single
no checking account,23,all credits at this bank paid back duly,radio/television,1444,unknown/ no savings account,4 <= ... < 7 years,4,none,2,unknown / no property,35,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,car (used),2029,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,21,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,furniture/equipment,1634,unknown/ no savings account,... < 1 year,4,none,4,unknown / no property,30,stores,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,22,existing credits paid back duly till now,car (used),10835,... < 100 DM,4 <= ... < 7 years,2,co-applicant,3,if not A121 : building society savings agreement/ life insurance,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,31,no credits taken/ all credits paid back duly,radio/television,2556,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,2,none,yes,2,male,single
no checking account,55,existing credits paid back duly till now,car (used),3025,unknown/ no savings account,4 <= ... < 7 years,4,none,2,unknown / no property,20,bank,rent,1,skilled employee / official,1,none,yes,1,male,single
no checking account,40,delay in paying off in the past,car (used),3395,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,23,bank,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,14,critical account/ other credits existing (not at this bank),education,2447,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,real estate,35,stores,own,2,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,49,existing credits paid back duly till now,radio/television,2397,.. >= 1000 DM,4 <= ... < 7 years,3,guarantor,4,if not A121 : building society savings agreement/ life insurance,24,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,16,existing credits paid back duly till now,car (used),1740,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,22,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,33,existing credits paid back duly till now,car (used),6761,unknown/ no savings account,... < 1 year,4,none,4,unknown / no property,45,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,13,critical account/ other credits existing (not at this bank),car (used),2369,.. >= 1000 DM,.. >= 7 years,2,none,4,real estate,22,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),furniture/equipment,1815,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,27,none,own,2,unskilled - resident,1,none,yes,2,male,single
no checking account,14,all credits at this bank paid back duly,business,7962,... < 100 DM,... < 1 year,4,none,2,real estate,34,stores,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,16,critical account/ other credits existing (not at this bank),car (used),2026,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,30,delay in paying off in the past,repairs,3278,.. >= 1000 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,2,none,yes,1,male,married/widowed
0 <= ... < 200 DM,13,existing credits paid back duly till now,domestic appliances,2720,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,14,critical account/ other credits existing (not at this bank),radio/television,3501,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,1,skilled employee / official,2,none,yes,1,male,divorced/separated
no checking account,35,existing credits paid back duly till now,car (used),5860,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,32,none,for free,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,6,existing credits paid back duly till now,car (new),1235,... < 100 DM,.. >= 7 years,2,co-applicant,4,unknown / no property,35,none,for free,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,57,no credits taken/ all credits paid back duly,car (used),3323,100 <= ... < 500 DM,... < 1 year,1,guarantor,4,unknown / no property,22,stores,for free,2,skilled employee / official,2,none,yes,2,male,single
no checking account,11,existing credits paid back duly till now,radio/television,2358,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,delay in paying off in the past,business,5897,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,34,bank,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,education,1641,... < 100 DM,... < 1 year,4,none,1,real estate,22,none,rent,1,skilled employee / official,1,none,yes,2,male,single
no checking account,11,existing credits paid back duly till now,radio/television,1440,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,37,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,car (new),1202,100 <= ... < 500 DM,4 <= ... < 7 years,1,co-applicant,2,if not A121 : building society savings agreement/ life insurance,37,none,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,7,critical account/ other credits existing (not at this bank),business,923,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,2,unemployed/ unskilled - non-resident,2,none,yes,1,male,single
< 0 DM,8,all credits at this bank paid back duly,radio/television,1235,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",21,none,own,2,skilled employee / official,2,none,yes,2,male,single
no checking account,25,existing credits paid back duly till now,furniture/equipment,5143,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,education,1994,... < 100 DM,.. >= 7 years,4,none,4,real estate,25,bank,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,13,existing credits paid back duly till now,business,2186,... < 100 DM,.. >= 7 years,4,none,1,real estate,25,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,10,critical account/ other credits existing (not at this bank),radio/television,4183,... < 100 DM,.. >= 7 years,4,guarantor,4,real estate,64,none,own,3,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
0 <= ... < 200 DM,49,existing credits paid back duly till now,business,7086,... < 100 DM,... < 1 year,2,none,4,unknown / no property,47,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,16548,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,19,existing credits paid back duly till now,radio/television,2286,100 <= ... < 500 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,2464,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",73,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,2241,... < 100 DM,... < 1 year,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,41,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,31,existing credits paid back duly till now,car (used),1686,... < 100 DM,4 <= ... < 7 years,3,none,1,real estate,20,bank,for free,1,skilled employee / official,2,none,yes,1,male,married/widowed
no checking account,11,no credits taken/ all credits paid back duly,education,2351,... < 100 DM,unemployed,4,none,2,unknown / no property,41,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,2446,... < 100 DM,.. >= 7 years,4,none,4,real estate,59,bank,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,13,critical account/ other credits existing (not at this bank),furniture/equipment,2103,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,real estate,32,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,11,existing credits paid back duly till now,car (new),720,unknown/ no savings account,unemployed,1,none,2,real estate,24,bank,own,1,skilled employee / official,2,none,no,2,female,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,car (new),1744,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,14,existing credits paid back duly till now,education,2406,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,23,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,47,critical account/ other credits existing (not at this bank),car (new),3778,.. >= 1000 DM,4 <= ... < 7 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),2783,... < 100 DM,4 <= ... < 7 years,3,none,1,real estate,36,none,own,3,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,14,existing credits paid back duly till now,furniture/equipment,1906,... < 100 DM,4 <= ... < 7 years,1,none,4,unknown / no property,22,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,19,critical account/ other credits existing (not at this bank),business,4169,unknown/ no savings account,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,6,existing credits paid back duly till now,radio/television,1797,... < 100 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,education,1390,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,22,stores,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,14,existing credits paid back duly till now,furniture/equipment,1021,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,24,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,car (new),4181,100 <= ... < 500 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,34,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,car (used),2503,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,for free,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,55,existing credits paid back duly till now,business,2073,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,22,stores,for free,1,skilled employee / official,2,none,yes,2,male,single
no checking account,15,critical account/ other credits existing (not at this bank),business,4514,... < 100 DM,.. >= 7 years,3,guarantor,4,real estate,39,none,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,47,existing credits paid back duly till now,business,4677,100 <= ... < 500 DM,unemployed,4,co-applicant,4,if not A121 : building society savings agreement/ life insurance,44,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated
no checking account,12,existing credits paid back duly till now,education,2106,unknown/ no savings account,1 <= ... < 4 years,4,none,4,real estate,43,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,2136,... < 100 DM,4 <= ... < 7 years,3,none,1,real estate,22,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,43,existing credits paid back duly till now,domestic appliances,2091,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,43,critical account/ other credits existing (not at this bank),car (used),7961,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,52,none,for free,1,skilled employee / official,2,none,yes,1,male,single
