checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1460,unknown/ no savings account,.. >= 7 years,1,none,4,real estate,37,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
no checking account,34,critical account/ other credits existing (not at this bank),car (new),3493,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,12,existing credits paid back duly till now,business,1490,.. >= 1000 DM,1 <= ... < 4 years,2,none,3,real estate,26,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),car (new),5720,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,56,bank,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,14,critical account/ other credits existing (not at this bank),education,5340,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,55,none,for free,1,unskilled - resident,2,none,yes,1,female,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,radio/television,745,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,32,existing credits paid back duly till now,radio/television,1621,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,2,male,single
no checking account,8,critical account/ other credits existing (not at this bank),radio/television,1208,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,38,none,for free,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,34,critical account/ other credits existing (not at this bank),business,5843,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,37,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,3778,unknown/ no savings account,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,23,existing credits paid back duly till now,radio/television,1912,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,31,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated
no checking account,11,critical account/ other credits existing (not at this bank),car (new),3004,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,8,existing credits paid back duly till now,furniture/equipment,2245,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,16,existing credits paid back duly till now,furniture/equipment,1032,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,25,existing credits paid back duly till now,furniture/equipment,3443,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,32,critical account/ other credits existing (not at this bank),car (new),1346,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,44,existing credits paid back duly till now,radio/television,2818,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,25,critical account/ other credits existing (not at this bank),business,6213,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,26,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,23,critical account/ other credits existing (not at this bank),car (new),1444,500 <= ... < 1000 DM,... < 1 year,4,none,4,real estate,37,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,radio/television,1442,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,58,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,3458,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,786,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,39,bank,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),5586,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,39,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,11,existing credits paid back duly till now,radio/television,908,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,38,none,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,33,delay in paying off in the past,radio/television,1644,... < 100 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,14,critical account/ other credits existing (not at this bank),radio/television,967,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",56,none,own,2,skilled employee / official,1,none,yes,2,male,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,car (new),6543,unknown/ no savings account,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,41,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,8,critical account/ other credits existing (not at this bank),education,1686,unknown/ no savings account,1 <= ... < 4 years,2,none,2,real estate,41,none,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),3654,unknown/ no savings account,1 <= ... < 4 years,3,none,4,unknown / no property,27,none,rent,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,car (new),3838,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,24,none,rent,1,skilled employee / official,2,none,yes,2,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,car (new),1319,100 <= ... < 500 DM,.. >= 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,24,none,for free,1,unskilled - resident,2,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),car (new),1164,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,11,existing credits paid back duly till now,car (used),2637,100 <= ... < 500 DM,.. >= 7 years,1,none,4,unknown / no property,24,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,6,critical account/ other credits existing (not at this bank),retraining,691,unknown/ no savings account,4 <= ... < 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,40,bank,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,11,existing credits paid back duly till now,radio/television,2230,.. >= 1000 DM,4 <= ... < 7 years,2,none,4,real estate,63,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,1202,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),1423,... < 100 DM,.. >= 7 years,3,none,4,real estate,42,none,own,3,unskilled - resident,1,none,yes,1,male,single
< 0 DM,51,existing credits paid back duly till now,car (used),6096,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,39,none,for free,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,radio/television,752,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,29,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,9,delay in paying off in the past,furniture/equipment,1524,... < 100 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,7,existing credits paid back duly till now,car (new),1591,100 <= ... < 500 DM,.. >= 7 years,3,none,2,real estate,41,none,rent,1,unskilled - resident,1,none,no,1,female,single
< 0 DM,10,existing credits paid back duly till now,furniture/equipment,1462,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,repairs,2823,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,15,critical account/ other credits existing (not at this bank),car (new),1147,unknown/ no savings account,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",39,bank,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,1105,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,40,critical account/ other credits existing (not at this bank),radio/television,1639,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,21,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1134,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),car (new),3952,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,26,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,12,existing credits paid back duly till now,radio/television,1816,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",38,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,7,existing credits paid back duly till now,education,1616,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,real estate,41,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",no,1,male,single
... >= 200 DM / salary assignments for at least 1 year,15,existing credits paid back duly till now,education,1349,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,43,stores,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,furniture/equipment,1498,... < 100 DM,.. >= 7 years,2,none,4,real estate,26,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,24,existing credits paid back duly till now,retraining,3509,unknown/ no savings account,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,40,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,car (new),1972,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,38,critical account/ other credits existing (not at this bank),car (used),5585,... < 100 DM,... < 1 year,3,none,4,real estate,23,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,34,critical account/ other credits existing (not at this bank),education,6050,... < 100 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,40,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,9,existing credits paid back duly till now,car (used),6250,unknown/ no savings account,4 <= ... < 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,delay in paying off in the past,business,1972,... < 100 DM,unemployed,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,critical account/ other credits existing (not at this bank),car (new),1382,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,40,none,rent,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,13,existing credits paid back duly till now,radio/television,1534,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,car (new),1661,... < 100 DM,4 <= ... < 7 years,3,none,4,unknown / no property,30,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,15,existing credits paid back duly till now,furniture/equipment,1013,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,26,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,52,existing credits paid back duly till now,car (used),6490,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,8,existing credits paid back duly till now,radio/television,1361,... < 100 DM,.. >= 7 years,1,none,2,real estate,38,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,8,existing credits paid back duly till now,car (new),3966,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,14,critical account/ other credits existing (not at this bank),radio/television,919,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,41,none,for free,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,13,all credits at this bank paid back duly,furniture/equipment,1343,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",36,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,23,existing credits paid back duly till now,furniture/equipment,1256,... < 100 DM,.. >= 7 years,2,none,2,real estate,24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
no checking account,10,existing credits paid back duly till now,furniture/equipment,992,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),633,unknown/ no savings account,4 <= ... < 7 years,2,none,4,real estate,37,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,21,existing credits paid back duly till now,radio/television,1168,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",68,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,22,critical account/ other credits existing (not at this bank),car (used),3893,... < 100 DM,.. >= 7 years,1,none,4,unknown / no property,39,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,23,existing credits paid back duly till now,car (new),1188,100 <= ... < 500 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),1361,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,39,bank,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,13,critical account/ other credits existing (not at this bank),car (used),5408,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,29,bank,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,38,existing credits paid back duly till now,car (used),6646,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",54,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,furniture/equipment,1255,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,23,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,37,delay in paying off in the past,business,3234,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,none,yes,2,male,divorced/separated/married
no checking account,10,existing credits paid back duly till now,radio/television,1788,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,34,existing credits paid back duly till now,radio/television,2060,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,27,none,rent,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,18,critical account/ other credits existing (not at this bank),radio/television,878,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,25,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,16,existing credits paid back duly till now,education,4566,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,30,bank,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,14,delay in paying off in the past,business,1644,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",65,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,23,existing credits paid back duly till now,car (used),3667,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,radio/television,2881,100 <= ... < 500 DM,.. >= 7 years,4,none,2,unknown / no property,54,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,5,existing credits paid back duly till now,car (new),2812,unknown/ no savings account,.. >= 7 years,3,none,2,if not A121 : building society savings agreement/ life insurance,45,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,17,existing credits paid back duly till now,radio/television,1164,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,26,bank,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,12,existing credits paid back duly till now,radio/television,959,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,32,existing credits paid back duly till now,radio/television,1956,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated
0 <= ... < 200 DM,6,critical account/ other credits existing (not at this bank),radio/television,779,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,24,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),furniture/equipment,1560,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,55,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,1135,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,36,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,14,critical account/ other credits existing (not at this bank),furniture/equipment,5043,... < 100 DM,1 <= ... < 4 years,3,none,3,if not A121 : building society savings agreement/ life insurance,26,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
no checking account,7,critical account/ other credits existing (not at this bank),radio/television,1427,... < 100 DM,.. >= 7 years,2,none,4,real estate,63,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,30,critical account/ other credits existing (not at this bank),radio/television,1615,... < 100 DM,.. >= 7 years,1,none,4,real estate,41,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,car (used),3233,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,24,none,rent,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,8,critical account/ other credits existing (not at this bank),radio/television,868,... < 100 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,25,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,5,existing credits paid back duly till now,car (new),1399,unknown/ no savings account,unemployed,4,none,3,if not A121 : building society savings agreement/ life insurance,75,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,4,existing credits paid back duly till now,car (new),1866,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,40,none,for free,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1220,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,27,none,rent,1,skilled employee / official,1,none,yes,1,male,single
no checking account,14,critical account/ other credits existing (not at this bank),furniture/equipment,1933,unknown/ no savings account,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,63,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,1488,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,delay in paying off in the past,business,1991,... < 100 DM,unemployed,4,none,3,"if not A121/A122 : car or other, not in attribute 6",49,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),furniture/equipment,3901,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,35,critical account/ other credits existing (not at this bank),car (new),6450,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,39,none,for free,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,12,critical account/ other credits existing (not at this bank),car (used),5325,... < 100 DM,.. >= 7 years,3,none,4,real estate,38,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),furniture/equipment,1947,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,3842,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,2058,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,33,existing credits paid back duly till now,radio/television,3614,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,23,existing credits paid back duly till now,radio/television,1022,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3108,... < 100 DM,4 <= ... < 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,car (new),1743,... < 100 DM,.. >= 7 years,1,none,4,real estate,35,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,radio/television,757,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,51,critical account/ other credits existing (not at this bank),car (used),11239,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",23,bank,rent,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,5,existing credits paid back duly till now,car (new),1682,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,72,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,radio/television,3610,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,15,critical account/ other credits existing (not at this bank),furniture/equipment,1622,... < 100 DM,... < 1 year,1,none,4,real estate,24,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,car (new),1248,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,27,none,own,1,unskilled - resident,1,none,yes,2,male,single
< 0 DM,38,existing credits paid back duly till now,furniture/equipment,1328,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,6,existing credits paid back duly till now,radio/television,2620,... < 100 DM,... < 1 year,1,none,2,real estate,28,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (used),1435,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,car (new),821,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,11,critical account/ other credits existing (not at this bank),business,828,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,1440,... < 100 DM,... < 1 year,1,none,1,real estate,25,stores,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,23,delay in paying off in the past,business,1670,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,23,critical account/ other credits existing (not at this bank),car (new),3409,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,22,existing credits paid back duly till now,car (new),1402,unknown/ no savings account,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
