checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,5,existing credits paid back duly till now,radio/television,2931,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
no checking account,18,existing credits paid back duly till now,radio/television,5864,100 <= ... < 500 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,47,delay in paying off in the past,radio/television,5320,... < 100 DM,... < 1 year,1,none,1,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,15,existing credits paid back duly till now,retraining,1000,500 <= ... < 1000 DM,unemployed,2,none,3,if not A121 : building society savings agreement/ life insurance,49,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),radio/television,1390,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,10,existing credits paid back duly till now,radio/television,5512,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,real estate,59,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
no checking account,15,no credits taken/ all credits paid back duly,car (new),1929,100 <= ... < 500 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,none,no,2,female,single
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (new),10496,... < 100 DM,unemployed,2,none,4,if not A121 : building society savings agreement/ life insurance,22,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,8,existing credits paid back duly till now,furniture/equipment,2443,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,35,none,own,1,skilled employee / official,2,none,yes,1,male,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,business,6576,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,44,delay in paying off in the past,car (new),2360,100 <= ... < 500 DM,.. >= 7 years,3,none,4,unknown / no property,34,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,34,existing credits paid back duly till now,car (used),10049,... < 100 DM,... < 1 year,1,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,40,existing credits paid back duly till now,furniture/equipment,7001,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,1677,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,41,none,for free,2,skilled employee / official,2,"yes, registered under the customers name",yes,2,female,divorced/separated
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,4500,.. >= 1000 DM,4 <= ... < 7 years,1,none,2,if not A121 : building society savings agreement/ life insurance,22,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,female,single
< 0 DM,13,all credits at this bank paid back duly,business,5116,... < 100 DM,unemployed,2,none,4,unknown / no property,70,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,43,existing credits paid back duly till now,repairs,8025,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,56,none,own,3,unskilled - resident,2,none,yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),retraining,596,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,41,none,rent,2,unskilled - resident,1,none,yes,1,female,single
< 0 DM,29,all credits at this bank paid back duly,furniture/equipment,3750,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,3,skilled employee / official,1,none,yes,2,female,single
no checking account,25,existing credits paid back duly till now,radio/television,5124,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,unskilled - resident,2,none,no,1,male,divorced/separated/married
no checking account,34,critical account/ other credits existing (not at this bank),radio/television,781,unknown/ no savings account,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",32,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,45,existing credits paid back duly till now,repairs,4338,unknown/ no savings account,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,35,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,22,critical account/ other credits existing (not at this bank),radio/television,320,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,21,existing credits paid back duly till now,furniture/equipment,2141,... < 100 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
no checking account,22,critical account/ other credits existing (not at this bank),furniture/equipment,1986,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),car (new),1409,... < 100 DM,unemployed,4,guarantor,3,unknown / no property,34,none,own,3,skilled employee / official,1,none,yes,2,male,single
no checking account,15,delay in paying off in the past,car (new),4577,500 <= ... < 1000 DM,.. >= 7 years,1,none,2,real estate,22,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,20,existing credits paid back duly till now,radio/television,2108,... < 100 DM,.. >= 7 years,4,guarantor,1,real estate,25,none,rent,1,unskilled - resident,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,20,critical account/ other credits existing (not at this bank),car (new),5950,unknown/ no savings account,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,3,skilled employee / official,1,none,yes,2,male,divorced/separated/married
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (used),8970,unknown/ no savings account,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,53,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,23,existing credits paid back duly till now,education,3297,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,40,stores,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
... >= 200 DM / salary assignments for at least 1 year,7,existing credits paid back duly till now,retraining,1429,... < 100 DM,4 <= ... < 7 years,4,none,2,unknown / no property,25,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,4,critical account/ other credits existing (not at this bank),education,5997,... < 100 DM,.. >= 7 years,3,none,2,real estate,25,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,10,existing credits paid back duly till now,radio/television,486,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,unskilled - resident,2,none,yes,2,male,single
0 <= ... < 200 DM,18,delay in paying off in the past,radio/television,7988,100 <= ... < 500 DM,.. >= 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,divorced/separated/married
no checking account,20,existing credits paid back duly till now,car (used),1699,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,5,existing credits paid back duly till now,car (new),3594,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,19,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),car (new),2219,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,34,existing credits paid back duly till now,car (new),10639,... < 100 DM,.. >= 7 years,4,none,4,real estate,40,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,27,critical account/ other credits existing (not at this bank),radio/television,5951,unknown/ no savings account,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
no checking account,18,existing credits paid back duly till now,business,4365,... < 100 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,42,none,own,4,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,862,... < 100 DM,1 <= ... < 4 years,3,guarantor,2,real estate,42,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,4,existing credits paid back duly till now,business,960,... < 100 DM,4 <= ... < 7 years,4,none,3,real estate,46,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,19,existing credits paid back duly till now,car (new),6288,... < 100 DM,.. >= 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,45,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
< 0 DM,28,critical account/ other credits existing (not at this bank),furniture/equipment,5382,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,unknown / no property,44,none,for free,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,29,critical account/ other credits existing (not at this bank),furniture/equipment,8470,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,63,no credits taken/ all credits paid back duly,car (new),9458,... < 100 DM,4 <= ... < 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",51,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,45,delay in paying off in the past,car (new),3884,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,27,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,16,existing credits paid back duly till now,car (used),1133,unknown/ no savings account,4 <= ... < 7 years,4,none,4,real estate,29,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,19,existing credits paid back duly till now,furniture/equipment,6189,unknown/ no savings account,4 <= ... < 7 years,2,none,4,unknown / no property,38,none,own,1,unskilled - resident,1,none,yes,1,female,single
no checking account,21,critical account/ other credits existing (not at this bank),car (new),2696,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",44,none,for free,1,unskilled - resident,2,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,8,existing credits paid back duly till now,furniture/equipment,1447,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,28,no credits taken/ all credits paid back duly,repairs,1273,unknown/ no savings account,unemployed,2,none,4,unknown / no property,55,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,2309,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,55,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,20,critical account/ other credits existing (not at this bank),car (used),2309,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",46,none,for free,2,unemployed/ unskilled - non-resident,1,none,yes,1,male,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,840,.. >= 1000 DM,unemployed,4,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,unskilled - resident,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,8,existing credits paid back duly till now,repairs,2035,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,45,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,17,existing credits paid back duly till now,car (new),850,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,29,delay in paying off in the past,car (new),6479,... < 100 DM,1 <= ... < 4 years,3,none,3,real estate,43,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,17,existing credits paid back duly till now,others,1807,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,39,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,28,existing credits paid back duly till now,car (used),3623,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,3599,... < 100 DM,1 <= ... < 4 years,4,guarantor,1,real estate,34,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,20,existing credits paid back duly till now,radio/television,1124,500 <= ... < 1000 DM,.. >= 7 years,3,none,1,unknown / no property,51,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
no checking account,10,existing credits paid back duly till now,furniture/equipment,1128,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,33,critical account/ other credits existing (not at this bank),car (new),2908,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,38,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
< 0 DM,11,critical account/ other credits existing (not at this bank),business,3445,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",52,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,12,no credits taken/ all credits paid back duly,car (new),879,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",31,bank,rent,2,skilled employee / official,1,none,yes,1,male,single
no checking account,4,all credits at this bank paid back duly,radio/television,6982,... < 100 DM,1 <= ... < 4 years,3,none,2,unknown / no property,40,none,own,1,unskilled - resident,1,none,no,1,male,single
< 0 DM,9,critical account/ other credits existing (not at this bank),car (new),1662,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,15,no credits taken/ all credits paid back duly,car (used),6081,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",26,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,1251,... < 100 DM,.. >= 7 years,4,none,4,real estate,58,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,single
no checking account,47,existing credits paid back duly till now,education,9814,... < 100 DM,.. >= 7 years,2,none,3,unknown / no property,44,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,29,critical account/ other credits existing (not at this bank),radio/television,3703,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
0 <= ... < 200 DM,10,critical account/ other credits existing (not at this bank),repairs,362,... < 100 DM,.. >= 7 years,4,none,4,real estate,29,none,own,1,skilled employee / official,1,none,yes,2,female,married/widowed
... >= 200 DM / salary assignments for at least 1 year,8,existing credits paid back duly till now,radio/television,457,100 <= ... < 500 DM,.. >= 7 years,4,none,1,real estate,32,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,20,critical account/ other credits existing (not at this bank),radio/television,2676,... < 100 DM,4 <= ... < 7 years,1,none,1,real estate,21,none,own,1,skilled employee / official,2,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,32,critical account/ other credits existing (not at this bank),business,5308,... < 100 DM,.. >= 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,23,none,own,2,skilled employee / official,1,none,yes,1,female,single
no checking account,15,all credits at this bank paid back duly,education,2774,... < 100 DM,1 <= ... < 4 years,2,guarantor,3,if not A121 : building society savings agreement/ life insurance,38,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated/married
no checking account,55,delay in paying off in the past,car (new),7890,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,37,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,16,delay in paying off in the past,education,9062,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,37,none,own,2,unskilled - resident,1,none,yes,2,male,divorced/separated/married
no checking account,35,critical account/ other credits existing (not at this bank),car (new),5423,100 <= ... < 500 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,42,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
< 0 DM,7,critical account/ other credits existing (not at this bank),car (new),1943,... < 100 DM,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,32,none,rent,2,skilled employee / official,1,none,yes,1,male,single
no checking account,36,existing credits paid back duly till now,radio/television,2168,... < 100 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,20,existing credits paid back duly till now,furniture/equipment,2582,unknown/ no savings account,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",57,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
0 <= ... < 200 DM,44,delay in paying off in the past,furniture/equipment,9160,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",32,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,8,existing credits paid back duly till now,radio/television,1864,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,50,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,19,existing credits paid back duly till now,car (new),421,... < 100 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",29,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",no,1,male,single
no checking account,19,all credits at this bank paid back duly,car (new),5706,unknown/ no savings account,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,none,no,1,male,single
0 <= ... < 200 DM,37,existing credits paid back duly till now,business,5357,... < 100 DM,.. >= 7 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
no checking account,15,existing credits paid back duly till now,domestic appliances,2638,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,57,bank,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,23,delay in paying off in the past,car (new),3388,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,41,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,8,critical account/ other credits existing (not at this bank),car (new),3112,... < 100 DM,1 <= ... < 4 years,1,co-applicant,3,real estate,38,none,own,1,skilled employee / official,2,none,no,1,male,single
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,business,4336,100 <= ... < 500 DM,unemployed,2,co-applicant,4,real estate,44,none,own,2,unskilled - resident,1,none,yes,1,female,married/widowed
no checking account,25,existing credits paid back duly till now,radio/television,3276,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",19,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,33,critical account/ other credits existing (not at this bank),car (new),6451,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,37,stores,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,43,critical account/ other credits existing (not at this bank),car (used),12043,unknown/ no savings account,unemployed,2,guarantor,4,unknown / no property,48,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,business,1568,... < 100 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,27,existing credits paid back duly till now,car (new),1679,100 <= ... < 500 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,16,existing credits paid back duly till now,business,5524,... < 100 DM,4 <= ... < 7 years,4,none,3,unknown / no property,28,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,50,existing credits paid back duly till now,furniture/equipment,4856,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,19,existing credits paid back duly till now,radio/television,2460,... < 100 DM,... < 1 year,1,co-applicant,2,real estate,36,none,rent,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,30,critical account/ other credits existing (not at this bank),car (new),9219,100 <= ... < 500 DM,... < 1 year,3,none,2,if not A121 : building society savings agreement/ life insurance,47,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
< 0 DM,20,critical account/ other credits existing (not at this bank),furniture/equipment,1666,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",45,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,36,existing credits paid back duly till now,car (used),4790,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,2607,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,50,none,own,2,unskilled - resident,2,none,yes,1,male,single
no checking account,32,critical account/ other credits existing (not at this bank),radio/television,1037,... < 100 DM,.. >= 7 years,3,none,2,unknown / no property,25,none,rent,2,skilled employee / official,1,none,yes,2,male,single
no checking account,12,existing credits paid back duly till now,education,1570,unknown/ no savings account,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,8,existing credits paid back duly till now,radio/television,2221,unknown/ no savings account,1 <= ... < 4 years,4,none,2,unknown / no property,31,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,42,delay in paying off in the past,furniture/equipment,4750,100 <= ... < 500 DM,1 <= ... < 4 years,4,guarantor,3,if not A121 : building society savings agreement/ life insurance,41,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,divorced/separated
no checking account,26,existing credits paid back duly till now,car (new),2315,100 <= ... < 500 DM,.. >= 7 years,2,none,4,unknown / no property,59,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,51,critical account/ other credits existing (not at this bank),car (new),6139,unknown/ no savings account,.. >= 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",52,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,8,existing credits paid back duly till now,radio/television,5909,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",35,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,car (new),6395,... < 100 DM,4 <= ... < 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,36,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,41,critical account/ other credits existing (not at this bank),car (new),7352,500 <= ... < 1000 DM,.. >= 7 years,2,none,3,real estate,44,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (new),3837,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,49,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,49,critical account/ other credits existing (not at this bank),car (used),4963,... < 100 DM,unemployed,2,none,4,unknown / no property,64,bank,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,repairs,1843,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,50,none,rent,1,unskilled - resident,2,none,yes,2,male,single
0 <= ... < 200 DM,34,critical account/ other credits existing (not at this bank),business,7953,... < 100 DM,... < 1 year,4,none,2,real estate,21,none,rent,2,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
no checking account,20,existing credits paid back duly till now,radio/television,11110,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,2,male,single
0 <= ... < 200 DM,13,no credits taken/ all credits paid back duly,furniture/equipment,3496,.. >= 1000 DM,.. >= 7 years,4,co-applicant,4,if not A121 : building society savings agreement/ life insurance,38,none,own,2,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,single
no checking account,20,critical account/ other credits existing (not at this bank),business,5457,100 <= ... < 500 DM,.. >= 7 years,3,none,4,unknown / no property,34,bank,for free,3,skilled employee / official,2,none,yes,2,female,married/widowed
0 <= ... < 200 DM,38,critical account/ other credits existing (not at this bank),furniture/equipment,8129,unknown/ no savings account,... < 1 year,2,guarantor,2,unknown / no property,42,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,31,existing credits paid back duly till now,radio/television,3030,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,39,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,22,delay in paying off in the past,furniture/equipment,7689,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,7,existing credits paid back duly till now,retraining,2023,500 <= ... < 1000 DM,.. >= 7 years,1,none,2,real estate,44,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
