checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,13,existing credits paid back duly till now,radio/television,1790,unknown/ no savings account,1 <= ... < 4 years,4,none,4,unknown / no property,39,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),756,.. >= 1000 DM,4 <= ... < 7 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",42,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,22,existing credits paid back duly till now,car (new),1289,... < 100 DM,... < 1 year,4,none,2,real estate,29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1406,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),car (new),1816,... < 100 DM,1 <= ... < 4 years,1,none,1,real estate,60,none,own,3,unskilled - resident,2,none,yes,1,male,single
no checking account,29,delay in paying off in the past,business,2785,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,26,no credits taken/ all credits paid back duly,business,2233,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,53,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),923,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,1071,.. >= 1000 DM,1 <= ... < 4 years,4,none,1,real estate,43,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1494,unknown/ no savings account,1 <= ... < 4 years,2,none,1,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,married/widowed
no checking account,23,existing credits paid back duly till now,car (new),2296,unknown/ no savings account,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,58,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,34,critical account/ other credits existing (not at this bank),car (used),8639,unknown/ no savings account,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",40,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,36,delay in paying off in the past,radio/television,4476,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,34,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,9,existing credits paid back duly till now,furniture/equipment,3110,... < 100 DM,... < 1 year,1,none,4,real estate,26,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,17,existing credits paid back duly till now,repairs,1547,100 <= ... < 500 DM,1 <= ... < 4 years,4,guarantor,2,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,34,critical account/ other credits existing (not at this bank),car (new),5970,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,18,existing credits paid back duly till now,furniture/equipment,3617,unknown/ no savings account,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),car (new),18384,... < 100 DM,4 <= ... < 7 years,1,none,1,real estate,74,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,830,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,3,real estate,65,none,own,1,unskilled - resident,1,none,yes,2,male,single
no checking account,18,critical account/ other credits existing (not at this bank),car (new),2406,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,bank,own,2,skilled employee / official,2,none,yes,2,male,single
no checking account,6,critical account/ other credits existing (not at this bank),radio/television,1722,unknown/ no savings account,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,34,none,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,26,all credits at this bank paid back duly,furniture/equipment,3592,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,13,critical account/ other credits existing (not at this bank),car (new),775,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,bank,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,18,existing credits paid back duly till now,repairs,1997,... < 100 DM,... < 1 year,4,none,4,real estate,23,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,delay in paying off in the past,car (new),4324,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,54,none,for free,2,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1373,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),car (new),3057,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,35,delay in paying off in the past,furniture/equipment,6832,500 <= ... < 1000 DM,... < 1 year,2,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,19,critical account/ other credits existing (not at this bank),car (new),3167,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,32,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,9,existing credits paid back duly till now,radio/television,2788,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,31,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),radio/television,1508,... < 100 DM,4 <= ... < 7 years,2,none,1,real estate,41,none,own,2,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1455,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,car (used),5939,unknown/ no savings account,unemployed,2,none,4,if not A121 : building society savings agreement/ life insurance,25,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,29,existing credits paid back duly till now,furniture/equipment,3820,... < 100 DM,1 <= ... < 4 years,1,guarantor,2,if not A121 : building society savings agreement/ life insurance,37,none,own,1,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (used),2512,... < 100 DM,1 <= ... < 4 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,furniture/equipment,1267,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1957,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,radio/television,951,... < 100 DM,1 <= ... < 4 years,4,guarantor,4,real estate,28,none,own,1,unskilled - resident,2,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,32,delay in paying off in the past,car (new),1965,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,59,bank,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,2274,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,15,existing credits paid back duly till now,car (new),2958,unknown/ no savings account,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,44,none,own,1,unskilled - resident,2,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,business,819,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,36,critical account/ other credits existing (not at this bank),car (new),7973,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,23,stores,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,13,critical account/ other credits existing (not at this bank),furniture/equipment,2068,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,real estate,47,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,17,existing credits paid back duly till now,radio/television,1466,... < 100 DM,4 <= ... < 7 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),6978,... < 100 DM,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,19,critical account/ other credits existing (not at this bank),education,2276,... < 100 DM,... < 1 year,2,none,1,"if not A121/A122 : car or other, not in attribute 6",31,none,rent,1,skilled employee / official,1,none,yes,2,male,divorced/separated
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1923,... < 100 DM,.. >= 7 years,4,none,4,real estate,39,none,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),education,2401,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,56,bank,for free,3,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,19,delay in paying off in the past,business,1476,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,3300,unknown/ no savings account,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),car (new),2462,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,44,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,3562,500 <= ... < 1000 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,radio/television,2316,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,31,none,for free,1,skilled employee / official,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,11,critical account/ other credits existing (not at this bank),radio/television,867,... < 100 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",52,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,education,681,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",41,bank,own,1,unskilled - resident,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,1278,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,22,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,24,delay in paying off in the past,business,6890,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,34,critical account/ other credits existing (not at this bank),car (used),5721,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,42,none,for free,2,skilled employee / official,1,none,yes,1,male,single
no checking account,12,existing credits paid back duly till now,car (new),2212,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,52,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,furniture/equipment,4662,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",25,stores,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,910,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,radio/television,1942,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,23,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,31,critical account/ other credits existing (not at this bank),radio/television,2912,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,unskilled - resident,1,none,yes,2,male,single
no checking account,16,critical account/ other credits existing (not at this bank),furniture/equipment,2320,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,36,delay in paying off in the past,radio/television,4869,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,33,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,14,critical account/ other credits existing (not at this bank),radio/television,2381,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,16,existing credits paid back duly till now,radio/television,2000,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,60,delay in paying off in the past,radio/television,18424,unknown/ no savings account,4 <= ... < 7 years,2,none,4,unknown / no property,19,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,furniture/equipment,885,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,radio/television,717,100 <= ... < 500 DM,... < 1 year,4,none,3,unknown / no property,32,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,married/widowed
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,1798,... < 100 DM,... < 1 year,3,none,4,real estate,24,none,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1906,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,existing credits paid back duly till now,car (new),3252,100 <= ... < 500 DM,1 <= ... < 4 years,1,guarantor,2,real estate,27,none,rent,1,skilled employee / official,2,none,no,1,male,single
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,2690,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,23,bank,rent,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (new),3110,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,44,no credits taken/ all credits paid back duly,business,10032,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",38,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,45,no credits taken/ all credits paid back duly,car (new),8961,500 <= ... < 1000 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,11,existing credits paid back duly till now,radio/television,2023,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,22,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,7,critical account/ other credits existing (not at this bank),retraining,971,unknown/ no savings account,4 <= ... < 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,38,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,18,all credits at this bank paid back duly,furniture/equipment,2589,... < 100 DM,unemployed,4,none,2,if not A121 : building society savings agreement/ life insurance,30,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,27,delay in paying off in the past,radio/television,2823,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,47,none,for free,2,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,16,existing credits paid back duly till now,repairs,3986,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",68,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,35,existing credits paid back duly till now,radio/television,3765,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,27,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,20,critical account/ other credits existing (not at this bank),radio/television,1951,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,5,existing credits paid back duly till now,furniture/equipment,4321,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,30,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,24,delay in paying off in the past,business,5719,unknown/ no savings account,.. >= 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,38,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,existing credits paid back duly till now,car (new),1789,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,2,unknown / no property,38,none,rent,1,unskilled - resident,2,none,no,1,male,single
no checking account,12,existing credits paid back duly till now,radio/television,1495,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,2,none,yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,3442,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,5,existing credits paid back duly till now,furniture/equipment,1703,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,20,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (new),9603,... < 100 DM,.. >= 7 years,4,none,2,unknown / no property,46,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (new),1492,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",44,none,own,2,unskilled - resident,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,28,existing credits paid back duly till now,radio/television,3246,... < 100 DM,.. >= 7 years,4,co-applicant,2,real estate,34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (used),6938,unknown/ no savings account,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,repairs,4007,... < 100 DM,unemployed,2,none,4,"if not A121/A122 : car or other, not in attribute 6",67,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,18,critical account/ other credits existing (not at this bank),radio/television,1819,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,12,existing credits paid back duly till now,radio/television,717,100 <= ... < 500 DM,... < 1 year,4,none,3,unknown / no property,34,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1483,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,36,delay in paying off in the past,education,10442,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,3,unknown / no property,34,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,30,existing credits paid back duly till now,radio/television,2508,... < 100 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (used),13710,... < 100 DM,1 <= ... < 4 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,furniture/equipment,1708,... < 100 DM,4 <= ... < 7 years,3,none,4,real estate,33,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,retraining,1010,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,2,unskilled - resident,1,none,yes,1,male,married/widowed
no checking account,12,existing credits paid back duly till now,radio/television,2049,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,59,critical account/ other credits existing (not at this bank),car (new),12074,unknown/ no savings account,1 <= ... < 4 years,2,none,2,unknown / no property,55,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
< 0 DM,39,existing credits paid back duly till now,furniture/equipment,6341,... < 100 DM,4 <= ... < 7 years,2,guarantor,4,if not A121 : building society savings agreement/ life insurance,44,none,for free,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,furniture/equipment,1857,... < 100 DM,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1752,... < 100 DM,1 <= ... < 4 years,1,none,1,"if not A121/A122 : car or other, not in attribute 6",21,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,car (new),1449,... < 100 DM,... < 1 year,1,none,1,"if not A121/A122 : car or other, not in attribute 6",29,stores,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,car (new),1821,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,9,existing credits paid back duly till now,business,879,... < 100 DM,... < 1 year,3,none,1,if not A121 : building society savings agreement/ life insurance,23,bank,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,22,no credits taken/ all credits paid back duly,car (used),5901,100 <= ... < 500 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,12,existing credits paid back duly till now,radio/television,838,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,car (used),3513,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,29,critical account/ other credits existing (not at this bank),others,7624,... < 100 DM,1 <= ... < 4 years,2,none,3,unknown / no property,28,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,2013,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,57,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,21,existing credits paid back duly till now,car (new),1944,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),car (new),1102,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,43,none,own,2,unskilled - resident,2,none,yes,1,male,single
no checking account,59,delay in paying off in the past,radio/television,14361,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1143,... < 100 DM,1 <= ... < 4 years,4,guarantor,4,real estate,49,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,18,existing credits paid back duly till now,radio/television,2270,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,5,critical account/ other credits existing (not at this bank),radio/television,1614,... < 100 DM,4 <= ... < 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,2229,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,unknown / no property,36,none,for free,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,28,critical account/ other credits existing (not at this bank),car (new),2702,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,yes,2,male,married/widowed
