checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
... >= 200 DM / salary assignments for at least 1 year,18,existing credits paid back duly till now,radio/television,1107,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,20,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,delay in paying off in the past,radio/television,2612,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,42,existing credits paid back duly till now,radio/television,3011,... < 100 DM,.. >= 7 years,4,none,1,real estate,47,bank,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,2078,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,21,existing credits paid back duly till now,car (new),1297,... < 100 DM,... < 1 year,4,none,4,real estate,40,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),furniture/equipment,5834,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,1,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,car (new),7560,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",31,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),radio/television,1960,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,13,no credits taken/ all credits paid back duly,business,1242,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,58,bank,rent,2,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,2630,... < 100 DM,1 <= ... < 4 years,4,co-applicant,4,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,4,critical account/ other credits existing (not at this bank),radio/television,1330,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,3,real estate,47,none,own,2,unskilled - resident,2,none,yes,1,male,single
no checking account,48,all credits at this bank paid back duly,radio/television,10969,unknown/ no savings account,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",36,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,2864,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,1118,... < 100 DM,.. >= 7 years,2,none,4,real estate,24,none,rent,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,no credits taken/ all credits paid back duly,business,1862,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,1203,... < 100 DM,.. >= 7 years,4,none,1,unknown / no property,55,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (used),5201,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,44,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,24,all credits at this bank paid back duly,radio/television,1416,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,24,existing credits paid back duly till now,radio/television,3178,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,car (new),1207,100 <= ... < 500 DM,.. >= 7 years,4,none,4,unknown / no property,74,none,for free,1,skilled employee / official,2,none,yes,1,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,24,critical account/ other credits existing (not at this bank),car (new),1957,.. >= 1000 DM,1 <= ... < 4 years,3,co-applicant,2,real estate,20,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (used),7297,unknown/ no savings account,... < 1 year,1,none,4,"if not A121/A122 : car or other, not in attribute 6",24,bank,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,21,critical account/ other credits existing (not at this bank),business,3462,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,61,none,own,2,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),business,3612,... < 100 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,2039,... < 100 DM,... < 1 year,4,none,1,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,15,existing credits paid back duly till now,furniture/equipment,2599,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3621,... < 100 DM,1 <= ... < 4 years,2,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,9,existing credits paid back duly till now,radio/television,1336,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,real estate,25,none,rent,1,skilled employee / official,1,none,yes,1,male,single
no checking account,6,existing credits paid back duly till now,furniture/equipment,2662,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,car (new),3860,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,28,none,rent,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,education,795,... < 100 DM,... < 1 year,4,none,3,real estate,50,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),674,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,49,none,own,1,unskilled - resident,2,none,yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,2762,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,15,critical account/ other credits existing (not at this bank),retraining,955,... < 100 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,33,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,6,existing credits paid back duly till now,car (new),662,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,37,none,own,1,unskilled - resident,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,1458,unknown/ no savings account,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,15,existing credits paid back duly till now,furniture/equipment,1322,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,bank,own,2,unskilled - resident,1,none,yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,education,1737,... < 100 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,1,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),car (new),3968,unknown/ no savings account,1 <= ... < 4 years,1,none,3,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,15,existing credits paid back duly till now,retraining,950,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,27,critical account/ other credits existing (not at this bank),business,5942,.. >= 1000 DM,.. >= 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,car (new),1090,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,30,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,2926,500 <= ... < 1000 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1222,... < 100 DM,1 <= ... < 4 years,3,none,4,unknown / no property,39,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,18,critical account/ other credits existing (not at this bank),radio/television,6760,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,12,all credits at this bank paid back duly,furniture/equipment,1804,... < 100 DM,1 <= ... < 4 years,4,guarantor,4,real estate,23,bank,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,60,existing credits paid back duly till now,business,7428,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
no checking account,36,delay in paying off in the past,business,4278,unknown/ no savings account,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,delay in paying off in the past,business,4116,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,37,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,45,existing credits paid back duly till now,radio/television,4212,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,unknown / no property,50,none,for free,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,24,delay in paying off in the past,furniture/equipment,4151,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,27,none,rent,2,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),others,11338,... < 100 DM,.. >= 7 years,2,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",49,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,24,existing credits paid back duly till now,radio/television,3311,100 <= ... < 500 DM,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,46,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,11,critical account/ other credits existing (not at this bank),car (new),884,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,63,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,30,existing credits paid back duly till now,car (used),7403,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,21,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,27,existing credits paid back duly till now,business,5815,... < 100 DM,unemployed,2,none,1,real estate,26,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (new),1064,... < 100 DM,1 <= ... < 4 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",30,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,18,existing credits paid back duly till now,radio/television,790,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,4,existing credits paid back duly till now,car (new),1361,... < 100 DM,1 <= ... < 4 years,1,none,3,real estate,54,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1533,... < 100 DM,1 <= ... < 4 years,3,none,3,real estate,28,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,6,critical account/ other credits existing (not at this bank),car (new),1240,.. >= 1000 DM,1 <= ... < 4 years,1,none,2,real estate,30,none,own,2,skilled employee / official,1,none,no,1,male,divorced/separated
no checking account,60,existing credits paid back duly till now,radio/television,10534,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1695,... < 100 DM,1 <= ... < 4 years,2,none,3,real estate,20,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,education,795,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",57,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,radio/television,1335,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,1,unknown / no property,58,none,for free,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (used),6817,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,23,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,1993,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,33,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,6,critical account/ other credits existing (not at this bank),retraining,1523,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,radio/television,408,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,22,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,48,all credits at this bank paid back duly,radio/television,3031,... < 100 DM,4 <= ... < 7 years,2,co-applicant,4,unknown / no property,29,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,48,critical account/ other credits existing (not at this bank),car (used),7781,.. >= 1000 DM,.. >= 7 years,4,none,4,unknown / no property,58,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,24,critical account/ other credits existing (not at this bank),business,1282,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,21,existing credits paid back duly till now,business,1572,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",56,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,no credits taken/ all credits paid back duly,radio/television,2199,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,29,none,rent,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,42,existing credits paid back duly till now,radio/television,6372,unknown/ no savings account,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,1572,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,existing credits paid back duly till now,furniture/equipment,1538,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,24,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,radio/television,796,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,4,real estate,52,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,9,existing credits paid back duly till now,furniture/equipment,1236,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,25,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,24,existing credits paid back duly till now,others,3358,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1913,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,15,critical account/ other credits existing (not at this bank),car (new),885,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,57,none,for free,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,radio/television,1533,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,2036,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,25,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,28,existing credits paid back duly till now,furniture/equipment,2106,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,24,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,radio/television,1855,... < 100 DM,.. >= 7 years,3,guarantor,3,if not A121 : building society savings agreement/ life insurance,44,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,30,existing credits paid back duly till now,radio/television,2398,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,radio/television,2621,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,21,critical account/ other credits existing (not at this bank),car (new),2141,... < 100 DM,.. >= 7 years,4,none,4,real estate,31,none,own,2,skilled employee / official,2,none,yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,5553,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",44,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,critical account/ other credits existing (not at this bank),car (used),4670,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,23,none,rent,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,10,existing credits paid back duly till now,radio/television,2210,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,54,existing credits paid back duly till now,radio/television,1960,... < 100 DM,4 <= ... < 7 years,4,none,3,unknown / no property,30,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,car (new),1201,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,55,none,for free,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,24,all credits at this bank paid back duly,car (new),1493,... < 100 DM,.. >= 7 years,4,co-applicant,4,unknown / no property,52,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,36,existing credits paid back duly till now,retraining,9287,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,31,none,for free,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,24,all credits at this bank paid back duly,radio/television,1806,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,6,no credits taken/ all credits paid back duly,furniture/equipment,1522,.. >= 1000 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,34,none,own,2,skilled employee / official,2,none,yes,1,male,single
< 0 DM,28,existing credits paid back duly till now,car (used),6413,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,59,none,for free,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,9,all credits at this bank paid back duly,education,1038,... < 100 DM,.. >= 7 years,4,none,4,real estate,62,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,24,existing credits paid back duly till now,car (new),719,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,education,3212,unknown/ no savings account,1 <= ... < 4 years,2,none,3,real estate,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,car (new),1392,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,12,existing credits paid back duly till now,car (new),1464,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,54,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1164,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,27,none,own,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,21,existing credits paid back duly till now,car (used),5766,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),business,5804,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",44,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,14,critical account/ other credits existing (not at this bank),car (new),880,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,39,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,radio/television,1249,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,furniture/equipment,424,unknown/ no savings account,... < 1 year,4,none,2,real estate,27,bank,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,car (new),1422,... < 100 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (used),1468,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,42,critical account/ other credits existing (not at this bank),business,5234,... < 100 DM,1 <= ... < 4 years,3,none,1,real estate,46,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3924,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",33,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,6,critical account/ other credits existing (not at this bank),car (new),1229,... < 100 DM,1 <= ... < 4 years,1,none,1,real estate,41,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,radio/television,1763,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,18,existing credits paid back duly till now,car (new),1403,... < 100 DM,... < 1 year,4,none,1,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,6,existing credits paid back duly till now,car (new),1000,... < 100 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,retraining,902,... < 100 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,21,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,3650,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,951,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,delay in paying off in the past,radio/television,4130,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,radio/television,995,... < 100 DM,1 <= ... < 4 years,4,none,3,real estate,19,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,18,no credits taken/ all credits paid back duly,radio/television,2801,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,rent,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,21,critical account/ other credits existing (not at this bank),furniture/equipment,3651,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,existing credits paid back duly till now,furniture/equipment,1595,... < 100 DM,... < 1 year,4,none,1,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,1424,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,33,none,own,2,skilled employee / official,1,none,yes,1,male,single
