checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1524,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,25,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,21,existing credits paid back duly till now,business,3624,unknown/ no savings account,.. >= 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,57,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
no checking account,36,existing credits paid back duly till now,car (used),3248,unknown/ no savings account,.. >= 7 years,4,none,3,unknown / no property,40,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,19,existing credits paid back duly till now,furniture/equipment,14298,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,25,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,business,2855,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,27,none,rent,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,38,existing credits paid back duly till now,car (used),8461,... < 100 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",44,bank,for free,1,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,40,no credits taken/ all credits paid back duly,others,7239,... < 100 DM,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,22,existing credits paid back duly till now,furniture/equipment,6972,unknown/ no savings account,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,22,critical account/ other credits existing (not at this bank),business,3745,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,38,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),9572,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,38,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,14,delay in paying off in the past,repairs,1391,.. >= 1000 DM,.. >= 7 years,4,none,4,unknown / no property,40,none,rent,1,unemployed/ unskilled - non-resident,2,none,yes,2,male,single
< 0 DM,14,critical account/ other credits existing (not at this bank),radio/television,1447,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,36,existing credits paid back duly till now,car (used),3372,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,41,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,32,delay in paying off in the past,radio/television,6059,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",61,none,own,1,skilled employee / official,1,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,11,existing credits paid back duly till now,furniture/equipment,1714,unknown/ no savings account,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,40,critical account/ other credits existing (not at this bank),radio/television,4228,... < 100 DM,.. >= 7 years,1,none,4,"if not A121/A122 : car or other, not in attribute 6",50,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,30,critical account/ other credits existing (not at this bank),furniture/equipment,13572,unknown/ no savings account,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,23,existing credits paid back duly till now,car (new),10738,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,850,... < 100 DM,unemployed,2,none,4,real estate,24,none,own,1,unskilled - resident,1,none,yes,2,male,single
< 0 DM,11,existing credits paid back duly till now,car (new),2586,... < 100 DM,unemployed,1,none,2,real estate,35,none,rent,1,unskilled - resident,2,none,no,2,male,divorced/separated/married
< 0 DM,6,existing credits paid back duly till now,car (new),2042,unknown/ no savings account,.. >= 7 years,1,none,4,real estate,44,none,own,1,unskilled - resident,1,none,no,1,male,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,radio/television,938,... < 100 DM,4 <= ... < 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,9,no credits taken/ all credits paid back duly,car (new),3293,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,23,none,rent,1,unskilled - resident,2,none,yes,2,male,single
0 <= ... < 200 DM,8,all credits at this bank paid back duly,furniture/equipment,1505,... < 100 DM,unemployed,2,none,4,unknown / no property,24,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
< 0 DM,25,existing credits paid back duly till now,radio/television,3460,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",55,none,for free,1,skilled employee / official,1,none,yes,1,male,single
no checking account,36,existing credits paid back duly till now,car (used),2694,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,13,critical account/ other credits existing (not at this bank),radio/television,1788,.. >= 1000 DM,1 <= ... < 4 years,1,none,4,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,radio/television,1296,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
... >= 200 DM / salary assignments for at least 1 year,45,critical account/ other credits existing (not at this bank),radio/television,8090,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
0 <= ... < 200 DM,22,no credits taken/ all credits paid back duly,furniture/equipment,3616,500 <= ... < 1000 DM,... < 1 year,2,none,4,unknown / no property,25,none,rent,3,skilled employee / official,2,none,yes,1,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,13,existing credits paid back duly till now,radio/television,1901,unknown/ no savings account,unemployed,2,none,2,real estate,26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,25,existing credits paid back duly till now,furniture/equipment,2369,... < 100 DM,... < 1 year,4,none,1,"if not A121/A122 : car or other, not in attribute 6",34,bank,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,16,critical account/ other credits existing (not at this bank),radio/television,1608,... < 100 DM,4 <= ... < 7 years,3,none,2,unknown / no property,53,bank,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,14,delay in paying off in the past,car (new),6502,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,50,stores,for free,2,unskilled - resident,1,none,yes,2,male,single
no checking account,34,critical account/ other credits existing (not at this bank),radio/television,2924,unknown/ no savings account,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",31,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,married/widowed
< 0 DM,43,existing credits paid back duly till now,furniture/equipment,6718,... < 100 DM,1 <= ... < 4 years,2,none,4,unknown / no property,40,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,no,1,male,single
no checking account,12,delay in paying off in the past,radio/television,1240,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,15,existing credits paid back duly till now,radio/television,2741,... < 100 DM,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,58,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,delay in paying off in the past,car (new),9159,.. >= 1000 DM,.. >= 7 years,1,none,4,unknown / no property,40,none,for free,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,35,existing credits paid back duly till now,furniture/equipment,7213,... < 100 DM,unemployed,3,none,2,unknown / no property,46,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,23,existing credits paid back duly till now,car (used),3376,unknown/ no savings account,.. >= 7 years,3,none,4,unknown / no property,62,none,for free,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,23,existing credits paid back duly till now,furniture/equipment,3470,... < 100 DM,4 <= ... < 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,39,existing credits paid back duly till now,car (new),6670,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,52,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,16,existing credits paid back duly till now,furniture/equipment,2788,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,5719,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,31,existing credits paid back duly till now,car (used),2153,500 <= ... < 1000 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,24,critical account/ other credits existing (not at this bank),furniture/equipment,2999,... < 100 DM,.. >= 7 years,2,none,4,unknown / no property,64,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,divorced/separated
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,1285,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,23,existing credits paid back duly till now,furniture/equipment,2239,unknown/ no savings account,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",26,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,car (new),1426,... < 100 DM,unemployed,1,none,2,real estate,34,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,37,existing credits paid back duly till now,radio/television,3171,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,24,none,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,2487,... < 100 DM,... < 1 year,1,none,4,real estate,28,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),1214,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,24,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,10,existing credits paid back duly till now,furniture/equipment,6279,... < 100 DM,4 <= ... < 7 years,1,guarantor,4,unknown / no property,52,none,rent,1,unskilled - resident,2,none,no,1,male,single
< 0 DM,15,existing credits paid back duly till now,furniture/equipment,1128,... < 100 DM,1 <= ... < 4 years,3,none,3,real estate,48,bank,own,1,unemployed/ unskilled - non-resident,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,47,critical account/ other credits existing (not at this bank),business,7470,... < 100 DM,1 <= ... < 4 years,3,none,1,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,24,existing credits paid back duly till now,car (new),5894,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,38,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),13166,... < 100 DM,unemployed,2,none,4,unknown / no property,27,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,17,critical account/ other credits existing (not at this bank),car (used),1708,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",42,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,16,critical account/ other credits existing (not at this bank),education,1125,... < 100 DM,.. >= 7 years,4,none,3,real estate,57,none,own,2,skilled employee / official,2,none,yes,2,male,divorced/separated
no checking account,9,existing credits paid back duly till now,repairs,1369,100 <= ... < 500 DM,.. >= 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,29,none,own,1,skilled employee / official,1,none,yes,1,female,single
< 0 DM,34,delay in paying off in the past,furniture/equipment,1774,.. >= 1000 DM,1 <= ... < 4 years,4,none,4,unknown / no property,55,none,own,1,skilled employee / official,2,none,yes,2,male,single
< 0 DM,39,existing credits paid back duly till now,furniture/equipment,3601,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,15,critical account/ other credits existing (not at this bank),furniture/equipment,1800,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,unknown / no property,48,none,own,2,unskilled - resident,2,none,yes,2,female,divorced/separated/married
< 0 DM,10,no credits taken/ all credits paid back duly,furniture/equipment,4109,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,27,none,own,2,unemployed/ unskilled - non-resident,2,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,2831,... < 100 DM,4 <= ... < 7 years,2,none,1,if not A121 : building society savings agreement/ life insurance,38,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1735,unknown/ no savings account,.. >= 7 years,4,guarantor,4,real estate,48,none,own,2,skilled employee / official,1,none,no,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,3749,500 <= ... < 1000 DM,1 <= ... < 4 years,4,none,2,real estate,25,none,own,2,skilled employee / official,2,none,yes,1,male,single
0 <= ... < 200 DM,6,existing credits paid back duly till now,car (new),6085,... < 100 DM,... < 1 year,1,none,3,real estate,24,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,12,critical account/ other credits existing (not at this bank),repairs,987,... < 100 DM,.. >= 7 years,4,none,4,real estate,58,stores,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,10,critical account/ other credits existing (not at this bank),radio/television,1620,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,38,existing credits paid back duly till now,radio/television,3499,unknown/ no savings account,1 <= ... < 4 years,2,guarantor,1,if not A121 : building society savings agreement/ life insurance,28,bank,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,13,critical account/ other credits existing (not at this bank),repairs,2102,... < 100 DM,4 <= ... < 7 years,4,guarantor,4,real estate,30,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,3341,... < 100 DM,1 <= ... < 4 years,2,none,3,if not A121 : building society savings agreement/ life insurance,42,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,23,critical account/ other credits existing (not at this bank),car (used),12036,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,45,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,divorced/separated
no checking account,12,existing credits paid back duly till now,radio/television,1565,100 <= ... < 500 DM,.. >= 7 years,1,none,1,real estate,35,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,14,existing credits paid back duly till now,furniture/equipment,801,.. >= 1000 DM,... < 1 year,4,none,4,real estate,22,none,rent,1,skilled employee / official,1,none,yes,2,female,married/widowed
no checking account,21,existing credits paid back duly till now,radio/television,1854,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,34,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,9,no credits taken/ all credits paid back duly,business,1614,... < 100 DM,1 <= ... < 4 years,2,none,1,real estate,25,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,1290,... < 100 DM,4 <= ... < 7 years,4,none,2,real estate,32,stores,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,10,delay in paying off in the past,car (new),1586,... < 100 DM,unemployed,1,none,2,real estate,26,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,no,2,female,divorced/separated/married
no checking account,28,existing credits paid back duly till now,car (new),1207,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",53,none,own,1,unskilled - resident,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,20,existing credits paid back duly till now,furniture/equipment,1017,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,10,existing credits paid back duly till now,radio/television,559,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,real estate,51,stores,own,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,11,critical account/ other credits existing (not at this bank),car (new),3348,unknown/ no savings account,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
< 0 DM,19,existing credits paid back duly till now,furniture/equipment,2382,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,8,critical account/ other credits existing (not at this bank),furniture/equipment,1348,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,4,real estate,22,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,34,existing credits paid back duly till now,furniture/equipment,3492,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,25,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,12,existing credits paid back duly till now,education,1913,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,15,delay in paying off in the past,car (used),2487,.. >= 1000 DM,4 <= ... < 7 years,4,none,4,unknown / no property,63,none,for free,2,unskilled - resident,1,none,yes,1,male,single
no checking account,11,existing credits paid back duly till now,radio/television,461,... < 100 DM,.. >= 7 years,4,none,4,real estate,51,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,furniture/equipment,1554,... < 100 DM,... < 1 year,1,none,3,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
< 0 DM,38,existing credits paid back duly till now,furniture/equipment,5032,... < 100 DM,.. >= 7 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,34,existing credits paid back duly till now,furniture/equipment,3987,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,rent,1,skilled employee / official,1,none,yes,2,male,single
no checking account,8,critical account/ other credits existing (not at this bank),furniture/equipment,2386,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,48,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
0 <= ... < 200 DM,13,no credits taken/ all credits paid back duly,repairs,1818,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",26,none,rent,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,8,existing credits paid back duly till now,car (new),1863,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,40,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,42,no credits taken/ all credits paid back duly,furniture/equipment,9563,... < 100 DM,... < 1 year,1,none,4,unknown / no property,24,none,rent,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,radio/television,1339,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,38,existing credits paid back duly till now,education,7592,unknown/ no savings account,.. >= 7 years,4,none,4,unknown / no property,57,none,for free,3,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,10,existing credits paid back duly till now,car (used),3730,100 <= ... < 500 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,15,all credits at this bank paid back duly,car (new),1559,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,44,none,own,2,unskilled - resident,2,none,yes,2,male,divorced/separated
... >= 200 DM / salary assignments for at least 1 year,12,no credits taken/ all credits paid back duly,furniture/equipment,1601,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,47,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,51,no credits taken/ all credits paid back duly,others,11634,... < 100 DM,1 <= ... < 4 years,4,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",22,bank,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
0 <= ... < 200 DM,14,delay in paying off in the past,car (new),1616,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,real estate,25,none,own,2,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,8,all credits at this bank paid back duly,car (new),1233,... < 100 DM,... < 1 year,1,none,3,if not A121 : building society savings agreement/ life insurance,22,none,rent,1,unemployed/ unskilled - non-resident,2,none,yes,2,female,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,1707,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,33,existing credits paid back duly till now,car (used),10275,100 <= ... < 500 DM,.. >= 7 years,4,co-applicant,2,unknown / no property,25,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
no checking account,11,critical account/ other credits existing (not at this bank),radio/television,3408,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,47,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,18,existing credits paid back duly till now,furniture/equipment,1901,... < 100 DM,1 <= ... < 4 years,2,none,4,real estate,36,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,furniture/equipment,2283,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,26,none,own,1,skilled employee / official,2,none,yes,2,male,single
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,1536,unknown/ no savings account,1 <= ... < 4 years,2,none,2,real estate,55,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,1575,... < 100 DM,4 <= ... < 7 years,1,none,4,real estate,22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,32,existing credits paid back duly till now,radio/television,11664,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,22,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,25,existing credits paid back duly till now,radio/television,3773,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",55,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,radio/television,1163,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,26,none,rent,1,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,45,critical account/ other credits existing (not at this bank),others,3287,... < 100 DM,unemployed,4,none,4,unknown / no property,50,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,36,existing credits paid back duly till now,business,3833,... < 100 DM,... < 1 year,2,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,26,existing credits paid back duly till now,furniture/equipment,9286,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,1265,... < 100 DM,1 <= ... < 4 years,4,none,1,if not A121 : building society savings agreement/ life insurance,25,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,radio/television,842,... < 100 DM,... < 1 year,4,none,1,real estate,24,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1220,.. >= 1000 DM,4 <= ... < 7 years,1,guarantor,2,real estate,33,bank,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
< 0 DM,13,existing credits paid back duly till now,others,2556,unknown/ no savings account,1 <= ... < 4 years,4,co-applicant,1,"if not A121/A122 : car or other, not in attribute 6",24,bank,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,36,critical account/ other credits existing (not at this bank),car (new),1602,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,60,critical account/ other credits existing (not at this bank),furniture/equipment,7063,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,45,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,8,existing credits paid back duly till now,car (new),3723,... < 100 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,38,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,furniture/equipment,2394,.. >= 1000 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,stores,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
