checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
no checking account,13,critical account/ other credits existing (not at this bank),furniture/equipment,1702,unknown/ no savings account,... < 1 year,4,none,4,real estate,24,none,rent,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,24,existing credits paid back duly till now,radio/television,7425,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,26,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,5,all credits at this bank paid back duly,radio/television,3167,... < 100 DM,4 <= ... < 7 years,1,none,4,if not A121 : building society savings agreement/ life insurance,38,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,11,existing credits paid back duly till now,education,685,... < 100 DM,.. >= 7 years,1,none,4,real estate,20,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,43,delay in paying off in the past,car (used),3983,unknown/ no savings account,unemployed,2,none,2,"if not A121/A122 : car or other, not in attribute 6",37,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,education,688,unknown/ no savings account,.. >= 7 years,4,co-applicant,4,if not A121 : building society savings agreement/ life insurance,30,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,17,existing credits paid back duly till now,car (new),1839,unknown/ no savings account,1 <= ... < 4 years,3,none,2,real estate,32,bank,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
0 <= ... < 200 DM,16,existing credits paid back duly till now,radio/television,805,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",26,bank,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,34,existing credits paid back duly till now,radio/television,3215,100 <= ... < 500 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,35,bank,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,existing credits paid back duly till now,radio/television,1258,100 <= ... < 500 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,17,critical account/ other credits existing (not at this bank),business,2256,.. >= 1000 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",44,bank,for free,3,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
no checking account,21,delay in paying off in the past,radio/television,5000,... < 100 DM,.. >= 7 years,3,co-applicant,4,real estate,64,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,29,delay in paying off in the past,business,1185,unknown/ no savings account,1 <= ... < 4 years,2,none,4,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,none,yes,1,female,married/widowed
no checking account,20,existing credits paid back duly till now,car (new),10127,... < 100 DM,unemployed,3,none,1,real estate,29,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,married/widowed
< 0 DM,32,critical account/ other credits existing (not at this bank),car (used),10832,100 <= ... < 500 DM,unemployed,1,none,2,unknown / no property,67,stores,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,35,existing credits paid back duly till now,car (used),14434,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,24,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,female,divorced/separated
< 0 DM,25,existing credits paid back duly till now,business,1184,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,54,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,13,existing credits paid back duly till now,repairs,300,100 <= ... < 500 DM,... < 1 year,4,none,1,real estate,23,bank,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated/married
< 0 DM,14,delay in paying off in the past,radio/television,1258,... < 100 DM,1 <= ... < 4 years,4,none,3,if not A121 : building society savings agreement/ life insurance,37,stores,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,44,delay in paying off in the past,radio/television,6149,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,22,existing credits paid back duly till now,radio/television,9894,... < 100 DM,1 <= ... < 4 years,4,none,1,unknown / no property,32,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,38,no credits taken/ all credits paid back duly,car (used),2113,... < 100 DM,... < 1 year,4,none,3,"if not A121/A122 : car or other, not in attribute 6",34,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,35,delay in paying off in the past,car (used),5555,unknown/ no savings account,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",22,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,4894,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",30,none,rent,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
< 0 DM,17,existing credits paid back duly till now,car (new),5701,unknown/ no savings account,1 <= ... < 4 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,management/ self-employed/ highly qualified employee/ officer,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,8,critical account/ other credits existing (not at this bank),car (new),1307,... < 100 DM,4 <= ... < 7 years,4,none,4,real estate,32,none,rent,2,skilled employee / official,1,none,yes,1,male,single
no checking account,38,existing credits paid back duly till now,car (new),439,unknown/ no savings account,1 <= ... < 4 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",33,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,32,critical account/ other credits existing (not at this bank),car (new),709,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,8,existing credits paid back duly till now,car (new),1737,.. >= 1000 DM,... < 1 year,4,none,2,real estate,37,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,11,existing credits paid back duly till now,furniture/equipment,1442,500 <= ... < 1000 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,32,existing credits paid back duly till now,furniture/equipment,7648,... < 100 DM,.. >= 7 years,1,none,2,unknown / no property,44,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,31,existing credits paid back duly till now,radio/television,2100,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,39,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (used),6637,... < 100 DM,1 <= ... < 4 years,1,co-applicant,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,married/widowed
< 0 DM,20,existing credits paid back duly till now,business,1008,unknown/ no savings account,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",43,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,single
< 0 DM,35,existing credits paid back duly till now,retraining,2418,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,21,none,rent,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,29,critical account/ other credits existing (not at this bank),radio/television,890,unknown/ no savings account,... < 1 year,4,none,4,real estate,43,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,21,critical account/ other credits existing (not at this bank),education,1265,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,divorced/separated
0 <= ... < 200 DM,38,existing credits paid back duly till now,car (new),3158,... < 100 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,3608,100 <= ... < 500 DM,... < 1 year,4,none,4,if not A121 : building society savings agreement/ life insurance,44,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,13,existing credits paid back duly till now,radio/television,2407,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,36,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,4,existing credits paid back duly till now,car (used),2588,unknown/ no savings account,... < 1 year,4,none,4,real estate,31,none,rent,1,skilled employee / official,1,none,yes,1,female,single
< 0 DM,10,existing credits paid back duly till now,others,639,... < 100 DM,... < 1 year,3,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",36,none,rent,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,8,delay in paying off in the past,car (new),4492,unknown/ no savings account,.. >= 7 years,1,none,1,if not A121 : building society savings agreement/ life insurance,33,stores,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,25,delay in paying off in the past,car (new),3354,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,11,delay in paying off in the past,car (new),797,... < 100 DM,.. >= 7 years,1,none,4,real estate,51,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,40,existing credits paid back duly till now,radio/television,6338,... < 100 DM,1 <= ... < 4 years,4,none,4,unknown / no property,32,stores,own,3,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,8,existing credits paid back duly till now,education,4022,500 <= ... < 1000 DM,.. >= 7 years,2,none,4,real estate,36,none,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,22,critical account/ other credits existing (not at this bank),radio/television,2126,unknown/ no savings account,.. >= 7 years,2,none,4,real estate,50,bank,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,19,critical account/ other credits existing (not at this bank),radio/television,4626,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,4,real estate,39,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,11,existing credits paid back duly till now,furniture/equipment,3229,... < 100 DM,.. >= 7 years,2,none,2,unknown / no property,40,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,23,existing credits paid back duly till now,radio/television,2814,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,45,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,married/widowed
< 0 DM,9,critical account/ other credits existing (not at this bank),radio/television,314,... < 100 DM,4 <= ... < 7 years,1,none,1,unknown / no property,39,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,15,existing credits paid back duly till now,car (used),2071,unknown/ no savings account,1 <= ... < 4 years,4,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,27,critical account/ other credits existing (not at this bank),radio/television,2241,... < 100 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,13,existing credits paid back duly till now,furniture/equipment,2565,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,15,existing credits paid back duly till now,radio/television,7695,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,unknown / no property,44,none,own,1,unskilled - resident,2,none,yes,1,male,divorced/separated/married
no checking account,15,no credits taken/ all credits paid back duly,furniture/equipment,5270,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,skilled employee / official,2,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,5,critical account/ other credits existing (not at this bank),car (used),7033,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,73,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,female,single
no checking account,10,critical account/ other credits existing (not at this bank),car (new),1238,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,48,none,own,2,unemployed/ unskilled - non-resident,1,none,no,2,male,single
< 0 DM,19,critical account/ other credits existing (not at this bank),radio/television,832,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,56,none,own,2,skilled employee / official,2,none,yes,1,female,single
< 0 DM,27,critical account/ other credits existing (not at this bank),radio/television,4074,... < 100 DM,1 <= ... < 4 years,4,none,1,real estate,23,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,19,existing credits paid back duly till now,business,1312,... < 100 DM,1 <= ... < 4 years,3,none,1,unknown / no property,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,31,existing credits paid back duly till now,furniture/equipment,10167,... < 100 DM,1 <= ... < 4 years,1,none,4,if not A121 : building society savings agreement/ life insurance,28,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,divorced/separated/married
0 <= ... < 200 DM,22,existing credits paid back duly till now,radio/television,1647,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,unskilled - resident,1,none,yes,1,male,divorced/separated
no checking account,10,critical account/ other credits existing (not at this bank),car (new),1563,... < 100 DM,1 <= ... < 4 years,3,co-applicant,3,real estate,29,none,own,2,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,22,existing credits paid back duly till now,furniture/equipment,2780,.. >= 1000 DM,4 <= ... < 7 years,1,none,3,real estate,34,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,married/widowed
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,radio/television,5143,... < 100 DM,.. >= 7 years,4,co-applicant,2,"if not A121/A122 : car or other, not in attribute 6",46,none,own,1,unskilled - resident,1,none,yes,2,male,single
no checking account,36,critical account/ other credits existing (not at this bank),radio/television,3573,100 <= ... < 500 DM,.. >= 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",48,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,16,delay in paying off in the past,furniture/equipment,4102,... < 100 DM,.. >= 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,39,existing credits paid back duly till now,car (new),3494,unknown/ no savings account,.. >= 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",39,bank,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,28,critical account/ other credits existing (not at this bank),radio/television,1507,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,31,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,26,critical account/ other credits existing (not at this bank),car (new),8314,.. >= 1000 DM,.. >= 7 years,2,none,2,real estate,43,none,own,2,skilled employee / official,1,none,yes,1,male,single
no checking account,5,existing credits paid back duly till now,radio/television,2037,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,35,bank,rent,1,unskilled - resident,1,none,yes,2,male,married/widowed
no checking account,22,existing credits paid back duly till now,radio/television,898,500 <= ... < 1000 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,1,female,single
0 <= ... < 200 DM,10,existing credits paid back duly till now,car (used),2384,... < 100 DM,1 <= ... < 4 years,2,none,2,unknown / no property,32,none,for free,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,divorced/separated/married
no checking account,12,existing credits paid back duly till now,furniture/equipment,1585,unknown/ no savings account,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,43,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
no checking account,25,delay in paying off in the past,radio/television,2492,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",44,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,28,existing credits paid back duly till now,furniture/equipment,8604,100 <= ... < 500 DM,... < 1 year,2,none,3,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
no checking account,27,existing credits paid back duly till now,car (new),1938,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,33,none,for free,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (used),6135,... < 100 DM,1 <= ... < 4 years,4,none,2,unknown / no property,35,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,34,existing credits paid back duly till now,car (used),3282,... < 100 DM,1 <= ... < 4 years,2,none,3,unknown / no property,22,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,14,existing credits paid back duly till now,car (new),7740,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,22,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,female,divorced/separated/married
no checking account,16,existing credits paid back duly till now,car (new),1592,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",22,none,rent,1,skilled employee / official,2,none,yes,1,male,divorced/separated
< 0 DM,19,critical account/ other credits existing (not at this bank),car (new),1266,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,1,"if not A121/A122 : car or other, not in attribute 6",44,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated/married
no checking account,16,all credits at this bank paid back duly,business,3328,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,46,bank,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,17,existing credits paid back duly till now,car (new),2523,... < 100 DM,... < 1 year,4,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",28,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
< 0 DM,9,existing credits paid back duly till now,furniture/equipment,2353,500 <= ... < 1000 DM,... < 1 year,1,none,4,if not A121 : building society savings agreement/ life insurance,23,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,married/widowed
< 0 DM,20,existing credits paid back duly till now,furniture/equipment,2578,unknown/ no savings account,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,21,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,9,critical account/ other credits existing (not at this bank),furniture/equipment,341,unknown/ no savings account,4 <= ... < 7 years,3,guarantor,2,if not A121 : building society savings agreement/ life insurance,26,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,21,critical account/ other credits existing (not at this bank),furniture/equipment,861,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,2,skilled employee / official,2,none,yes,1,male,single
< 0 DM,26,existing credits paid back duly till now,business,1755,... < 100 DM,.. >= 7 years,1,none,4,real estate,48,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,divorced/separated/married
< 0 DM,8,existing credits paid back duly till now,car (new),1261,100 <= ... < 500 DM,... < 1 year,3,none,4,if not A121 : building society savings agreement/ life insurance,37,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,39,critical account/ other credits existing (not at this bank),business,4676,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",59,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,15,existing credits paid back duly till now,car (used),4915,unknown/ no savings account,4 <= ... < 7 years,2,none,2,if not A121 : building society savings agreement/ life insurance,35,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,car (new),2273,... < 100 DM,1 <= ... < 4 years,4,guarantor,2,real estate,35,none,own,1,unskilled - resident,2,none,yes,1,male,single
< 0 DM,25,existing credits paid back duly till now,car (new),3111,... < 100 DM,1 <= ... < 4 years,4,none,4,if not A121 : building society savings agreement/ life insurance,32,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,19,existing credits paid back duly till now,car (new),1328,... < 100 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",28,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,7,critical account/ other credits existing (not at this bank),car (used),6259,unknown/ no savings account,unemployed,3,none,3,"if not A121/A122 : car or other, not in attribute 6",44,bank,own,2,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,8,critical account/ other credits existing (not at this bank),car (new),4913,500 <= ... < 1000 DM,4 <= ... < 7 years,1,none,2,real estate,33,none,rent,1,skilled employee / official,1,none,no,1,male,single
0 <= ... < 200 DM,28,existing credits paid back duly till now,radio/television,2076,... < 100 DM,.. >= 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",23,stores,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,divorced/separated/married
no checking account,13,critical account/ other credits existing (not at this bank),radio/television,4243,unknown/ no savings account,1 <= ... < 4 years,4,none,1,unknown / no property,55,none,own,2,unskilled - resident,1,none,yes,1,male,single
no checking account,20,existing credits paid back duly till now,radio/television,5610,... < 100 DM,.. >= 7 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,rent,2,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,16,existing credits paid back duly till now,car (new),1242,... < 100 DM,.. >= 7 years,4,guarantor,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated/married
0 <= ... < 200 DM,20,existing credits paid back duly till now,car (used),1335,... < 100 DM,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,married/widowed
0 <= ... < 200 DM,32,critical account/ other credits existing (not at this bank),car (used),2534,... < 100 DM,.. >= 7 years,4,none,4,real estate,28,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,48,existing credits paid back duly till now,car (new),2572,100 <= ... < 500 DM,... < 1 year,4,none,2,unknown / no property,26,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,2,female,divorced/separated/married
no checking account,14,existing credits paid back duly till now,radio/television,766,... < 100 DM,1 <= ... < 4 years,3,none,3,real estate,59,none,own,1,unskilled - resident,2,none,yes,1,male,divorced/separated
no checking account,12,existing credits paid back duly till now,radio/television,573,100 <= ... < 500 DM,1 <= ... < 4 years,4,none,4,real estate,62,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),business,2658,... < 100 DM,.. >= 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,11,no credits taken/ all credits paid back duly,education,2634,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,unskilled - resident,2,none,yes,2,male,divorced/separated/married
0 <= ... < 200 DM,28,existing credits paid back duly till now,car (used),4094,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,3,real estate,27,none,own,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,13,existing credits paid back duly till now,domestic appliances,1410,... < 100 DM,1 <= ... < 4 years,4,none,4,real estate,45,none,own,1,unskilled - resident,1,none,yes,1,male,single
no checking account,4,critical account/ other credits existing (not at this bank),radio/television,1635,... < 100 DM,4 <= ... < 7 years,3,none,3,if not A121 : building society savings agreement/ life insurance,33,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,41,existing credits paid back duly till now,furniture/equipment,4950,... < 100 DM,1 <= ... < 4 years,3,none,4,real estate,28,none,own,1,unemployed/ unskilled - non-resident,1,none,yes,1,male,divorced/separated/married
... >= 200 DM / salary assignments for at least 1 year,10,no credits taken/ all credits paid back duly,radio/television,2256,unknown/ no savings account,.. >= 7 years,4,guarantor,2,real estate,49,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated
no checking account,19,existing credits paid back duly till now,car (used),5270,... < 100 DM,4 <= ... < 7 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",38,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
< 0 DM,19,existing credits paid back duly till now,education,2924,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,48,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,32,delay in paying off in the past,radio/television,4177,500 <= ... < 1000 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",41,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated/married
no checking account,16,existing credits paid back duly till now,car (used),2503,unknown/ no savings account,.. >= 7 years,2,none,2,real estate,43,none,rent,2,skilled employee / official,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,44,delay in paying off in the past,car (new),11624,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
no checking account,19,existing credits paid back duly till now,radio/television,535,500 <= ... < 1000 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,15,all credits at this bank paid back duly,furniture/equipment,4975,... < 100 DM,1 <= ... < 4 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",29,none,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,married/widowed
< 0 DM,38,critical account/ other credits existing (not at this bank),radio/television,6320,... < 100 DM,... < 1 year,1,none,2,"if not A121/A122 : car or other, not in attribute 6",30,stores,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,17,existing credits paid back duly till now,business,5726,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,44,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
no checking account,21,existing credits paid back duly till now,radio/television,379,... < 100 DM,.. >= 7 years,1,none,4,real estate,39,bank,rent,1,unskilled - resident,1,none,yes,1,female,divorced/separated/married
no checking account,24,critical account/ other credits existing (not at this bank),car (used),9796,unknown/ no savings account,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",59,bank,own,2,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,female,single
