checking-account,duration,credit-history,purpose,credit-amount,savings-account,employment-since,installment-rate,other-debtors,residence-since,property,age,other-installment,housing,existing-credits,job,number-people-provide-maintenance-for,telephone,foreign-worker,class-label,sex,personal-status
< 0 DM,12,existing credits paid back duly till now,car (used),1445,unknown/ no savings account,... < 1 year,4,none,4,real estate,26,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),3565,... < 100 DM,1 <= ... < 4 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",54,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,1,male,single
no checking account,36,critical account/ other credits existing (not at this bank),car (new),5800,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,35,none,for free,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,24,critical account/ other credits existing (not at this bank),repairs,5108,... < 100 DM,4 <= ... < 7 years,2,none,3,real estate,27,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,1084,... < 100 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",27,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,car (new),2342,... < 100 DM,1 <= ... < 4 years,3,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),radio/television,2284,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,37,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1413,... < 100 DM,... < 1 year,4,none,2,if not A121 : building society savings agreement/ life insurance,28,stores,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,6,existing credits paid back duly till now,repairs,1298,500 <= ... < 1000 DM,1 <= ... < 4 years,3,none,4,if not A121 : building society savings agreement/ life insurance,47,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,radio/television,1967,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,918,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),626,... < 100 DM,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,27,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),1346,... < 100 DM,... < 1 year,2,none,3,real estate,40,none,own,2,unskilled - resident,2,none,yes,1,male,single
< 0 DM,48,no credits taken/ all credits paid back duly,business,3844,... < 100 DM,4 <= ... < 7 years,4,none,4,unknown / no property,34,none,for free,1,unskilled - resident,2,none,yes,2,male,single
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (used),5800,... < 100 DM,1 <= ... < 4 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (used),2463,... < 100 DM,1 <= ... < 4 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",24,none,own,2,unskilled - resident,1,none,yes,1,male,married/widowed
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),685,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",25,bank,own,1,unemployed/ unskilled - non-resident,1,none,yes,2,male,single
0 <= ... < 200 DM,48,delay in paying off in the past,education,12471,unknown/ no savings account,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,48,existing credits paid back duly till now,radio/television,3979,unknown/ no savings account,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",41,none,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
< 0 DM,30,existing credits paid back duly till now,radio/television,2592,... < 100 DM,.. >= 7 years,4,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,12,no credits taken/ all credits paid back duly,furniture/equipment,4159,... < 100 DM,1 <= ... < 4 years,2,none,2,real estate,40,none,own,1,unskilled - resident,1,none,yes,2,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,radio/television,2931,100 <= ... < 500 DM,1 <= ... < 4 years,4,co-applicant,1,unknown / no property,29,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),car (new),1255,... < 100 DM,.. >= 7 years,4,none,4,real estate,61,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,2181,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,32,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,45,critical account/ other credits existing (not at this bank),radio/television,1829,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",37,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
0 <= ... < 200 DM,24,existing credits paid back duly till now,radio/television,1931,100 <= ... < 500 DM,... < 1 year,4,none,4,real estate,21,none,rent,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,female,divorced/separated/married
< 0 DM,12,critical account/ other credits existing (not at this bank),car (new),900,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,40,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
no checking account,10,critical account/ other credits existing (not at this bank),car (new),1058,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,47,none,own,2,unskilled - resident,2,none,no,1,male,single
no checking account,42,delay in paying off in the past,radio/television,10796,... < 100 DM,4 <= ... < 7 years,1,none,3,real estate,49,bank,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,married/widowed
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1934,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,31,none,own,2,skilled employee / official,1,none,yes,1,male,single
< 0 DM,36,delay in paying off in the past,car (new),4870,... < 100 DM,4 <= ... < 7 years,3,none,4,unknown / no property,23,none,for free,2,skilled employee / official,2,none,yes,2,male,single
< 0 DM,24,delay in paying off in the past,radio/television,1659,... < 100 DM,... < 1 year,4,none,4,"if not A121/A122 : car or other, not in attribute 6",20,none,rent,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,1291,... < 100 DM,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,car (new),1358,... < 100 DM,1 <= ... < 4 years,3,none,2,real estate,26,none,own,1,skilled employee / official,1,none,yes,1,male,divorced/separated
< 0 DM,24,existing credits paid back duly till now,car (new),945,500 <= ... < 1000 DM,... < 1 year,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,stores,own,1,unskilled - resident,1,none,yes,2,male,single
< 0 DM,48,existing credits paid back duly till now,radio/television,3965,... < 100 DM,4 <= ... < 7 years,4,guarantor,4,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,976,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,65,none,own,4,skilled employee / official,1,none,yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,car (new),1842,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,business,7768,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,34,stores,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,48,all credits at this bank paid back duly,car (new),6921,... < 100 DM,... < 1 year,4,none,4,unknown / no property,50,none,for free,1,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,24,delay in paying off in the past,business,6967,100 <= ... < 500 DM,4 <= ... < 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,36,critical account/ other credits existing (not at this bank),radio/television,3255,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,existing credits paid back duly till now,car (new),1058,... < 100 DM,1 <= ... < 4 years,3,none,1,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,18,all credits at this bank paid back duly,radio/television,1940,... < 100 DM,... < 1 year,4,co-applicant,4,unknown / no property,36,bank,for free,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
no checking account,6,existing credits paid back duly till now,car (new),1258,... < 100 DM,1 <= ... < 4 years,1,none,4,real estate,26,none,rent,1,skilled employee / official,1,none,no,1,male,married/widowed
0 <= ... < 200 DM,36,delay in paying off in the past,business,2842,100 <= ... < 500 DM,4 <= ... < 7 years,3,none,3,unknown / no property,34,none,for free,1,skilled employee / official,1,none,yes,2,male,single
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),3676,unknown/ no savings account,1 <= ... < 4 years,1,none,3,real estate,37,none,rent,3,skilled employee / official,2,none,yes,1,male,single
no checking account,6,critical account/ other credits existing (not at this bank),car (new),3080,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,real estate,33,none,own,1,skilled employee / official,2,none,yes,1,male,single
no checking account,18,existing credits paid back duly till now,car (new),1820,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,12,all credits at this bank paid back duly,radio/television,1559,... < 100 DM,4 <= ... < 7 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",27,bank,own,1,skilled employee / official,1,none,yes,1,male,single
... >= 200 DM / salary assignments for at least 1 year,24,existing credits paid back duly till now,car (new),1371,100 <= ... < 500 DM,1 <= ... < 4 years,3,none,4,real estate,36,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
no checking account,6,critical account/ other credits existing (not at this bank),car (new),3708,... < 100 DM,4 <= ... < 7 years,1,none,3,real estate,74,none,rent,3,unskilled - resident,2,none,yes,1,male,single
no checking account,6,all credits at this bank paid back duly,radio/television,688,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,bank,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,18,existing credits paid back duly till now,car (new),6593,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,if not A121 : building society savings agreement/ life insurance,43,none,own,1,skilled employee / official,2,none,yes,1,male,single
< 0 DM,24,existing credits paid back duly till now,furniture/equipment,4153,... < 100 DM,.. >= 7 years,3,none,4,unknown / no property,20,none,for free,1,skilled employee / official,1,none,yes,2,male,single
no checking account,15,critical account/ other credits existing (not at this bank),radio/television,1569,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",57,none,own,3,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,42,critical account/ other credits existing (not at this bank),radio/television,3378,unknown/ no savings account,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",35,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
< 0 DM,48,all credits at this bank paid back duly,car (used),7852,... < 100 DM,4 <= ... < 7 years,3,guarantor,4,unknown / no property,36,bank,for free,1,skilled employee / official,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,12,existing credits paid back duly till now,radio/television,2299,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,42,no credits taken/ all credits paid back duly,business,4489,... < 100 DM,... < 1 year,2,none,1,if not A121 : building society savings agreement/ life insurance,25,bank,own,1,unemployed/ unskilled - non-resident,1,"yes, registered under the customers name",yes,2,male,divorced/separated
0 <= ... < 200 DM,9,critical account/ other credits existing (not at this bank),education,1139,... < 100 DM,.. >= 7 years,4,none,4,real estate,61,none,own,2,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,12,critical account/ other credits existing (not at this bank),furniture/equipment,1596,... < 100 DM,.. >= 7 years,4,none,4,real estate,63,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,education,1808,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,37,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,27,no credits taken/ all credits paid back duly,business,5204,... < 100 DM,... < 1 year,4,none,1,if not A121 : building society savings agreement/ life insurance,32,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,12,existing credits paid back duly till now,furniture/equipment,1374,... < 100 DM,1 <= ... < 4 years,4,none,2,real estate,20,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,36,critical account/ other credits existing (not at this bank),car (used),5802,... < 100 DM,.. >= 7 years,2,none,4,if not A121 : building society savings agreement/ life insurance,36,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,12,existing credits paid back duly till now,car (new),1313,unknown/ no savings account,.. >= 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,46,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,15,existing credits paid back duly till now,repairs,368,100 <= ... < 500 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",57,none,own,1,unskilled - resident,1,none,yes,1,male,single
< 0 DM,9,existing credits paid back duly till now,radio/television,2364,... < 100 DM,4 <= ... < 7 years,3,none,4,real estate,22,none,rent,1,skilled employee / official,1,none,yes,1,male,single
no checking account,24,existing credits paid back duly till now,radio/television,5103,... < 100 DM,... < 1 year,3,none,2,"if not A121/A122 : car or other, not in attribute 6",28,none,own,1,skilled employee / official,1,none,yes,2,male,married/widowed
< 0 DM,36,existing credits paid back duly till now,education,9211,unknown/ no savings account,1 <= ... < 4 years,2,none,4,unknown / no property,24,none,for free,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,27,critical account/ other credits existing (not at this bank),car (new),2480,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,35,none,own,1,unskilled - resident,1,none,yes,1,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,education,9034,100 <= ... < 500 DM,1 <= ... < 4 years,1,none,1,unknown / no property,22,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,6,existing credits paid back duly till now,furniture/equipment,1221,500 <= ... < 1000 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,26,none,rent,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,21,existing credits paid back duly till now,business,1572,.. >= 1000 DM,.. >= 7 years,4,none,4,real estate,36,bank,own,1,skilled employee / official,2,"yes, registered under the customers name",yes,2,male,single
< 0 DM,36,existing credits paid back duly till now,car (new),2459,... < 100 DM,4 <= ... < 7 years,2,none,3,if not A121 : building society savings agreement/ life insurance,54,none,own,1,skilled employee / official,1,none,yes,2,male,single
no checking account,12,existing credits paid back duly till now,repairs,1293,unknown/ no savings account,4 <= ... < 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,47,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,36,existing credits paid back duly till now,car (new),1842,... < 100 DM,4 <= ... < 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",34,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
no checking account,9,critical account/ other credits existing (not at this bank),radio/television,1238,unknown/ no savings account,.. >= 7 years,4,none,4,real estate,35,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),furniture/equipment,1295,... < 100 DM,.. >= 7 years,3,none,4,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,none,yes,2,female,divorced/separated/married
no checking account,24,existing credits paid back duly till now,car (new),927,... < 100 DM,4 <= ... < 7 years,4,none,3,real estate,31,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,divorced/separated
< 0 DM,24,existing credits paid back duly till now,car (new),6363,... < 100 DM,.. >= 7 years,4,co-applicant,2,unknown / no property,45,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,24,existing credits paid back duly till now,furniture/equipment,2743,... < 100 DM,... < 1 year,1,none,2,if not A121 : building society savings agreement/ life insurance,24,none,own,1,unskilled - resident,1,none,no,1,male,single
< 0 DM,15,existing credits paid back duly till now,domestic appliances,874,unknown/ no savings account,... < 1 year,4,none,1,real estate,23,bank,own,1,unskilled - resident,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
0 <= ... < 200 DM,21,existing credits paid back duly till now,business,3768,... < 100 DM,.. >= 7 years,2,none,2,real estate,61,bank,own,1,unskilled - resident,1,none,yes,2,male,divorced/separated
< 0 DM,30,critical account/ other credits existing (not at this bank),radio/television,8066,unknown/ no savings account,4 <= ... < 7 years,4,none,3,if not A121 : building society savings agreement/ life insurance,39,none,own,2,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),car (new),3870,... < 100 DM,unemployed,2,none,4,unknown / no property,37,none,for free,3,unemployed/ unskilled - non-resident,1,none,yes,1,male,single
< 0 DM,30,no credits taken/ all credits paid back duly,furniture/equipment,4153,... < 100 DM,1 <= ... < 4 years,2,co-applicant,3,"if not A121/A122 : car or other, not in attribute 6",28,none,own,2,skilled employee / official,1,none,no,2,male,single
no checking account,6,existing credits paid back duly till now,radio/television,2108,500 <= ... < 1000 DM,1 <= ... < 4 years,2,none,2,real estate,26,none,rent,1,skilled employee / official,1,none,yes,1,male,married/widowed
< 0 DM,18,all credits at this bank paid back duly,car (new),1847,... < 100 DM,4 <= ... < 7 years,4,co-applicant,4,unknown / no property,39,none,for free,1,unskilled - resident,2,none,no,1,male,single
< 0 DM,48,no credits taken/ all credits paid back duly,car (used),9824,... < 100 DM,.. >= 7 years,4,none,4,unknown / no property,50,stores,for free,1,unskilled - resident,2,none,yes,2,male,single
< 0 DM,24,existing credits paid back duly till now,car (new),1371,unknown/ no savings account,1 <= ... < 4 years,4,none,2,real estate,35,none,own,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
< 0 DM,12,existing credits paid back duly till now,radio/television,2592,... < 100 DM,1 <= ... < 4 years,2,guarantor,2,real estate,29,none,own,1,unskilled - resident,2,none,yes,1,male,single
0 <= ... < 200 DM,36,existing credits paid back duly till now,car (used),9066,100 <= ... < 500 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",30,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,48,critical account/ other credits existing (not at this bank),business,3894,... < 100 DM,4 <= ... < 7 years,4,none,1,real estate,34,none,own,1,skilled employee / official,1,none,yes,1,male,single
no checking account,36,critical account/ other credits existing (not at this bank),car (new),5872,100 <= ... < 500 DM,.. >= 7 years,2,none,4,"if not A121/A122 : car or other, not in attribute 6",36,none,own,2,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,12,critical account/ other credits existing (not at this bank),radio/television,2614,... < 100 DM,.. >= 7 years,4,none,4,real estate,56,none,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,36,existing credits paid back duly till now,car (used),8229,... < 100 DM,1 <= ... < 4 years,2,none,2,if not A121 : building society savings agreement/ life insurance,50,none,own,1,management/ self-employed/ highly qualified employee/ officer,1,none,yes,2,male,single
< 0 DM,12,critical account/ other credits existing (not at this bank),education,701,.. >= 1000 DM,1 <= ... < 4 years,4,none,2,real estate,40,none,own,2,skilled employee / official,1,none,yes,1,female,divorced/separated/married
no checking account,36,existing credits paid back duly till now,education,9055,unknown/ no savings account,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",25,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,36,delay in paying off in the past,car (new),5802,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",47,none,own,2,skilled employee / official,1,none,yes,2,male,single
< 0 DM,36,critical account/ other credits existing (not at this bank),car (used),5800,... < 100 DM,1 <= ... < 4 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",35,none,own,2,skilled employee / official,1,none,yes,2,male,single
no checking account,12,critical account/ other credits existing (not at this bank),business,1264,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,57,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,single
0 <= ... < 200 DM,48,critical account/ other credits existing (not at this bank),car (new),12121,... < 100 DM,1 <= ... < 4 years,1,none,2,"if not A121/A122 : car or other, not in attribute 6",23,none,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,critical account/ other credits existing (not at this bank),education,5743,... < 100 DM,4 <= ... < 7 years,3,none,2,"if not A121/A122 : car or other, not in attribute 6",32,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,female,divorced/separated/married
< 0 DM,21,critical account/ other credits existing (not at this bank),car (new),3607,.. >= 1000 DM,1 <= ... < 4 years,2,none,3,real estate,30,none,rent,2,unskilled - resident,2,none,yes,1,male,single
no checking account,21,all credits at this bank paid back duly,car (new),2632,... < 100 DM,1 <= ... < 4 years,1,none,2,if not A121 : building society savings agreement/ life insurance,30,none,own,2,skilled employee / official,1,none,yes,1,male,divorced/separated
no checking account,12,existing credits paid back duly till now,car (new),3527,unknown/ no savings account,... < 1 year,2,none,3,if not A121 : building society savings agreement/ life insurance,45,none,own,1,management/ self-employed/ highly qualified employee/ officer,2,"yes, registered under the customers name",yes,1,male,single
no checking account,24,critical account/ other credits existing (not at this bank),car (new),1525,.. >= 1000 DM,4 <= ... < 7 years,3,none,3,"if not A121/A122 : car or other, not in attribute 6",34,none,own,2,skilled employee / official,2,none,yes,2,male,single
0 <= ... < 200 DM,18,existing credits paid back duly till now,car (new),1042,unknown/ no savings account,1 <= ... < 4 years,4,none,2,if not A121 : building society savings agreement/ life insurance,33,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,15,existing credits paid back duly till now,car (new),1386,unknown/ no savings account,... < 1 year,4,none,2,real estate,25,none,rent,1,unskilled - resident,1,none,yes,2,female,divorced/separated/married
no checking account,36,existing credits paid back duly till now,radio/television,2299,500 <= ... < 1000 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",39,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),radio/television,1245,... < 100 DM,1 <= ... < 4 years,4,none,2,"if not A121/A122 : car or other, not in attribute 6",33,none,own,2,skilled employee / official,1,none,yes,2,male,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,furniture/equipment,2409,... < 100 DM,4 <= ... < 7 years,2,none,3,"if not A121/A122 : car or other, not in attribute 6",37,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,24,no credits taken/ all credits paid back duly,business,6943,... < 100 DM,... < 1 year,1,none,2,unknown / no property,33,bank,own,1,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
0 <= ... < 200 DM,36,critical account/ other credits existing (not at this bank),car (new),3878,... < 100 DM,unemployed,4,none,4,"if not A121/A122 : car or other, not in attribute 6",60,none,for free,1,management/ self-employed/ highly qualified employee/ officer,1,"yes, registered under the customers name",yes,2,male,single
no checking account,12,existing credits paid back duly till now,radio/television,718,... < 100 DM,.. >= 7 years,4,none,4,real estate,56,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
< 0 DM,18,critical account/ other credits existing (not at this bank),car (used),8461,unknown/ no savings account,.. >= 7 years,2,none,4,unknown / no property,42,none,for free,2,skilled employee / official,1,none,yes,2,male,single
0 <= ... < 200 DM,48,existing credits paid back duly till now,radio/television,10961,.. >= 1000 DM,4 <= ... < 7 years,1,co-applicant,2,unknown / no property,27,bank,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,2,male,single
no checking account,24,existing credits paid back duly till now,car (used),2284,... < 100 DM,4 <= ... < 7 years,3,guarantor,3,if not A121 : building society savings agreement/ life insurance,28,bank,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,6,critical account/ other credits existing (not at this bank),retraining,932,unknown/ no savings account,4 <= ... < 7 years,1,none,3,if not A121 : building society savings agreement/ life insurance,39,none,own,2,unskilled - resident,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,18,delay in paying off in the past,education,9247,unknown/ no savings account,1 <= ... < 4 years,1,none,4,unknown / no property,33,bank,rent,1,skilled employee / official,2,"yes, registered under the customers name",yes,1,male,single
no checking account,36,existing credits paid back duly till now,car (used),5811,.. >= 1000 DM,1 <= ... < 4 years,2,none,2,"if not A121/A122 : car or other, not in attribute 6",27,stores,own,1,skilled employee / official,1,none,yes,1,male,single
< 0 DM,6,critical account/ other credits existing (not at this bank),car (new),1361,... < 100 DM,1 <= ... < 4 years,1,none,2,real estate,40,none,own,2,skilled employee / official,1,"yes, registered under the customers name",yes,1,male,married/widowed
0 <= ... < 200 DM,9,existing credits paid back duly till now,radio/television,2107,... < 100 DM,4 <= ... < 7 years,2,none,2,real estate,27,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,18,critical account/ other credits existing (not at this bank),car (used),4896,unknown/ no savings account,.. >= 7 years,4,none,4,if not A121 : building society savings agreement/ life insurance,40,none,own,1,skilled employee / official,1,none,yes,1,male,single
0 <= ... < 200 DM,12,all credits at this bank paid back duly,radio/television,809,.. >= 1000 DM,1 <= ... < 4 years,4,none,1,"if not A121/A122 : car or other, not in attribute 6",42,none,own,1,skilled employee / official,1,none,yes,2,male,divorced/separated
0 <= ... < 200 DM,6,existing credits paid back duly till now,radio/television,433,... < 100 DM,unemployed,1,none,4,real estate,64,none,own,1,skilled employee / official,1,none,yes,1,female,divorced/separated/married
0 <= ... < 200 DM,36,delay in paying off in the past,car (new),2829,... < 100 DM,.. >= 7 years,4,none,4,"if not A121/A122 : car or other, not in attribute 6",43,none,own,1,skilled employee / official,2,none,yes,2,male,single
... >= 200 DM / salary assignments for at least 1 year,18,critical account/ other credits existing (not at this bank),radio/television,629,500 <= ... < 1000 DM,4 <= ... < 7 years,4,none,2,if not A121 : building society savings agreement/ life insurance,25,bank,own,3,skilled employee / official,1,none,yes,2,male,single
