age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
30, Private,208959, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male,0,0,33, United-States, >50K
45, Private,317889, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1871,39, United-States, >50K
52, Federal-gov,151179, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,56, United-States, >50K
33, Local-gov,97661, Prof-school,11, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,32, United-States, <=50K
69, Private,140472, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,4270,0,52, United-States, >50K
20, ?,379260, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,43, United-States, <=50K
24, Self-emp-not-inc,188335, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,222,0,61, South, <=50K
33, Private,39256, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,759,0,40, United-States, <=50K
24, Local-gov,223685, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,28, Trinadad&Tobago, <=50K
54, Private,64461, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
58, Private,445628, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,614,18,35, United-States, <=50K
28, Local-gov,246828, HS-grad,9, Never-married, ?, Other-relative, White, Male,0,0,20, United-States, <=50K
48, Private,556491, 7th-8th,7, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,2223,43, Taiwan, <=50K
41, Local-gov,27244, 12th,8, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,57, United-States, <=50K
20, Private,135302, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,31, United-States, <=50K
29, State-gov,134369, Preschool,15, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
27, Private,384057, Doctorate,11, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
40, Private,224810, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, South, <=50K
54, Federal-gov,236125, Doctorate,13, Never-married, Craft-repair, Husband, White, Female,0,1345,38, United-States, <=50K
46, Private,135149, Masters,9, Separated, Armed-Forces, Not-in-family, White, Female,1192,110,45, United-States, <=50K
44, Private,236538, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
26, Private,102810, Assoc-voc,14, Never-married, Prof-specialty, Husband, White, Male,8462,0,40, United-States, >50K
18, Private,310378, Some-college,10, Never-married, Priv-house-serv, Own-child, White, Female,41,0,16, Trinadad&Tobago, <=50K
50, Self-emp-not-inc,209541, 5th-6th,2, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
25, Private,250770, Doctorate,13, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1898,44, United-States, <=50K
35, Private,377535, 1st-4th,3, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,39, Laos, <=50K
64, Self-emp-inc,111473, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,30, United-States, <=50K
23, Private,298923, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,1415,59, United-States, >50K
19, ?,78159, 11th,6, Never-married, Armed-Forces, Other-relative, White, Female,0,0,34, United-States, <=50K
25, Private,299701, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Jamaica, <=50K
17, Private,196725, 1st-4th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc,355981, 5th-6th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,1181,0,43, Peru, <=50K
23, Private,142768, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,10,74,34, Yugoslavia, <=50K
43, Private,174758, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, >50K
29, Private,154742, 7th-8th,11, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
56, Private,155416, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
31, Federal-gov,98178, Bachelors,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,33, Trinadad&Tobago, <=50K
62, Self-emp-not-inc,159990, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,508,42, United-States, >50K
41, Private,164183, Assoc-voc,12, Never-married, Prof-specialty, Not-in-family, White, Female,1419,85,76, United-States, <=50K
37, Private,309926, Some-college,10, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,52, Puerto-Rico, <=50K
63, Private,134434, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,4689,784,44, Trinadad&Tobago, <=50K
42, Private,314652, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,133,0,40, United-States, <=50K
31, Private,378027, Some-college,10, Never-married, Exec-managerial, Other-relative, White, Male,120,0,29, United-States, <=50K
49, ?,137506, Assoc-voc,11, Married-civ-spouse, ?, Wife, White, Female,0,0,46, United-States, >50K
52, Private,227916, HS-grad,9, Divorced, Protective-serv, Other-relative, White, Female,0,0,48, Trinadad&Tobago, <=50K
55, Federal-gov,180107, HS-grad,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1068,40, England, <=50K
40, Private,135606, Some-college,10, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,84, United-States, <=50K
43, Private,255240, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,39, United-States, <=50K
44, Private,273131, 11th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,91,38, United-States, <=50K
53, Private,174347, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,46, Iran, >50K
47, Private,224683, Masters,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, United-States, >50K
61, Private,210526, HS-grad,9, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,43, United-States, <=50K
32, Private,123950, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private,166547, Some-college,9, Divorced, Craft-repair, Husband, White, Male,0,0,14, United-States, >50K
46, Self-emp-inc,184443, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
45, Private,182460, 9th,4, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private,84965, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private,122043, Assoc-acdm,13, Never-married, Armed-Forces, Unmarried, Black, Female,3287,0,23, United-States, <=50K
57, Private,103181, 10th,3, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,57, United-States, <=50K
53, Private,27451, Masters,10, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,28, United-States, <=50K
42, Private,176896, 9th,11, Never-married, Farming-fishing, Own-child, White, Female,0,0,38, Honduras, <=50K
27, Private,71041, Masters,12, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
80, State-gov,291884, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,33, United-States, <=50K
27, Private,231852, HS-grad,9, Divorced, Craft-repair, Own-child, White, Male,0,81,35, United-States, <=50K
51, Self-emp-not-inc,145578, HS-grad,15, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,47, United-States, >50K
31, Private,233542, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,64,0,43, Outlying-US(Guam-USVI-etc), <=50K
35, Private,50624, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,43, United-States, <=50K
35, Private,264216, Prof-school,11, Separated, Sales, Not-in-family, White, Male,0,0,73, United-States, <=50K
56, ?,89826, Assoc-acdm,10, Divorced, Craft-repair, Wife, White, Female,0,0,3, United-States, <=50K
44, Federal-gov,204610, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,1191,0,40, United-States, >50K
36, Private,205587, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Female,0,0,41, United-States, <=50K
41, Private,315056, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private,116827, HS-grad,11, Married-civ-spouse, Armed-Forces, Husband, White, Male,106,0,41, United-States, <=50K
32, Private,381560, Assoc-voc,4, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
49, Private,556780, Preschool,14, Married-spouse-absent, Tech-support, Not-in-family, White, Male,75397,0,43, South, >50K
41, Private,194235, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Female,0,0,43, United-States, >50K
21, Private,505264, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc,376645, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,38, United-States, <=50K
49, Private,257164, Some-college,12, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,873,563,29, France, <=50K
58, ?,91266, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,46, United-States, <=50K
35, Private,195236, Assoc-acdm,11, Divorced, Protective-serv, Unmarried, White, Female,1008,0,39, United-States, <=50K
33, State-gov,225935, Masters,14, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,58, Trinadad&Tobago, <=50K
50, Private,78629, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,51, United-States, <=50K
18, Private,97421, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,19, United-States, <=50K
38, Private,152071, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,2011,33, Vietnam, <=50K
40, Private,296899, Assoc-voc,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
40, Private,197227, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,43, United-States, >50K
41, Private,395716, 5th-6th,10, Divorced, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
36, Private,30634, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private,146888, Prof-school,15, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,85267,0,61, Trinadad&Tobago, >50K
52, Private,184046, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,407,28, Poland, >50K
35, Private,145320, Some-college,10, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,42, Mexico, <=50K
23, Private,190674, Some-college,10, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,28, United-States, <=50K
27, Private,276713, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,34, United-States, <=50K
48, Private,120092, Masters,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,35024,0,51, United-States, >50K
24, Private,173679, HS-grad,9, Divorced, Armed-Forces, Not-in-family, White, Female,140,185,39, United-States, <=50K
37, Private,144842, 11th,7, Divorced, Exec-managerial, Not-in-family, White, Male,620,29,29, Puerto-Rico, <=50K
68, ?,203391, Prof-school,12, Divorced, ?, Not-in-family, White, Female,334,0,26, United-States, <=50K
45, Self-emp-not-inc,429138, Some-college,15, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,20291,0,69, Scotland, >50K
26, Private,172095, HS-grad,9, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,49, United-States, <=50K
42, Private,186268, Masters,8, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,56, Italy, >50K
19, Private,272530, 11th,7, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,47, United-States, <=50K
33, Private,59764, HS-grad,9, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,13, Portugal, <=50K
47, Private,46136, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1685,86, United-States, <=50K
23, Private,257034, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,48, Poland, <=50K
22, Private,207839, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private,173289, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,56,53, United-States, >50K
42, Self-emp-not-inc,24140, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Male,0,581,80, United-States, <=50K
66, Private,190882, Assoc-voc,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
23, Private,182182, 11th,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States, <=50K
30, Local-gov,108246, Assoc-voc,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc,304107, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,1264,0,49, United-States, <=50K
48, Private,181225, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,39, Trinadad&Tobago, <=50K
51, Local-gov,93315, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,34713,0,52, United-States, <=50K
32, Private,171817, Assoc-voc,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,39, United-States, <=50K
38, Self-emp-not-inc,280476, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,39, Outlying-US(Guam-USVI-etc), <=50K
47, Private,85746, Some-college,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,6811,0,50, United-States, >50K
56, Self-emp-not-inc,383203, Assoc-voc,12, Divorced, Priv-house-serv, Wife, White, Female,6664,886,54, United-States, <=50K
32, Self-emp-not-inc,156500, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,84,0,52, South, <=50K
35, Private,182708, Bachelors,13, Separated, Sales, Not-in-family, White, Male,0,0,39, United-States, <=50K
17, Private,440516, Doctorate,9, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,33, Portugal, <=50K
48, Private,125724, HS-grad,9, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,44, United-States, <=50K
62, State-gov,24279, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,90516,0,42, United-States, >50K
62, Private,126102, Prof-school,10, Separated, Other-service, Not-in-family, White, Female,6632,524,54, Taiwan, <=50K
62, State-gov,30620, Doctorate,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,624,20, United-States, <=50K
41, Private,167247, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,39, United-States, <=50K
33, Private,262400, 1st-4th,7, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
24, Private,74659, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,37, ?, <=50K
43, Federal-gov,33056, Bachelors,13, Married-civ-spouse, Armed-Forces, Wife, White, Female,0,0,42, United-States, <=50K
27, Private,324826, Some-college,10, Married-civ-spouse, Tech-support, Own-child, White, Female,871,0,31, Scotland, <=50K
57, Self-emp-not-inc,74456, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,4984,214,72, United-States, <=50K
41, Federal-gov,343851, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,91,41, United-States, >50K
46, Self-emp-inc,135061, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,2061,56, United-States, >50K
31, Private,122967, HS-grad,9, Divorced, Farming-fishing, Husband, Black, Male,0,0,39, Italy, <=50K
56, Self-emp-not-inc,122871, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,0,841,24, United-States, <=50K
36, Self-emp-not-inc,239091, Masters,10, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male,0,0,29, United-States, <=50K
36, Private,117916, Assoc-voc,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1862,49, United-States, >50K
24, Self-emp-not-inc,82782, Assoc-acdm,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,63,48, Taiwan, >50K
50, Private,174169, Assoc-acdm,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,716,0,36, United-States, <=50K
31, Private,446048, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,5813,102,40, South, <=50K
24, Private,314842, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,29, United-States, <=50K
36, Private,185136, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
52, Private,98138, Some-college,10, Divorced, Farming-fishing, Unmarried, White, Female,0,0,42, United-States, <=50K
56, Private,84104, 10th,6, Separated, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
35, Private,150335, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, South, <=50K
54, Private,266856, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,13512,0,31, Outlying-US(Guam-USVI-etc), >50K
32, Private,60730, Some-college,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,41, United-States, <=50K
32, Private,28025, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1033,53, United-States, >50K
45, Private,185251, Masters,14, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,43, United-States, <=50K
45, Private,205040, Bachelors,13, Never-married, Protective-serv, Wife, White, Female,0,0,40, Peru, <=50K
44, Without-pay,119422, 9th,6, Divorced, Craft-repair, Unmarried, Black, Female,0,1725,40, United-States, <=50K
28, Private,160706, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,202,0,44, United-States, <=50K
42, Private,174848, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Local-gov,205615, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,357,0,35, United-States, <=50K
49, Private,344379, Bachelors,12, Married-civ-spouse, Other-service, Husband, White, Male,0,684,40, Vietnam, >50K
55, Private,128813, 10th,6, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Philippines, <=50K
20, Private,131153, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, United-States, <=50K
29, ?,115421, Assoc-voc,11, Separated, ?, Not-in-family, White, Male,2477,0,54, United-States, <=50K
44, Private,55251, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,25, Taiwan, >50K
19, Private,288261, Bachelors,12, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,37, United-States, <=50K
22, Private,216808, HS-grad,9, Never-married, Armed-Forces, Own-child, White, Male,1311,0,37, United-States, <=50K
34, Private,232442, Preschool,1, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,734,67, Ireland, <=50K
26, Private,109482, Assoc-voc,10, Never-married, Exec-managerial, Other-relative, White, Female,685,0,51, United-States, <=50K
53, Private,124822, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,1638,134,40, United-States, <=50K
54, Private,305717, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,34, United-States, >50K
50, Private,223315, 12th,7, Divorced, Adm-clerical, Own-child, White, Female,0,0,51, Jamaica, <=50K
29, Private,164198, Assoc-voc,11, Never-married, Sales, Own-child, White, Female,0,0,38, United-States, <=50K
66, Private,96207, 7th-8th,3, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,13, United-States, <=50K
36, Private,119238, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,2646,0,55, United-States, >50K
50, Private,37599, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,42, United-States, <=50K
28, Private,310970, Some-college,10, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private,20732, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,6, United-States, >50K
35, Private,111602, Doctorate,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,53, United-States, <=50K
57, Local-gov,362951, Preschool,14, Married-spouse-absent, ?, Husband, White, Male,502,0,56, Taiwan, <=50K
19, Private,554186, HS-grad,10, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Portugal, <=50K
45, Self-emp-not-inc,177841, Assoc-voc,10, Never-married, Sales, Not-in-family, White, Male,0,0,47, United-States, >50K
29, ?,129556, HS-grad,11, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,41, ?, <=50K
22, Private,36124, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,3711,0,23, United-States, <=50K
42, Self-emp-inc,269837, Bachelors,13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
39, Private,221496, Assoc-voc,12, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
27, Private,148890, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, South, <=50K
30, Private,254599, 11th,7, Never-married, Adm-clerical, Own-child, Black, Male,0,0,41, Trinadad&Tobago, <=50K
43, Private,284385, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,58563,0,54, United-States, <=50K
43, Self-emp-not-inc,31762, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
22, Private,179211, 11th,7, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,16, United-States, <=50K
55, Self-emp-not-inc,84703, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,2740,0,58, Jamaica, <=50K
32, Private,260282, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,43, United-States, <=50K
53, Private,196277, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States, >50K
37, Private,213898, Some-college,10, Married-civ-spouse, Armed-Forces, Unmarried, White, Male,0,0,40, Jamaica, <=50K
51, Private,101009, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
42, Private,267761, Bachelors,11, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,13744,0,42, United-States, >50K
42, Private,104347, HS-grad,9, Never-married, Priv-house-serv, Not-in-family, White, Female,860,0,47, Taiwan, <=50K
37, Private,105040, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,742,39, United-States, >50K
36, Private,36596, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15264,0,51, United-States, <=50K
38, Private,27495, 7th-8th,4, Widowed, Exec-managerial, Husband, White, Female,1351,0,57, United-States, <=50K
43, Private,63995, HS-grad,9, Divorced, Armed-Forces, Unmarried, White, Female,0,0,26, United-States, <=50K
24, Private,147793, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male,359,0,19, United-States, <=50K
63, Private,258123, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,34, United-States, >50K
62, Private,216115, HS-grad,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,1806,397,51, United-States, <=50K
50, Private,121998, HS-grad,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,311,57, United-States, >50K
63, Private,134471, 1st-4th,2, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,44, Mexico, <=50K
51, ?,218421, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,2482,0,41, United-States, >50K
19, Private,44928, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,27, Thailand, <=50K
22, Private,371525, HS-grad,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,47, United-States, <=50K
49, Private,237564, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,366,34, United-States, >50K
48, Private,76966, Assoc-voc,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,41, United-States, <=50K
53, Private,384686, Bachelors,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,2579,58,44, United-States, >50K
38, Private,281904, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Female,576,0,41, Scotland, <=50K
36, Private,225521, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,46, United-States, <=50K
33, Private,200165, Assoc-voc,12, Never-married, Farming-fishing, Not-in-family, White, Male,0,334,53, United-States, <=50K
17, Private,345230, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,42, United-States, <=50K
26, Private,183996, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,336,0,52, United-States, <=50K
20, Private,468248, 11th,6, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,49, Mexico, <=50K
77, ?,60078, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,71,53, United-States, <=50K
56, Self-emp-not-inc,43804, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,37347,0,57, Trinadad&Tobago, >50K
19, Private,312911, Masters,9, Never-married, Craft-repair, Own-child, White, Male,0,0,13, Trinadad&Tobago, <=50K
27, Private,182057, Preschool,9, Married-civ-spouse, Protective-serv, Husband, White, Male,4960,0,40, United-States, >50K
75, Private,189887, 5th-6th,3, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Thailand, <=50K
36, Private,167758, Bachelors,13, Married-civ-spouse, Protective-serv, Wife, White, Male,1876,0,52, United-States, >50K
45, Self-emp-inc,134170, Bachelors,13, Divorced, Priv-house-serv, Husband, White, Male,0,208,55, United-States, >50K
59, Private,164410, HS-grad,10, Divorced, Priv-house-serv, Other-relative, Black, Female,0,0,48, United-States, <=50K
23, Private,107766, Assoc-voc,9, Married-civ-spouse, Craft-repair, Husband, White, Female,753,0,50, United-States, <=50K
43, Self-emp-not-inc,343008, 7th-8th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, Philippines, <=50K
28, Private,162943, Assoc-acdm,12, Never-married, ?, Unmarried, Black, Female,0,0,38, Philippines, <=50K
28, Private,328474, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,7379,952,36, United-States, >50K
39, Private,202611, 10th,6, Separated, Exec-managerial, Own-child, White, Male,0,0,29, Japan, <=50K
33, Local-gov,333401, 7th-8th,13, Never-married, Armed-Forces, Husband, White, Male,0,0,43, United-States, <=50K
22, Private,108032, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,19, Vietnam, <=50K
50, Private,98507, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,71, United-States, <=50K
32, Private,164896, HS-grad,9, Married-civ-spouse, Protective-serv, Wife, White, Female,504,0,45, South, <=50K
42, State-gov,376345, HS-grad,13, Divorced, Handlers-cleaners, Husband, White, Male,5852,94,37, Taiwan, >50K
53, Private,331416, HS-grad,9, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,27, Taiwan, <=50K
32, Private,31510, Assoc-voc,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States, <=50K
51, Private,165587, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,2587,318,36, Jamaica, >50K
29, Private,127308, Some-college,10, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, >50K
27, ?,136271, Prof-school,12, Divorced, ?, Unmarried, Black, Male,0,0,19, United-States, <=50K
51, Local-gov,157737, Prof-school,10, Divorced, ?, Not-in-family, White, Male,4469,0,58, United-States, <=50K
34, Private,301706, 1st-4th,5, Separated, Machine-op-inspct, Own-child, White, Female,0,0,41, Cuba, <=50K
34, Private,243703, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,22,0,33, United-States, <=50K
