age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
54, Self-emp-not-inc,201849, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
29, State-gov,42295, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Male,2,0,24, Trinadad&Tobago, <=50K
36, Private,179685, Prof-school,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,1830,39, Trinadad&Tobago, >50K
56, Local-gov,269059, Doctorate,8, Divorced, Craft-repair, Not-in-family, White, Male,4,0,40, Trinadad&Tobago, <=50K
36, Private,49873, Prof-school,9, Divorced, Other-service, Unmarried, White, Female,2,0,40, Trinadad&Tobago, <=50K
22, Federal-gov,221431, Doctorate,9, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,65, Trinadad&Tobago, <=50K
48, Private,137938, Assoc-acdm,10, Married-civ-spouse, Sales, Husband, White, Female,7545,0,50, Trinadad&Tobago, >50K
19, Local-gov,164931, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private,258196, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private,359551, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,2,0,40, Trinadad&Tobago, <=50K
53, Private,228984, Some-college,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,66, Trinadad&Tobago, <=50K
28, Private,184872, Some-college,9, Married-civ-spouse, Sales, Husband, White, Female,8,0,24, United-States, <=50K
51, Private,149762, Doctorate,8, Divorced, Machine-op-inspct, Unmarried, White, Male,7403,0,40, Trinadad&Tobago, <=50K
43, Private,94544, HS-grad,10, Never-married, Adm-clerical, Own-child, White, Male,10,0,36, Trinadad&Tobago, <=50K
43, Local-gov,331089, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,14843,0,50, Trinadad&Tobago, >50K
36, Private,287326, HS-grad,8, Widowed, Machine-op-inspct, Wife, White, Female,1,0,39, Trinadad&Tobago, <=50K
35, State-gov,334111, HS-grad,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,14,0,60, Trinadad&Tobago, >50K
44, Private,55470, HS-grad,8, Divorced, Transport-moving, Not-in-family, White, Female,0,0,44, Trinadad&Tobago, <=50K
42, ?,29111, 5th-6th,6, Married-civ-spouse, ?, Own-child, White, Male,0,0,39, Trinadad&Tobago, <=50K
43, State-gov,316178, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
58, State-gov,143838, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,3169,0,20, Trinadad&Tobago, <=50K
23, Private,135245, Prof-school,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,39, United-States, >50K
34, Private,55042, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,15,0,40, Trinadad&Tobago, <=50K
55, Private,85907, Doctorate,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,39, United-States, >50K
36, Self-emp-not-inc,196610, Assoc-acdm,10, Divorced, Transport-moving, Not-in-family, White, Female,0,0,39, Trinadad&Tobago, <=50K
38, Private,125290, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, Trinadad&Tobago, <=50K
36, Local-gov,199122, Assoc-voc,11, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,36, Trinadad&Tobago, <=50K
37, Private,279220, Some-college,5, Divorced, Machine-op-inspct, Not-in-family, White, Female,3279,21,49, Trinadad&Tobago, <=50K
34, Private,100718, Bachelors,12, Divorced, Prof-specialty, Not-in-family, White, Female,0,1808,39, Ireland, <=50K
45, Private,65441, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
33, Private,135717, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private,236344, Assoc-voc,9, Never-married, Sales, Not-in-family, White, Male,3,0,19, United-States, <=50K
33, Private,102393, Doctorate,8, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,6,0,40, Trinadad&Tobago, <=50K
34, Self-emp-inc,555384, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
60, Federal-gov,39476, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,108477, 9th,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private,156523, Doctorate,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,67, Trinadad&Tobago, >50K
50, Private,338325, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Female,4,0,50, Trinadad&Tobago, >50K
29, Private,113697, Prof-school,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, Trinadad&Tobago, <=50K
36, Federal-gov,395900, Bachelors,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,36, Trinadad&Tobago, <=50K
49, Federal-gov,95504, HS-grad,8, Widowed, Adm-clerical, Unmarried, Black, Female,8,0,40, Trinadad&Tobago, <=50K
19, Private,107429, Doctorate,9, Never-married, Craft-repair, Husband, Black, Male,3,0,40, Trinadad&Tobago, <=50K
18, Self-emp-not-inc,104618, 10th,7, Married-civ-spouse, ?, Other-relative, White, Male,0,0,19, Trinadad&Tobago, <=50K
38, Private,331624, Prof-school,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,6,1812,50, Trinadad&Tobago, >50K
53, Federal-gov,212003, Masters,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,39, United-States, >50K
41, Private,116964, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,15073,0,39, Trinadad&Tobago, >50K
32, Private,135697, Assoc-voc,5, Never-married, Tech-support, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private,336433, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
30, Private,201066, Assoc-voc,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, Trinadad&Tobago, <=50K
23, Private,397512, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,3961,0,21, Trinadad&Tobago, >50K
30, Private,215182, Doctorate,8, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
53, Private,205398, Assoc-voc,8, Married-civ-spouse, Other-service, Wife, White, Male,4,0,40, El-Salvador, >50K
24, Private,203643, 10th,10, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
24, ?,180849, Some-college,9, Never-married, ?, Unmarried, Black, Female,0,0,36, Trinadad&Tobago, <=50K
47, Private,312483, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Male,3288,0,48, Trinadad&Tobago, <=50K
54, Private,252138, Prof-school,9, Divorced, Sales, Not-in-family, White, Female,3,0,40, Trinadad&Tobago, <=50K
32, Private,162783, Prof-school,9, Divorced, Sales, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private,187281, Prof-school,10, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
58, Private,215800, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,5,0,40, ?, <=50K
23, Private,272478, Prof-school,9, Divorced, Adm-clerical, Not-in-family, White, Male,5,0,40, Trinadad&Tobago, >50K
28, Private,321759, 10th,6, Widowed, Machine-op-inspct, Unmarried, White, Female,6,0,40, Trinadad&Tobago, <=50K
39, Private,196278, Prof-school,9, Widowed, Armed-Forces, Not-in-family, White, Male,0,0,49, Trinadad&Tobago, <=50K
24, Private,134060, Doctorate,8, Never-married, Other-service, Not-in-family, White, Female,0,0,49, Trinadad&Tobago, <=50K
23, Private,180841, Assoc-voc,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,39, ?, <=50K
37, Private,311453, Prof-school,10, Never-married, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
18, ?,186237, Some-college,10, Never-married, ?, Own-child, Black, Female,5,0,19, United-States, <=50K
24, Private,272670, Prof-school,9, Separated, Farming-fishing, Own-child, White, Female,0,0,39, United-States, <=50K
38, Private,323296, 10th,6, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, Trinadad&Tobago, <=50K
21, Private,98516, Some-college,10, Never-married, Other-service, Other-relative, White, Male,0,0,39, Trinadad&Tobago, <=50K
29, Self-emp-not-inc,400046, 10th,5, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private,356753, Doctorate,8, Divorced, Transport-moving, Not-in-family, Black, Female,0,1765,39, Ecuador, >50K
32, Self-emp-inc,269372, Some-college,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, Trinadad&Tobago, >50K
24, Private,244864, Assoc-acdm,12, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0,0,36, Trinadad&Tobago, <=50K
60, ?,100429, HS-grad,9, Never-married, ?, Other-relative, Black, Female,7698,0,39, Trinadad&Tobago, <=50K
59, Private,223035, 10th,8, Divorced, Other-service, Unmarried, Black, Male,0,0,16, Ireland, <=50K
60, Private,206728, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Female,0,0,24, Laos, <=50K
47, Self-emp-not-inc,175135, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,49, United-States, >50K
40, Private,308285, Doctorate,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,14, United-States, <=50K
46, Self-emp-not-inc,346716, Doctorate,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
26, Private,187028, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, Trinadad&Tobago, <=50K
43, Private,200505, HS-grad,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1822,49, Trinadad&Tobago, >50K
36, Private,73919, Doctorate,10, Divorced, Craft-repair, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
46, Private,126944, Masters,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7480,0,99, Trinadad&Tobago, >50K
42, Self-emp-inc,192852, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
32, Private,114300, Assoc-acdm,10, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,29, Trinadad&Tobago, >50K
39, Private,38547, Prof-school,9, Divorced, Armed-Forces, Other-relative, White, Male,0,0,20, Laos, <=50K
27, Local-gov,35936, Doctorate,11, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,39, Trinadad&Tobago, <=50K
19, ?,192517, 10th,6, Never-married, ?, Own-child, Black, Male,0,0,14, Trinadad&Tobago, <=50K
52, Private,103610, Assoc-acdm,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,14634,0,44, Trinadad&Tobago, >50K
34, Private,164048, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,39, Trinadad&Tobago, >50K
54, Private,190211, Assoc-voc,12, Never-married, Adm-clerical, Not-in-family, White, Male,3,0,40, Trinadad&Tobago, <=50K
39, Private,211571, Some-college,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
33, Private,190438, Doctorate,9, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,39, Trinadad&Tobago, <=50K
27, Private,28992, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
59, Self-emp-not-inc,41809, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
43, Private,205950, 10th,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
20, Private,108322, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,2,0,30, Trinadad&Tobago, <=50K
29, Private,87572, Prof-school,9, Never-married, Tech-support, Not-in-family, Black, Male,7,0,60, Trinadad&Tobago, <=50K
36, Private,181006, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,6,0,40, Trinadad&Tobago, <=50K
50, Private,132042, Assoc-voc,12, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
32, Private,155142, Doctorate,8, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
62, Self-emp-not-inc,204249, Prof-school,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, Trinadad&Tobago, >50K
19, ?,46423, Some-college,9, Never-married, Other-service, Own-child, White, Female,10,0,19, United-States, <=50K
42, Private,168324, Prof-school,9, Married-civ-spouse, Protective-serv, Husband, White, Male,14,0,49, Trinadad&Tobago, >50K
33, Private,298563, HS-grad,9, Divorced, Sales, Unmarried, Black, Female,7271,0,44, Trinadad&Tobago, >50K
30, Private,49148, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, White, Female,0,0,39, Trinadad&Tobago, <=50K
46, Private,95590, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,1,0,45, Trinadad&Tobago, >50K
24, Private,299887, Prof-school,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,19, Scotland, <=50K
18, Private,176091, Prof-school,9, Divorced, Adm-clerical, Unmarried, White, Female,9,0,25, Trinadad&Tobago, <=50K
24, Private,171405, Prof-school,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,39, Trinadad&Tobago, <=50K
46, Private,177404, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3,0,40, United-States, <=50K
24, ?,163561, Doctorate,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Trinadad&Tobago, <=50K
33, Self-emp-inc,38267, Assoc-acdm,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Trinadad&Tobago, >50K
27, Local-gov,183048, Doctorate,9, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,36, Trinadad&Tobago, <=50K
40, Self-emp-inc,171848, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private,182964, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private,226562, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, Trinadad&Tobago, <=50K
22, Private,370729, Bachelors,12, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
47, Private,197544, Some-college,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
21, ?,109694, 5th-6th,3, Never-married, Exec-managerial, Own-child, White, Male,0,0,39, Trinadad&Tobago, <=50K
21, Private,193867, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Female,0,1794,19, Trinadad&Tobago, <=50K
49, Self-emp-not-inc,65030, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,3,0,39, United-States, <=50K
44, Private,108478, Prof-school,9, Married-civ-spouse, Craft-repair, Husband, White, Male,6,1828,44, United-States, >50K
35, Private,194677, 10th,12, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
60, Private,202670, Assoc-voc,12, Never-married, Tech-support, Not-in-family, White, Male,97820,0,19, United-States, <=50K
55, Private,349782, Doctorate,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,6,0,40, Trinadad&Tobago, <=50K
31, Self-emp-not-inc,131445, Masters,14, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, <=50K
38, Private,133790, 10th,9, Divorced, Other-service, Unmarried, White, Female,8,0,20, Trinadad&Tobago, <=50K
65, Self-emp-not-inc,110293, Doctorate,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
36, Private,280764, Prof-school,10, Separated, Other-service, Unmarried, White, Female,8,0,39, Trinadad&Tobago, <=50K
30, Local-gov,100985, 10th,12, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private,163688, HS-grad,9, Never-married, Tech-support, Other-relative, White, Male,1,0,42, Trinadad&Tobago, <=50K
30, Private,193148, Prof-school,9, Divorced, Sales, Own-child, White, Male,0,0,30, Trinadad&Tobago, <=50K
22, Private,185424, Bachelors,13, Never-married, Craft-repair, Own-child, White, Female,0,0,39, Trinadad&Tobago, <=50K
35, Private,109410, Prof-school,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
41, Local-gov,208747, Assoc-voc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,8,0,40, Trinadad&Tobago, >50K
32, Private,198791, Doctorate,8, Never-married, Exec-managerial, Husband, White, Male,3144,0,67, Trinadad&Tobago, <=50K
40, Private,191176, Masters,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,39, Trinadad&Tobago, >50K
22, Private,131215, Assoc-acdm,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, Trinadad&Tobago, <=50K
21, Private,182683, Some-college,6, Never-married, Sales, Own-child, White, Male,0,0,29, Trinadad&Tobago, <=50K
39, Private,270979, HS-grad,10, Married-civ-spouse, Prof-specialty, Husband, Other, Male,3394,0,40, Trinadad&Tobago, >50K
45, Private,122586, Assoc-voc,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
19, ?,187192, Doctorate,8, Never-married, ?, Own-child, White, Female,0,1775,8, Trinadad&Tobago, <=50K
53, Private,201850, Doctorate,9, Divorced, Sales, Unmarried, Other, Female,9,0,45, Cambodia, <=50K
30, Private,44401, Prof-school,9, Divorced, Sales, Not-in-family, White, Female,0,0,54, Trinadad&Tobago, <=50K
25, Private,226003, Bachelors,13, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,39, Trinadad&Tobago, <=50K
50, Private,197191, Doctorate,8, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
52, Private,133853, HS-grad,13, Divorced, Exec-managerial, Not-in-family, White, Male,4,0,60, ?, >50K
26, Private,81822, 10th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,19, Trinadad&Tobago, <=50K
38, Private,276872, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Male,1,0,39, Trinadad&Tobago, <=50K
32, Private,162592, Prof-school,9, Divorced, Other-service, Not-in-family, White, Female,0,0,34, Trinadad&Tobago, <=50K
41, Private,165249, Prof-school,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,49, Ecuador, <=50K
47, Private,148399, Prof-school,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7479,1784,50, Trinadad&Tobago, >50K
44, State-gov,97606, HS-grad,12, Married-civ-spouse, Priv-house-serv, Wife, White, Female,14599,0,35, Trinadad&Tobago, >50K
62, Self-emp-not-inc,30549, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Trinadad&Tobago, <=50K
65, Private,158454, Doctorate,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
24, Private,191344, Assoc-voc,12, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,44, Trinadad&Tobago, <=50K
23, Private,351176, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
56, Private,136625, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, Trinadad&Tobago, >50K
25, Self-emp-not-inc,34244, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,44, Trinadad&Tobago, <=50K
63, Self-emp-not-inc,134569, HS-grad,8, Married-civ-spouse, ?, Husband, White, Female,0,0,40, Cambodia, <=50K
30, Private,198095, Assoc-voc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,9,0,40, United-States, >50K
51, Private,92163, Doctorate,8, Never-married, Sales, Not-in-family, White, Female,0,1802,50, Trinadad&Tobago, <=50K
49, Private,61792, Doctorate,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
32, Private,171623, Doctorate,8, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private,92143, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,7,0,40, Trinadad&Tobago, <=50K
44, Local-gov,177497, HS-grad,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private,227443, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,20, Trinadad&Tobago, <=50K
38, Self-emp-not-inc,111447, Doctorate,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, Trinadad&Tobago, <=50K
32, Federal-gov,263702, Bachelors,13, Never-married, Exec-managerial, Husband, White, Male,14899,0,49, ?, >50K
34, Private,167547, Prof-school,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
45, Private,185959, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,39, Trinadad&Tobago, <=50K
52, Private,108785, Assoc-voc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, Trinadad&Tobago, <=50K
26, Private,56059, Assoc-acdm,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,2,0,40, Trinadad&Tobago, <=50K
29, Private,178747, Prof-school,9, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Trinadad&Tobago, >50K
56, Private,266476, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private,410432, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,19,0,40, Laos, >50K
30, Private,237448, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,13,1807,40, Trinadad&Tobago, <=50K
37, Private,183618, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Male,7550,0,40, Trinadad&Tobago, <=50K
64, Local-gov,166286, Assoc-voc,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,9, Trinadad&Tobago, <=50K
19, Private,543645, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
45, Private,182183, Doctorate,8, Married-civ-spouse, Craft-repair, Husband, White, Male,7450,0,40, Trinadad&Tobago, <=50K
40, Private,219847, Assoc-voc,12, Married-civ-spouse, Prof-specialty, Husband, Other, Male,13,0,40, Trinadad&Tobago, >50K
41, State-gov,444198, Doctorate,8, Widowed, Handlers-cleaners, Own-child, Black, Male,11,0,42, Trinadad&Tobago, <=50K
40, Private,182126, HS-grad,13, Married-civ-spouse, Other-service, Husband, White, Male,0,1813,42, Trinadad&Tobago, >50K
42, Private,305445, Prof-school,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,1,0,40, Trinadad&Tobago, <=50K
24, Private,309052, HS-grad,6, Never-married, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
56, Private,94781, Doctorate,8, Divorced, Prof-specialty, Unmarried, White, Female,14802,0,36, Trinadad&Tobago, <=50K
24, Private,200584, Prof-school,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Trinadad&Tobago, <=50K
20, Private,172408, HS-grad,9, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
60, ?,127692, Doctorate,8, Married-civ-spouse, ?, Wife, White, Female,0,0,13, Trinadad&Tobago, <=50K
37, Private,266977, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
56, Local-gov,412251, Doctorate,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,39, United-States, >50K
39, Private,81076, Doctorate,8, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, ?, <=50K
28, Private,267574, Prof-school,9, Separated, Other-service, Unmarried, White, Female,0,0,16, Trinadad&Tobago, <=50K
46, Self-emp-inc,194255, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
20, Private,198025, 10th,5, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, Trinadad&Tobago, <=50K
28, State-gov,178903, Assoc-voc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
49, Private,149724, HS-grad,13, Divorced, Machine-op-inspct, Unmarried, Black, Male,1,0,40, Trinadad&Tobago, <=50K
30, Private,123635, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
38, Private,215991, Preschool,8, Never-married, Other-service, Not-in-family, Black, Female,0,0,24, Trinadad&Tobago, <=50K
36, Self-emp-not-inc,309672, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7474,1796,40, Trinadad&Tobago, <=50K
49, Private,118450, Doctorate,9, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, >50K
41, State-gov,121208, Doctorate,13, Widowed, Exec-managerial, Own-child, White, Female,0,0,45, Trinadad&Tobago, <=50K
23, Local-gov,373943, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,39, Trinadad&Tobago, <=50K
42, Federal-gov,158681, Assoc-acdm,13, Never-married, Exec-managerial, Unmarried, White, Female,24,0,50, Trinadad&Tobago, <=50K
52, Private,237977, Assoc-voc,5, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private,377012, 5th-6th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, Trinadad&Tobago, <=50K
21, Private,121249, Assoc-voc,12, Married-civ-spouse, Sales, Wife, White, Female,0,0,39, Trinadad&Tobago, >50K
31, Private,28806, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private,52997, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, >50K
31, Private,229162, Doctorate,8, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, Puerto-Rico, <=50K
24, Private,206077, Assoc-acdm,11, Never-married, Tech-support, Wife, White, Male,0,0,34, Trinadad&Tobago, <=50K
23, Private,109904, Doctorate,8, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,25, Trinadad&Tobago, <=50K
43, Private,178935, Prof-school,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,4,0,55, Trinadad&Tobago, >50K
37, Private,246536, Prof-school,10, Divorced, Sales, Not-in-family, White, Female,7618,1995,25, Trinadad&Tobago, <=50K
35, Private,224019, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1,0,36, England, <=50K
19, ?,173577, 10th,5, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, Ireland, <=50K
24, Private,106720, Prof-school,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
54, Self-emp-inc,352743, Assoc-voc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,24,0,54, Trinadad&Tobago, >50K
26, Private,200072, Bachelors,13, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,39, Trinadad&Tobago, <=50K
19, ?,189404, Some-college,9, Divorced, ?, Not-in-family, White, Female,1,0,15, United-States, <=50K
