age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
53, Local-gov,219498, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Poland, <=50K
32, Private,187462, 12th,4, Divorced, Craft-repair, Not-in-family, White, Male,0,0,31, Poland, <=50K
37, Private,368919, Preschool,8, Divorced, Armed-Forces, Not-in-family, White, Male,318,0,39, Dominican-Republic, <=50K
21, Private,313834, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States, <=50K
29, Local-gov,156597, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,31, United-States, <=50K
23, Private,195281, 5th-6th,6, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,31, Trinadad&Tobago, <=50K
24, Federal-gov,321141, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private,201078, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Private,179145, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
34, Private,177647, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,39, United-States, <=50K
32, Private,129985, Assoc-voc,10, Never-married, Tech-support, Not-in-family, White, Female,5156,0,40, United-States, <=50K
43, Private,247684, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,59, United-States, <=50K
31, Private,75469, Masters,10, Divorced, ?, Not-in-family, Black, Female,0,0,37, ?, <=50K
32, Private,106627, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Female,936,0,61, United-States, <=50K
42, Self-emp-not-inc,244223, Prof-school,9, Married-civ-spouse, ?, Husband, White, Female,0,0,60, United-States, <=50K
44, Private,87455, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
26, Private,266149, 7th-8th,4, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,29, Nicaragua, <=50K
27, Private,175343, Assoc-acdm,12, Never-married, Protective-serv, Not-in-family, White, Male,0,0,43, United-States, <=50K
23, Private,280791, HS-grad,9, Never-married, Priv-house-serv, Own-child, White, Male,0,0,32, United-States, <=50K
34, Private,231123, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,38, United-States, >50K
47, Federal-gov,149669, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,41, United-States, >50K
44, Private,179934, Prof-school,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private,123636, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
19, Private,110974, Preschool,10, Never-married, Adm-clerical, Other-relative, White, Female,0,1989,18, United-States, <=50K
37, Self-emp-inc,108881, Masters,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,78, United-States, >50K
29, Private,196025, 11th,6, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,44, United-States, >50K
24, Private,232381, 10th,5, Never-married, Priv-house-serv, Not-in-family, White, Male,591,0,43, Puerto-Rico, <=50K
20, Private,216561, HS-grad,10, Never-married, Armed-Forces, Not-in-family, Black, Male,1159,0,46, United-States, <=50K
30, Private,61621, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,28, United-States, <=50K
25, Private,134558, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,32, Vietnam, <=50K
32, Private,137016, 11th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,53, United-States, <=50K
43, Private,232482, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,39, United-States, <=50K
38, Private,393246, Masters,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,61, United-States, <=50K
38, Private,86035, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,485,291,43, United-States, <=50K
61, Local-gov,207866, 1st-4th,6, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,24, United-States, <=50K
18, Self-emp-not-inc,164541, 1st-4th,5, Never-married, Farming-fishing, Own-child, White, Male,0,0,53, United-States, <=50K
30, Private,81292, Masters,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,25, China, <=50K
51, Self-emp-not-inc,363634, Masters,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5513,0,36, United-States, >50K
45, Private,133797, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,1700,0,40, United-States, <=50K
45, Private,255842, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
75, Local-gov,288054, HS-grad,9, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,9, United-States, <=50K
48, Private,93547, Masters,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,458,33, Honduras, <=50K
38, Federal-gov,70370, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,65,39, United-States, >50K
22, Private,109268, Prof-school,10, Never-married, Sales, Unmarried, White, Female,0,135,34, United-States, <=50K
25, Local-gov,171515, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2132,70, United-States, >50K
44, Private,70685, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,1380,0,53, United-States, <=50K
27, ?,54926, Some-college,12, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,12, ?, <=50K
39, Private,131140, Bachelors,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,27, United-States, <=50K
23, Private,181511, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Scotland, <=50K
27, Local-gov,225856, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
40, Private,109665, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
21, Private,220487, Assoc-voc,11, Never-married, Armed-Forces, Other-relative, Other, Female,0,0,42, United-States, <=50K
43, Private,382823, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private,132466, 11th,7, Never-married, Craft-repair, Husband, White, Male,0,0,49, United-States, <=50K
52, Local-gov,115584, Masters,14, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,41, United-States, >50K
71, Local-gov,130341, 11th,5, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,33, United-States, <=50K
38, Private,100269, Prof-school,12, Married-civ-spouse, Other-service, Husband, White, Male,9263,0,57, Trinadad&Tobago, <=50K
38, Private,317663, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private,127122, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,181,144,42, Trinadad&Tobago, <=50K
22, Private,229870, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,17, United-States, <=50K
59, Private,46840, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
44, Private,51717, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, United-States, <=50K
40, Private,130391, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
18, Private,127603, HS-grad,9, Never-married, Adm-clerical, Husband, White, Male,0,77,40, United-States, <=50K
28, Private,221496, Some-college,10, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,55, United-States, <=50K
25, Private,196767, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,52, United-States, <=50K
50, Private,254687, Doctorate,8, Married-civ-spouse, Craft-repair, Husband, White, Male,90,0,48, United-States, >50K
20, Private,205601, Doctorate,9, Never-married, Sales, Other-relative, White, Female,0,0,32, United-States, <=50K
41, Federal-gov,549309, Bachelors,11, Never-married, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private,134206, Assoc-voc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,15813,0,48, United-States, >50K
62, Private,28324, Doctorate,9, Widowed, Transport-moving, Not-in-family, White, Male,37,0,40, United-States, <=50K
24, Private,172254, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,38, United-States, <=50K
49, Private,196299, 7th-8th,8, Divorced, ?, Own-child, White, Male,0,0,35, United-States, <=50K
25, State-gov,138304, Bachelors,13, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private,179989, Assoc-acdm,11, Never-married, Adm-clerical, Own-child, Black, Female,0,0,57, United-States, <=50K
18, Private,149320, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
21, ?,190047, Some-college,10, Never-married, Other-service, Unmarried, White, Female,0,0,37, United-States, <=50K
21, Private,182474, Masters,10, Never-married, Armed-Forces, Own-child, White, Female,0,0,32, United-States, <=50K
23, Private,193418, HS-grad,9, Separated, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
53, ?,178530, Some-college,10, Divorced, ?, Husband, Black, Male,0,0,23, United-States, <=50K
41, Local-gov,29679, Bachelors,11, Divorced, Other-service, Unmarried, Black, Male,0,0,61, United-States, <=50K
32, Private,124218, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,59, United-States, >50K
24, State-gov,224495, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Private,229568, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,340,45, Thailand, <=50K
34, Private,329878, HS-grad,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, <=50K
75, ?,195479, 12th,8, Married-spouse-absent, ?, Husband, White, Male,0,0,47, Italy, <=50K
58, Self-emp-not-inc,227495, HS-grad,10, Married-civ-spouse, Armed-Forces, Husband, White, Female,4661,0,25, United-States, >50K
55, ?,285968, HS-grad,9, Divorced, ?, Other-relative, White, Female,62,65,40, Thailand, <=50K
34, Self-emp-not-inc,166147, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,688,158,41, Trinadad&Tobago, >50K
39, Private,193846, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, United-States, >50K
54, Private,230327, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,691,55, United-States, <=50K
34, Private,271412, Masters,14, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,42, India, <=50K
36, Private,132024, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,947,0,45, United-States, <=50K
18, Private,320136, Masters,9, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private,228394, Assoc-acdm,11, Widowed, Adm-clerical, Not-in-family, White, Female,2951,0,40, Peru, >50K
32, Private,62382, HS-grad,9, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,41, United-States, <=50K
47, Private,265555, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
45, Private,436421, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,39, Scotland, <=50K
23, Private,113536, Some-college,10, Never-married, Protective-serv, Own-child, White, Female,0,0,22, United-States, <=50K
39, Private,121992, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,779,0,47, United-States, <=50K
55, Self-emp-not-inc,141307, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,57, United-States, <=50K
35, Private,206832, Some-college,10, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,58,43, Portugal, <=50K
58, State-gov,307712, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,9514,0,58, United-States, <=50K
30, Private,137606, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,75, Scotland, >50K
29, Private,143284, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,52852,0,48, United-States, >50K
27, Private,97584, HS-grad,10, Divorced, Sales, Unmarried, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
40, Private,185619, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,1287,0,39, United-States, <=50K
39, Private,145342, Assoc-voc,14, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
17, Private,94565, 10th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Vietnam, <=50K
28, ?,286162, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,810,39, Taiwan, <=50K
31, Private,97172, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, Laos, <=50K
43, Private,172125, Some-college,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,90,39, United-States, >50K
31, State-gov,34472, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Germany, <=50K
58, Private,35479, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
77, ?,32893, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Male,172,0,5, United-States, <=50K
61, ?,218228, Bachelors,11, Widowed, ?, Husband, White, Female,0,2429,37, Taiwan, <=50K
37, Private,360790, HS-grad,9, Never-married, Craft-repair, Unmarried, Other, Male,0,0,51, Japan, <=50K
43, Private,171252, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
25, Private,193066, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private,287709, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,106611, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Hong, <=50K
58, Private,169804, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private,115834, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, Yugoslavia, <=50K
60, Local-gov,299857, Bachelors,15, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,53, United-States, >50K
37, Private,58464, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, Taiwan, <=50K
48, Private,254769, Some-college,10, Married-civ-spouse, Priv-house-serv, Husband, White, Male,118,0,34, Trinadad&Tobago, >50K
61, Private,112548, 5th-6th,4, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,69, United-States, >50K
45, Private,140008, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private,508201, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,0,34, United-States, <=50K
30, State-gov,137729, Bachelors,14, Never-married, Transport-moving, Husband, White, Female,5811,0,49, United-States, <=50K
25, Private,256685, Assoc-acdm,12, Never-married, Protective-serv, Not-in-family, White, Female,2140,0,40, United-States, <=50K
23, Private,129614, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,75,0,40, United-States, <=50K
50, Private,265775, Masters,14, Divorced, Craft-repair, Unmarried, White, Female,0,2417,40, United-States, <=50K
20, Private,416991, 9th,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,532,31, United-States, <=50K
48, Private,304576, Doctorate,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,36, United-States, >50K
53, Private,260034, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,19598,0,46, Trinadad&Tobago, >50K
32, Self-emp-inc,356253, Masters,13, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States, <=50K
46, Local-gov,368339, Bachelors,13, Divorced, Exec-managerial, Other-relative, White, Female,1765,0,54, United-States, >50K
35, Private,121620, Assoc-voc,8, Divorced, ?, Not-in-family, White, Female,0,0,47, United-States, <=50K
51, Federal-gov,154765, Masters,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
48, Private,176728, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,44, United-States, <=50K
52, Private,200280, 7th-8th,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,49, Taiwan, <=50K
38, Private,189754, Some-college,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,26, United-States, <=50K
57, Federal-gov,335846, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,13869,437,41, Yugoslavia, <=50K
41, Private,171243, Preschool,9, Married-civ-spouse, Armed-Forces, Wife, White, Female,0,0,40, Thailand, <=50K
38, Private,162446, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,171,39, United-States, <=50K
24, Private,333312, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,1100,0,42, United-States, <=50K
67, Private,114669, 9th,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,19846,0,6, United-States, >50K
39, Federal-gov,225029, Assoc-acdm,12, Married-civ-spouse, Armed-Forces, Unmarried, White, Female,0,0,27, United-States, >50K
46, Local-gov,164401, Doctorate,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
66, ?,469289, 7th-8th,12, Married-civ-spouse, ?, Husband, White, Male,0,363,17, United-States, <=50K
49, Private,191085, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,39, Vietnam, <=50K
37, Private,203829, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,472,0,60, United-States, >50K
47, Private,71475, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Philippines, >50K
35, Private,162795, HS-grad,9, Never-married, Craft-repair, Own-child, White, Female,0,0,40, South, <=50K
46, Private,266319, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
30, Private,125588, Masters,14, Never-married, Armed-Forces, Unmarried, White, Male,0,0,30, United-States, <=50K
51, Local-gov,203615, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,107,40, United-States, >50K
43, Private,75155, Bachelors,13, Married-civ-spouse, Priv-house-serv, Wife, White, Female,3689,0,21, Trinadad&Tobago, >50K
31, ?,118881, Prof-school,13, Never-married, ?, Not-in-family, Other, Male,2468,0,28, Cambodia, <=50K
40, Local-gov,320264, Doctorate,10, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, United-States, <=50K
21, ?,99585, Some-college,9, Never-married, ?, Own-child, White, Female,0,0,38, United-States, <=50K
26, Self-emp-not-inc,31383, Preschool,9, Separated, Handlers-cleaners, Own-child, White, Female,0,0,60, United-States, <=50K
58, Private,522148, Bachelors,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,42, Germany, <=50K
22, Private,239758, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Peru, <=50K
51, Self-emp-inc,262807, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,155,367,39, United-States, <=50K
17, Private,266309, 10th,6, Never-married, Prof-specialty, Own-child, Black, Female,0,255,33, Thailand, <=50K
38, Private,26625, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,31, United-States, <=50K
42, Self-emp-not-inc,190301, Prof-school,10, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,26, Trinadad&Tobago, <=50K
46, Private,118697, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Local-gov,178784, HS-grad,9, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private,226980, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Male,5299,0,39, United-States, <=50K
39, State-gov,267228, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
76, Private,97077, 10th,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,13, South, >50K
26, State-gov,157857, Preschool,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
17, ?,117575, 10th,6, Never-married, ?, Own-child, White, Female,0,0,30, United-States, <=50K
47, Private,152112, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
30, Self-emp-not-inc,154239, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,19, United-States, <=50K
21, Private,262235, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,39, United-States, <=50K
34, Private,325683, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,62, United-States, <=50K
40, Private,253829, Prof-school,15, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,47, Taiwan, >50K
54, Private,190784, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, Black, Male,0,0,40, Peru, <=50K
41, Local-gov,166968, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,4389,0,40, United-States, <=50K
22, Private,325062, Masters,10, Never-married, Armed-Forces, Not-in-family, White, Female,1185,0,45, United-States, <=50K
37, Private,130098, 10th,6, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,69, Vietnam, <=50K
31, Private,219925, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, Portugal, >50K
29, Private,192353, Masters,8, Divorced, Sales, Not-in-family, White, Female,0,606,31, United-States, <=50K
26, Federal-gov,312921, Some-college,10, Never-married, Armed-Forces, Not-in-family, White, Male,0,198,39, United-States, <=50K
20, Private,294226, HS-grad,10, Never-married, Armed-Forces, Own-child, White, Female,535,1,26, United-States, <=50K
20, Private,475610, HS-grad,8, Never-married, Priv-house-serv, Own-child, White, Female,0,0,29, United-States, <=50K
21, Private,243201, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Female,0,0,33, Puerto-Rico, <=50K
21, Private,240558, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,190725, Prof-school,15, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,1455,0,40, Vietnam, <=50K
42, Private,134350, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,31, United-States, <=50K
47, Private,123798, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,43, United-States, >50K
23, ?,170795, Assoc-voc,12, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,19, Scotland, <=50K
39, Private,96847, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,181498, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,3504,0,39, United-States, <=50K
46, Private,134471, Bachelors,14, Separated, Prof-specialty, Not-in-family, White, Female,0,0,41, United-States, <=50K
80, Private,215416, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,375,32, Italy, <=50K
47, ?,242027, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
58, ?,158435, 5th-6th,5, Divorced, ?, Not-in-family, White, Female,440,0,76, United-States, <=50K
29, Private,289020, 11th,4, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Dominican-Republic, <=50K
20, Private,647166, HS-grad,9, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,78, United-States, <=50K
22, Private,284188, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
41, Self-emp-not-inc,208469, Doctorate,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, Thailand, >50K
24, ?,155232, Doctorate,11, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,25, ?, <=50K
25, Private,525725, Preschool,9, Never-married, Priv-house-serv, Own-child, Black, Female,0,0,31, United-States, <=50K
39, Private,383411, Some-college,10, Divorced, Armed-Forces, Not-in-family, White, Male,0,0,48, United-States, <=50K
31, Private,179846, HS-grad,11, Never-married, Sales, Other-relative, Black, Female,0,0,40, ?, <=50K
51, Private,116500, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
19, Private,238575, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
31, Private,413855, 9th,7, Separated, Other-service, Unmarried, White, Male,2714,0,39, Nicaragua, >50K
20, Private,346080, 10th,6, Never-married, Priv-house-serv, Other-relative, White, Male,0,0,44, Greece, <=50K
22, Local-gov,250784, Some-college,10, Married-civ-spouse, Protective-serv, Own-child, White, Male,350,0,40, United-States, <=50K
38, Federal-gov,389619, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
32, Private,222892, Some-college,10, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Taiwan, <=50K
57, Private,100140, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,37, United-States, <=50K
32, Private,199148, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K
51, ?,324021, Preschool,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,86668,0,40, United-States, >50K
48, Federal-gov,250189, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,59, United-States, >50K
36, Private,31993, Bachelors,15, Married-civ-spouse, Priv-house-serv, Husband, White, Male,39905,0,59, United-States, >50K
31, Private,225534, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,47, United-States, <=50K
48, Local-gov,160382, Bachelors,13, Divorced, Prof-specialty, Wife, White, Female,0,0,43, United-States, >50K
36, Private,216188, 10th,6, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,44, United-States, <=50K
52, ?,195085, 12th,9, Never-married, ?, Not-in-family, White, Female,0,0,59, United-States, <=50K
46, Private,202168, Assoc-voc,14, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,70909,0,60, United-States, >50K
50, Private,129266, Masters,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Puerto-Rico, >50K
39, Private,187538, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,41, United-States, >50K
28, Private,296137, Some-college,10, Never-married, Craft-repair, Husband, White, Male,0,0,47, United-States, <=50K
46, State-gov,144087, Assoc-acdm,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
38, Private,336109, Masters,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private,223249, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,158,30, United-States, <=50K
59, Private,221247, 1st-4th,7, Married-civ-spouse, Other-service, Husband, White, Male,1049,0,48, United-States, >50K
48, Private,127448, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Self-emp-inc,127035, Assoc-voc,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,2093,41, United-States, >50K
38, Private,251275, Assoc-voc,11, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private,36844, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, United-States, <=50K
44, Private,241158, HS-grad,9, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,89, United-States, >50K
30, Self-emp-inc,293319, 5th-6th,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
51, Private,120278, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
55, Private,91578, Prof-school,14, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,42, United-States, <=50K
