age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
22, Private,184451, Some-college,10.000466909605867, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States, <=50K
36, Private,157477, Bachelors,13.000043363274969, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, England, <=50K
23, Private,160079, 5th-6th,3.4586186236655756, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,34, Mexico, <=50K
34, Private,183781, HS-grad,8.999082474660966, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
54, Private,164357, 12th,8.05313339771729, Never-married, Other-service, Own-child, White, Male,0,0,23, Haiti, <=50K
55, Private,163420, Bachelors,13.000969986726629, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1904,40, United-States, >50K
30, Federal-gov,207533, HS-grad,8.99983263865408, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,49, United-States, >50K
41, Private,212819, HS-grad,8.998894648214662, Divorced, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States, >50K
25, Private,371230, Some-college,9.999833464898646, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, State-gov,196425, Bachelors,12.999833795078109, Never-married, Protective-serv, Not-in-family, White, Male,0,0,55, United-States, <=50K
71, Self-emp-inc,138855, Some-college,9.999322057887461, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
28, Federal-gov,200808, Some-college,9.9999815660826, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc,111430, HS-grad,8.999067189156253, Never-married, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
31, Private,468274, Bachelors,13.00090983350957, Never-married, Adm-clerical, Own-child, Other, Male,0,0,21, Italy, <=50K
53, Private,285003, 5th-6th,2.828943217650287, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, >50K
59, Self-emp-inc,197145, Some-college,10.000108021302204, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
26, Private,383444, Bachelors,13.000149700119318, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
36, Private,250993, Masters,13.998612190455892, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
24, Private,400610, HS-grad,8.996460050802835, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4966,0,50, Mexico, <=50K
30, Local-gov,212633, Some-college,9.999775791305497, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
18, ?,20849, Some-college,9.999074760369302, Never-married, ?, Own-child, Black, Female,0,0,17, United-States, <=50K
34, Private,124441, HS-grad,8.998998298232562, Never-married, Transport-moving, Not-in-family, White, Male,0,0,55, United-States, <=50K
61, Private,122231, Masters,13.99672389079563, Separated, Prof-specialty, Not-in-family, White, Female,0,0,34, United-States, <=50K
59, Private,43813, 9th,4.38927771397989, Divorced, Craft-repair, Not-in-family, White, Male,6398,0,50, United-States, >50K
44, Private,518155, Assoc-voc,11.127119399655959, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
46, Private,116977, Masters,13.997316447160772, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2340,51, United-States, >50K
48, Private,215693, HS-grad,8.999138756485127, Married-civ-spouse, Sales, Husband, White, Male,7831,0,40, United-States, >50K
56, Self-emp-not-inc,141700, Some-college,9.999653629570476, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Private,235965, Bachelors,13.001345409783177, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4947,0,50, ?, >50K
46, Private,133151, 11th,7.00026782898074, Divorced, Other-service, Other-relative, White, Female,0,0,19, United-States, <=50K
45, Private,304032, Assoc-voc,11.15297694887281, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Local-gov,258071, 12th,8.008099568235892, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
24, Private,140502, Assoc-acdm,11.850046793026843, Never-married, Exec-managerial, Not-in-family, White, Male,14871,0,50, United-States, >50K
50, Self-emp-inc,132721, Prof-school,15.201525874034674, Married-civ-spouse, Prof-specialty, Husband, White, Male,99657,1984,55, United-States, >50K
32, Private,403689, HS-grad,8.998961735340716, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private,66363, Prof-school,14.881168645851488, Married-civ-spouse, Prof-specialty, Husband, White, Male,14839,0,60, United-States, >50K
28, Private,124861, 9th,4.038082512634255, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
24, Private,180622, HS-grad,8.999392743465439, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, ?, <=50K
23, Private,170418, Bachelors,13.000289269307217, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,20, Philippines, <=50K
41, Private,81453, Bachelors,13.00031974896308, Married-civ-spouse, Exec-managerial, Husband, White, Male,14891,0,50, United-States, >50K
49, Self-emp-not-inc,156877, 1st-4th,3.755390652605814, Separated, Other-service, Unmarried, White, Female,0,0,21, El-Salvador, <=50K
19, Private,230586, Bachelors,12.999731016079568, Never-married, Sales, Own-child, White, Male,0,0,29, United-States, <=50K
55, Private,84983, HS-grad,8.999143458075498, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private,97251, Some-college,9.999413425406281, Divorced, Adm-clerical, Not-in-family, White, Female,1297,0,40, United-States, <=50K
43, Federal-gov,129659, Bachelors,13.000480017573487, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Private,80369, Masters,14.000043623227171, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, State-gov,156818, Some-college,10.004011367508436, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2337,40, United-States, <=50K
46, Private,184825, HS-grad,8.999371363899433, Married-civ-spouse, Other-service, Husband, White, Male,0,0,49, United-States, >50K
29, Private,108569, HS-grad,8.998820266425602, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Local-gov,232545, HS-grad,8.998749224182584, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
31, Private,167821, HS-grad,8.999006600152157, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, >50K
72, Self-emp-not-inc,79811, Bachelors,13.002512559720044, Married-civ-spouse, Sales, Husband, White, Male,0,0,69, United-States, >50K
43, Private,188261, Some-college,10.000009319429076, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
50, Private,23584, HS-grad,8.999212496988253, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov,116117, Some-college,9.999890007012684, Married-civ-spouse, Protective-serv, Husband, White, Male,5009,0,40, United-States, >50K
57, Private,99170, HS-grad,8.995198800707806, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, United-States, <=50K
36, Private,91498, Masters,13.998457789598074, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, ?,145214, HS-grad,8.998767811200091, Divorced, ?, Other-relative, White, Male,0,0,40, United-States, <=50K
28, Private,83790, 11th,7.001358095798124, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
55, Private,226270, Some-college,9.999900831917275, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
61, Private,74781, 7th-8th,13.973901293668758, Widowed, Prof-specialty, Not-in-family, White, Female,0,1633,58, United-States, <=50K
42, Self-emp-not-inc,291582, Bachelors,13.001114640062468, Married-civ-spouse, Sales, Wife, White, Female,0,0,34, United-States, >50K
41, Federal-gov,135166, HS-grad,8.999238905514371, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
56, Private,196240, 5th-6th,1.937980131402488, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
22, State-gov,44274, HS-grad,8.99936076568005, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private,674022, Bachelors,13.058450101528452, Married-civ-spouse, Exec-managerial, Husband, White, Male,16171,0,45, United-States, >50K
56, Self-emp-inc,74789, Prof-school,8.99442676260296, Married-civ-spouse, Sales, Husband, White, Male,0,2328,55, United-States, >50K
65, Self-emp-not-inc,95895, HS-grad,9.00001458655845, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,69, United-States, <=50K
47, Self-emp-inc,167175, Masters,13.998216873821145, Married-civ-spouse, Prof-specialty, Husband, White, Male,7318,0,55, United-States, >50K
51, Private,321597, Masters,14.000773178161342, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, >50K
36, Private,227380, HS-grad,8.998576994205349, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
26, Private,371294, Some-college,10.000393231013149, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,22, Mexico, <=50K
49, Local-gov,302706, Bachelors,13.002765268415617, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,83, United-States, <=50K
30, Private,306984, Assoc-voc,10.842091891779914, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, United-States, <=50K
20, Private,65876, Bachelors,13.000408520083456, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, >50K
28, Private,55096, Masters,13.998851436004962, Married-civ-spouse, Sales, Husband, White, Male,14863,0,40, United-States, >50K
31, Private,609283, 10th,6.005241795314289, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private,162159, Bachelors,13.001525127025129, Never-married, Exec-managerial, Own-child, White, Male,0,0,49, United-States, >50K
44, Private,344701, HS-grad,8.999578642875035, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
23, Federal-gov,299338, HS-grad,8.999617884045342, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Cuba, <=50K
20, Private,251257, Assoc-voc,3.2457363105361634, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private,271953, HS-grad,8.99878892691755, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,21, United-States, <=50K
58, Private,171330, HS-grad,8.999293063834568, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
29, Private,248264, Masters,13.996873922269158, Divorced, Prof-specialty, Unmarried, White, Female,0,0,34, United-States, <=50K
23, Private,187932, HS-grad,8.99939064062431, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc,78041, Some-college,10.000537477054747, Never-married, Other-service, Not-in-family, White, Male,0,0,37, United-States, <=50K
33, Private,299255, Masters,13.998894533010942, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
37, Local-gov,54549, HS-grad,8.999676964747414, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
18, Private,459937, HS-grad,8.999986131481824, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,7, United-States, <=50K
50, Private,292339, HS-grad,8.999180997343206, Divorced, Craft-repair, Husband, White, Male,0,0,45, Cuba, >50K
27, Private,66863, Masters,13.99722034027665, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
72, Private,129005, Masters,14.041169533271344, Separated, Exec-managerial, Not-in-family, White, Male,4527,0,50, United-States, <=50K
20, Private,310735, 7th-8th,3.870956459719283, Separated, Priv-house-serv, Not-in-family, White, Female,0,0,44, United-States, <=50K
48, Private,93579, Assoc-voc,11.78359731066758, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
58, Self-emp-not-inc,139548, HS-grad,8.999970752895003, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,37, United-States, <=50K
43, Private,321558, 9th,11.679886515398245, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private,150823, Bachelors,12.999975229709666, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
41, Private,308355, 10th,11.638158919843491, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private,161428, Some-college,10.000029803061501, Separated, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
39, Local-gov,39033, HS-grad,8.998664800708381, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private,36352, Some-college,10.000934777818754, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
29, Private,89452, HS-grad,8.999632499199905, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,83, United-States, >50K
18, State-gov,165987, HS-grad,8.99909750994098, Never-married, Other-service, Own-child, Black, Male,0,0,28, United-States, <=50K
45, Private,157420, HS-grad,8.999719466417057, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
39, Private,214395, Bachelors,13.000486022075277, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,2310,40, United-States, >50K
26, Private,289978, HS-grad,8.998848436685725, Married-civ-spouse, Craft-repair, Husband, White, Male,4486,0,40, United-States, <=50K
41, Self-emp-inc,144709, Bachelors,13.000216959882847, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,2380,60, United-States, >50K
24, ?,194709, Assoc-acdm,11.905671214903757, Never-married, ?, Own-child, White, Male,0,0,21, United-States, <=50K
31, Private,395495, HS-grad,8.999683228567546, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Local-gov,248176, Bachelors,13.000650294935614, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, ?,172370, 10th,6.002601904137711, Never-married, ?, Own-child, Other, Female,0,0,21, Dominican-Republic, <=50K
17, Private,195891, 11th,6.999804074272824, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,33, United-States, <=50K
60, Self-emp-inc,131839, 10th,5.896509517309291, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
40, Local-gov,205983, Bachelors,13.000772562396648, Married-civ-spouse, Tech-support, Husband, White, Male,11110,0,40, United-States, >50K
28, Private,369337, 11th,6.937707193045263, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private,230488, Some-college,9.999725585082148, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
46, Private,125183, HS-grad,8.9990889957164, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,45, United-States, <=50K
48, Self-emp-not-inc,90747, HS-grad,8.999236945837191, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
33, Private,138899, Some-college,9.999320920570485, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Private,297461, HS-grad,8.99989506466395, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private,189681, HS-grad,8.999455098574526, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
53, Private,43647, HS-grad,8.999311709604925, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,50, United-States, <=50K
34, Private,134713, HS-grad,8.999771885596132, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, >50K
33, Local-gov,114123, Bachelors,13.000575555988627, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private,166530, Some-college,10.000823658786283, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private,38238, HS-grad,8.99922750899419, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, <=50K
59, Private,216087, HS-grad,8.998200158308501, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, United-States, <=50K
41, Self-emp-inc,104230, Bachelors,12.999486284729771, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Private,186861, HS-grad,9.000251533771875, Never-married, Craft-repair, Not-in-family, White, Male,0,0,46, United-States, <=50K
28, Private,115033, Bachelors,13.000487852315649, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
31, Local-gov,129180, HS-grad,9.000356205067574, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Germany, <=50K
35, Private,143355, HS-grad,8.998790621951459, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
46, Private,224148, 9th,5.123268797249047, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
42, Local-gov,147100, Bachelors,13.001193004121635, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc,29672, HS-grad,8.99861654844036, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
31, Self-emp-not-inc,418289, HS-grad,9.000374685123676, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
65, Self-emp-not-inc,201089, HS-grad,9.000132020016204, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,21, United-States, >50K
23, Private,69075, Some-college,9.999813424222246, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
18, Private,461380, HS-grad,8.999037042189139, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,55, United-States, <=50K
35, Private,194655, Some-college,10.000340834522442, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
63, Private,291306, Bachelors,12.999262984303643, Widowed, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
36, Federal-gov,168679, Bachelors,13.001119698758266, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private,362874, 1st-4th,1.947240237303668, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,36, Mexico, <=50K
18, ?,20095, Some-college,9.998980553073313, Never-married, ?, Own-child, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-inc,99305, Some-college,9.999930911230138, Married-civ-spouse, Exec-managerial, Husband, White, Male,8714,0,60, United-States, >50K
42, Private,206788, 9th,4.851569189778813, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private,73455, 12th,7.9100792386576, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
20, Private,140414, Some-college,10.000006293530655, Married-civ-spouse, Sales, Wife, White, Female,0,0,12, United-States, >50K
63, Federal-gov,201724, HS-grad,8.998607271961417, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
51, Private,115043, Some-college,9.9923987954576, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,34, United-States, <=50K
32, Private,362085, HS-grad,8.998766464596127, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
67, Self-emp-not-inc,161726, HS-grad,8.999831638918995, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private,81861, Bachelors,13.001248976796875, Never-married, Prof-specialty, Not-in-family, White, Male,4907,0,40, United-States, >50K
29, Private,218954, Some-college,10.000066525376887, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private,40309, HS-grad,8.999108856904408, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private,122676, HS-grad,8.99927881169882, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
22, Private,125348, Bachelors,13.000001194199667, Never-married, Adm-clerical, Not-in-family, Other, Female,4943,0,17, United-States, <=50K
47, Local-gov,192877, Some-college,9.999943907829193, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
17, Private,389433, 10th,6.005960217691602, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, Mexico, <=50K
40, Private,212910, Some-college,9.999791365056163, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Self-emp-inc,152550, Bachelors,13.000470711675499, Divorced, Exec-managerial, Not-in-family, White, Male,14841,0,60, United-States, >50K
33, Local-gov,25332, Bachelors,12.999824584322651, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
42, Private,100353, HS-grad,8.99940981755449, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,20, Cuba, <=50K
61, Private,433361, 5th-6th,2.69804135611353, Divorced, Craft-repair, Not-in-family, White, Male,2440,0,40, Mexico, <=50K
42, Private,175609, HS-grad,8.999553497733867, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc,133703, HS-grad,9.000572170339806, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private,208923, Some-college,10.000242668556112, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Private,207202, Assoc-acdm,10.01440481610828, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private,152616, HS-grad,8.99099164707387, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private,311063, HS-grad,8.999424111753871, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private,63081, Some-college,10.000056622286444, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, United-States, <=50K
59, Private,447028, Bachelors,13.00102313465487, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private,73987, HS-grad,8.9991431597132, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,34, United-States, <=50K
37, Private,63792, Some-college,9.999410321481312, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private,258867, Assoc-voc,11.00919777473309, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
32, Private,199003, HS-grad,8.998348209586373, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
53, Local-gov,155098, Bachelors,13.000362254370255, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,37, United-States, >50K
27, Private,184488, HS-grad,8.99924393470155, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
25, Private,201708, Assoc-acdm,11.681695445673274, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
55, Private,36891, HS-grad,8.999685507127948, Married-civ-spouse, Sales, Husband, White, Male,0,0,51, United-States, <=50K
27, Private,98065, Assoc-voc,11.338857867301305, Never-married, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, ?,208236, Some-college,9.998932106998327, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,34, South, <=50K
18, Private,131863, Some-college,9.999748102834674, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,44, Mexico, <=50K
24, Private,115537, Assoc-acdm,11.691537923372715, Never-married, Adm-clerical, Own-child, Black, Female,0,0,21, United-States, <=50K
42, Self-emp-not-inc,95798, Some-college,10.000443029590155, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, Ecuador, <=50K
51, Private,187752, Assoc-voc,11.13127390295917, Married-civ-spouse, Tech-support, Husband, White, Male,4954,0,40, United-States, >50K
43, Private,418452, HS-grad,9.000919476344762, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private,208287, HS-grad,8.999539148414662, Married-civ-spouse, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
36, Federal-gov,136585, HS-grad,8.999669794033052, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private,154140, HS-grad,8.998998453771508, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, ?, >50K
25, Private,348979, 11th,7.085139633209883, Never-married, Tech-support, Own-child, Black, Male,0,0,21, United-States, <=50K
35, Private,186784, Assoc-voc,10.735816791069901, Divorced, Other-service, Unmarried, Black, Female,0,0,50, United-States, <=50K
22, Local-gov,268938, Some-college,9.999931861735362, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, United-States, <=50K
38, Private,46148, Bachelors,13.000730773946554, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Italy, >50K
36, Private,151353, Bachelors,13.000327865111172, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, ?, >50K
71, ?,25173, HS-grad,8.999649511016612, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
27, Private,189100, Bachelors,13.000617363720647, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Local-gov,246710, Some-college,9.999928154250247, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private,132760, 1st-4th,1.9014459441103653, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, Mexico, <=50K
36, Private,162079, HS-grad,9.000018145895499, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
25, ?,49203, 10th,6.046752822471398, Divorced, ?, Wife, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc,229113, HS-grad,8.999023912090909, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,39, United-States, <=50K
22, Private,166081, Some-college,10.003297823197938, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Federal-gov,40575, Bachelors,13.000783615457452, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private,145396, HS-grad,8.999020009879892, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, >50K
41, Private,263594, HS-grad,8.999535429047056, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private,198495, HS-grad,9.00003454843522, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
66, Local-gov,211734, Masters,14.000438870049736, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
59, Private,137573, 11th,7.012034906237191, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
64, Private,87168, HS-grad,8.99930239202737, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov,185352, Bachelors,13.000440200066729, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
26, State-gov,173902, Bachelors,12.999995375520546, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
33, Self-emp-not-inc,142841, Bachelors,13.001018498839244, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,31, United-States, <=50K
57, Private,322444, Bachelors,13.000144156786094, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private,154835, HS-grad,8.999109658213808, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private,277298, Bachelors,13.001598999277107, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
53, Private,135689, Bachelors,13.000388786630326, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2365,40, United-States, <=50K
45, Private,209020, Assoc-voc,11.486078864925323, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private,45497, Assoc-acdm,11.8572893964741, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
