age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
33, Private,265605, 1st-4th,2, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
62, Private,230542, 1st-4th,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2184,64, United-States, <=50K
33, Self-emp-not-inc,39423, Some-college,10, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,37, United-States, <=50K
63, Federal-gov,97564, Doctorate,12, Widowed, Protective-serv, Not-in-family, White, Female,0,0,11, United-States, <=50K
24, Private,222241, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private,85094, Bachelors,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, United-States, <=50K
54, Without-pay,163253, 7th-8th,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,41, United-States, <=50K
51, Private,74620, Assoc-voc,12, Married-civ-spouse, Other-service, Husband, White, Male,21747,0,50, United-States, >50K
34, Private,364137, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,1006,0,10, United-States, <=50K
32, Private,170923, Bachelors,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,45, United-States, <=50K
28, Private,313120, Prof-school,11, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,41, Trinadad&Tobago, <=50K
62, Self-emp-not-inc,200617, Assoc-acdm,6, Divorced, Sales, Not-in-family, White, Female,0,0,28, Hong, <=50K
34, Private,35148, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,26, United-States, <=50K
35, Private,132847, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,43, Trinadad&Tobago, <=50K
53, Private,228484, HS-grad,9, Married-civ-spouse, Armed-Forces, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov,119805, Doctorate,5, Divorced, Adm-clerical, Unmarried, White, Female,14,9,64, Thailand, <=50K
20, Private,194254, Assoc-acdm,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,83,61, United-States, <=50K
21, Private,250368, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
25, ?,170718, Some-college,10, Never-married, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private,238246, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,41, United-States, <=50K
34, Federal-gov,61839, Some-college,10, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,902,25, United-States, <=50K
37, Self-emp-not-inc,260757, Assoc-voc,12, Divorced, Tech-support, Not-in-family, Black, Male,0,0,44, United-States, <=50K
26, Private,114007, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
26, Local-gov,214691, HS-grad,11, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,36, United-States, <=50K
20, Private,183093, Prof-school,11, Never-married, Craft-repair, Own-child, White, Male,0,1865,41, United-States, <=50K
46, Private,185167, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1069,34, Thailand, <=50K
44, Private,218662, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,32, United-States, <=50K
23, Federal-gov,376703, Prof-school,9, Never-married, Protective-serv, Own-child, Black, Male,0,0,32, United-States, <=50K
62, Private,197594, Preschool,8, Widowed, Handlers-cleaners, Not-in-family, White, Female,83,421,34, Thailand, <=50K
55, Private,180239, Bachelors,8, Divorced, Adm-clerical, Unmarried, White, Female,0,0,42, United-States, <=50K
43, State-gov,99594, Bachelors,11, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
45, Self-emp-not-inc,179646, Masters,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,3115,0,47, South, <=50K
35, Private,210350, HS-grad,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private,82649, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,33, United-States, <=50K
35, Private,231741, HS-grad,9, Never-married, ?, Own-child, Black, Male,0,0,31, United-States, <=50K
37, Private,218622, 10th,5, Divorced, Sales, Own-child, White, Female,0,0,39, United-States, <=50K
43, State-gov,130168, Masters,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,37, United-States, <=50K
27, Private,181971, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,626,156,40, Hungary, <=50K
41, Private,55918, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,29, United-States, <=50K
26, Private,16330, Masters,14, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,59, United-States, <=50K
33, Private,69848, 11th,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,37, United-States, <=50K
56, Private,151646, HS-grad,9, Separated, ?, Not-in-family, Black, Female,2524,0,40, United-States, <=50K
31, Private,199907, Assoc-acdm,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,46, United-States, >50K
54, Private,153901, Preschool,9, Never-married, Armed-Forces, Not-in-family, Black, Male,86,0,38, United-States, <=50K
42, Private,71717, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
46, Federal-gov,267754, Bachelors,11, Married-civ-spouse, ?, Husband, White, Male,0,2253,65, Portugal, >50K
44, Private,29480, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
58, Private,41543, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,22, United-States, <=50K
35, Private,245378, Assoc-voc,12, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,1872,0,34, United-States, <=50K
23, Private,38607, Bachelors,13, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,838,52, United-States, <=50K
33, Private,331591, Doctorate,16, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,26305,0,60, Scotland, <=50K
28, Private,248421, 10th,6, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, Taiwan, <=50K
26, Private,226483, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0,368,39, Trinadad&Tobago, <=50K
31, Private,46737, Prof-school,8, Married-civ-spouse, Other-service, Unmarried, White, Female,0,1290,32, United-States, <=50K
40, Private,379402, Preschool,1, Married-spouse-absent, ?, Husband, White, Male,0,0,36, Italy, <=50K
46, Private,113423, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,2357,518,40, United-States, >50K
35, Private,41209, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, South, <=50K
51, Private,140573, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private,127668, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,850,593,53, United-States, <=50K
59, Private,148945, Bachelors,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,3131,0,39, Columbia, >50K
44, Private,97795, Some-college,10, Divorced, Protective-serv, Unmarried, White, Male,0,743,43, United-States, <=50K
38, Private,144314, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1084,56, United-States, >50K
64, Self-emp-not-inc,135651, 7th-8th,3, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,2207,58, United-States, <=50K
31, Private,291551, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,69, Portugal, >50K
34, Self-emp-not-inc,139457, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,22, United-States, <=50K
41, Private,191362, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,39, Philippines, >50K
50, Local-gov,163902, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
53, Private,179198, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,206,40, United-States, >50K
46, Private,187911, Assoc-voc,13, Never-married, Armed-Forces, Not-in-family, White, Female,0,0,36, United-States, <=50K
31, Private,358951, Bachelors,13, Never-married, Priv-house-serv, Not-in-family, Black, Male,0,0,49, United-States, >50K
36, Private,158118, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Local-gov,295944, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,450,29, United-States, <=50K
35, Self-emp-inc,209453, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,53, United-States, <=50K
34, Local-gov,116558, HS-grad,9, Divorced, ?, Unmarried, Black, Female,0,0,37, United-States, <=50K
69, ?,161647, HS-grad,15, Married-civ-spouse, ?, Husband, White, Male,4543,382,24, United-States, >50K
30, Self-emp-inc,217638, HS-grad,12, Separated, Sales, Husband, White, Male,1924,407,22, Trinadad&Tobago, >50K
25, Private,199691, Doctorate,12, Never-married, Craft-repair, Not-in-family, White, Female,19856,0,59, Philippines, >50K
57, Private,260261, Doctorate,14, Widowed, ?, Unmarried, White, Male,5154,0,39, Vietnam, >50K
29, Self-emp-inc,138455, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,522,59, United-States, >50K
54, Private,152146, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc,83172, Bachelors,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private,160178, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
45, Private,192143, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, Outlying-US(Guam-USVI-etc), <=50K
53, Private,156485, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,41, United-States, <=50K
24, Private,145144, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,2081,43, United-States, >50K
45, Self-emp-not-inc,56662, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,59, United-States, >50K
37, Private,72013, 5th-6th,5, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,38, India, <=50K
78, Private,151561, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,14, United-States, <=50K
50, Private,168296, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,73,47, United-States, <=50K
23, ?,323626, HS-grad,9, Never-married, Armed-Forces, Not-in-family, Black, Male,0,0,60, United-States, <=50K
45, Private,104487, Doctorate,12, Divorced, Protective-serv, Unmarried, White, Female,0,56,40, United-States, <=50K
45, Private,58602, Preschool,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,42, Thailand, >50K
37, Self-emp-inc,406212, 9th,7, Divorced, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
29, Private,143450, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,532,36, United-States, >50K
46, Private,325414, Assoc-voc,5, Divorced, Armed-Forces, Not-in-family, White, Male,191,0,36, England, <=50K
46, Private,141213, HS-grad,9, Divorced, Sales, Husband, White, Female,0,0,83, United-States, <=50K
35, Private,55060, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,4095,0,47, South, <=50K
64, Private,142207, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1955,48, Philippines, >50K
37, Local-gov,164451, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3741,0,40, United-States, >50K
33, Local-gov,60691, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, United-States, <=50K
21, ?,275099, Prof-school,9, Never-married, ?, Own-child, White, Male,0,0,44, Taiwan, <=50K
57, Private,123995, Doctorate,8, Widowed, Armed-Forces, Not-in-family, White, Female,0,0,32, United-States, <=50K
56, Private,118944, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,41, United-States, <=50K
33, Private,169317, 9th,11, Separated, Other-service, Husband, White, Male,1206,0,33, United-States, <=50K
74, Self-emp-inc,214046, Assoc-voc,12, Married-civ-spouse, Armed-Forces, Husband, White, Male,2362,0,18, Scotland, >50K
29, Private,161738, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0,0,34, United-States, <=50K
56, Private,394220, Masters,14, Married-civ-spouse, ?, Not-in-family, White, Female,0,0,44, Puerto-Rico, <=50K
31, Private,357130, 11th,6, Never-married, Other-service, Wife, Black, Female,0,0,37, United-States, <=50K
35, Self-emp-not-inc,372799, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,1662,0,60, United-States, <=50K
30, Private,108783, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private,40388, Preschool,11, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,51, United-States, <=50K
47, Private,236248, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Local-gov,242974, Masters,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1467,53, Poland, >50K
44, Self-emp-not-inc,123875, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
32, Self-emp-not-inc,163766, Prof-school,7, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,31, Thailand, <=50K
45, Private,826166, Masters,7, Never-married, Exec-managerial, Not-in-family, Black, Female,816,0,44, South, <=50K
39, Private,340741, Some-college,10, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,52, Yugoslavia, <=50K
25, Private,119608, Assoc-voc,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Self-emp-inc,123192, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
24, Private,270642, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,23, United-States, <=50K
42, Private,201845, Assoc-acdm,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
71, ?,272373, Some-college,11, Married-civ-spouse, ?, Husband, White, Male,2538,0,10, Trinadad&Tobago, <=50K
27, Private,144649, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,300,36, United-States, <=50K
35, Private,116116, Bachelors,13, Divorced, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
37, Private,124537, 5th-6th,1, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1807,39, Taiwan, >50K
23, Private,262556, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,32, United-States, <=50K
33, Private,214173, Doctorate,8, Separated, Craft-repair, Not-in-family, White, Male,0,0,33, Portugal, <=50K
57, Federal-gov,288606, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,1509,0,40, United-States, <=50K
40, Private,80256, Assoc-acdm,11, Married-civ-spouse, Armed-Forces, Wife, White, Male,0,0,43, United-States, >50K
19, Private,403299, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,13, United-States, <=50K
23, Private,436902, Some-college,10, Never-married, Craft-repair, Unmarried, Black, Female,0,0,28, United-States, <=50K
24, Private,88208, Preschool,10, Never-married, Armed-Forces, Unmarried, White, Male,4842,0,40, United-States, <=50K
32, ?,105734, HS-grad,9, Separated, ?, Not-in-family, White, Male,0,282,31, United-States, <=50K
20, Private,220126, HS-grad,9, Never-married, ?, Own-child, White, Female,306,0,36, United-States, <=50K
24, Private,55827, 1st-4th,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,1684,0,37, United-States, <=50K
33, Local-gov,211006, HS-grad,9, Never-married, Armed-Forces, Not-in-family, Black, Male,0,669,45, United-States, <=50K
26, Private,300437, 1st-4th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,1456,0,50, Japan, <=50K
45, Private,125115, Assoc-voc,13, Married-civ-spouse, Sales, Husband, White, Male,2332,0,46, United-States, <=50K
35, Private,126818, Some-college,9, Married-civ-spouse, Armed-Forces, Unmarried, White, Female,0,0,39, Columbia, <=50K
50, Private,189996, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,24, India, <=50K
48, Private,294858, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1984,56, United-States, >50K
49, Self-emp-not-inc,160632, HS-grad,9, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,49, United-States, <=50K
43, Local-gov,168930, Some-college,10, Widowed, Craft-repair, Not-in-family, Black, Female,1021,683,36, United-States, <=50K
24, Private,58622, Some-college,10, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, Self-emp-inc,280032, 5th-6th,3, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,54, Cuba, <=50K
30, Private,271955, 1st-4th,4, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
44, Private,281358, HS-grad,9, Separated, Transport-moving, Not-in-family, Black, Male,0,0,36, United-States, <=50K
47, Self-emp-inc,107270, Doctorate,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
49, Private,261023, 12th,1, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,68, Nicaragua, <=50K
26, Private,89124, Some-college,11, Never-married, Sales, Not-in-family, White, Female,0,0,51, Portugal, <=50K
29, Private,26839, Masters,9, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,16, United-States, <=50K
42, Local-gov,236586, Bachelors,13, Married-civ-spouse, Other-service, Husband, Black, Male,20,0,40, United-States, <=50K
25, Private,239601, Preschool,9, Never-married, Other-service, Own-child, White, Male,0,0,39, Mexico, <=50K
34, Private,178408, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,359,48, United-States, <=50K
30, Private,444049, Some-college,11, Never-married, Other-service, Not-in-family, White, Male,3705,0,69, United-States, <=50K
70, Self-emp-inc,216728, Doctorate,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1118,0,45, United-States, >50K
65, Private,173810, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,6, United-States, <=50K
45, Federal-gov,236789, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Local-gov,239007, Masters,11, Married-civ-spouse, Sales, Husband, White, Male,684,0,41, Yugoslavia, >50K
34, Private,411954, Assoc-voc,12, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, ?,229029, Some-college,10, Never-married, ?, Own-child, White, Male,118,0,44, United-States, <=50K
43, Self-emp-inc,500753, HS-grad,8, Married-civ-spouse, Armed-Forces, Husband, White, Male,1200,0,49, United-States, <=50K
42, Private,244466, Masters,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1875,47, United-States, >50K
18, ?,148180, 12th,7, Never-married, ?, Own-child, White, Male,0,0,12, United-States, <=50K
35, Private,325113, Bachelors,7, Divorced, Exec-managerial, Own-child, White, Male,0,0,44, United-States, >50K
24, Private,349540, Masters,9, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,42, Jamaica, <=50K
23, Private,203153, Some-college,10, Never-married, Priv-house-serv, Own-child, Black, Female,365,0,25, Trinadad&Tobago, <=50K
28, Local-gov,46266, Masters,14, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
20, ?,110307, HS-grad,9, Never-married, ?, Other-relative, White, Female,0,0,12, United-States, <=50K
36, Private,256986, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1850,59, United-States, >50K
20, Private,103069, HS-grad,9, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Private,50274, Masters,14, Never-married, Other-service, Other-relative, White, Female,0,0,40, South, <=50K
33, Private,192005, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K
21, Private,424335, Some-college,10, Never-married, ?, Not-in-family, Black, Female,0,0,24, United-States, <=50K
44, State-gov,385496, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,33, United-States, <=50K
37, Private,211371, HS-grad,9, Divorced, Armed-Forces, Not-in-family, White, Male,0,126,39, United-States, <=50K
48, Federal-gov,131665, Some-college,10, Divorced, Armed-Forces, Not-in-family, White, Male,1959,0,40, Yugoslavia, <=50K
41, Private,212621, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,47, United-States, >50K
58, Self-emp-not-inc,132622, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private,21493, HS-grad,9, Separated, Prof-specialty, Own-child, White, Male,0,0,38, Yugoslavia, <=50K
38, Private,340378, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,3843,0,45, United-States, >50K
28, Self-emp-inc,276776, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K
25, ?,396846, Masters,10, Never-married, ?, Not-in-family, White, Female,0,0,34, United-States, <=50K
47, Local-gov,174537, Masters,14, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,42, United-States, >50K
26, Self-emp-not-inc,166430, Doctorate,12, Never-married, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, Local-gov,93953, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,93,0,28, United-States, <=50K
48, Private,141528, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private,283965, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,13, United-States, <=50K
23, Self-emp-not-inc,128450, Assoc-voc,11, Divorced, Machine-op-inspct, Own-child, White, Male,16416,0,70, United-States, >50K
32, Private,179473, Some-college,8, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,38, Poland, <=50K
21, Private,108275, 7th-8th,13, Never-married, Armed-Forces, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
48, Private,102717, Some-college,8, Widowed, Machine-op-inspct, Not-in-family, White, Female,5399,0,44, United-States, <=50K
37, Private,239632, Some-college,10, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,587,18, Taiwan, <=50K
31, Private,153115, Some-college,10, Never-married, Other-service, Other-relative, White, Female,0,0,52, United-States, <=50K
56, ?,30971, Assoc-voc,6, Married-civ-spouse, ?, Husband, White, Male,0,227,62, United-States, <=50K
25, Private,186747, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,13,98,35, United-States, <=50K
38, Private,240978, Bachelors,13, Married-civ-spouse, Priv-house-serv, Husband, White, Male,26503,0,47, Hong, >50K
29, Private,283389, 5th-6th,9, Married-civ-spouse, Other-service, Husband, White, Male,3580,0,32, United-States, <=50K
58, Private,220131, Assoc-acdm,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,27, Taiwan, <=50K
22, Private,166634, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,59, United-States, <=50K
45, Private,196135, HS-grad,9, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,38, Trinadad&Tobago, >50K
26, Private,254260, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,32, United-States, <=50K
18, Private,136080, 11th,7, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,20, United-States, <=50K
30, State-gov,186210, Some-college,10, Never-married, Farming-fishing, Own-child, Black, Male,0,0,43, United-States, <=50K
69, Private,204626, Assoc-acdm,13, Widowed, Sales, Unmarried, White, Female,0,0,41, United-States, <=50K
18, Private,320875, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,83,0,43, Thailand, <=50K
32, Private,184877, 10th,5, Married-civ-spouse, Other-service, Husband, White, Male,0,18,39, United-States, <=50K
58, State-gov,177803, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, >50K
17, ?,153590, 11th,7, Never-married, ?, Own-child, White, Male,0,0,8, United-States, <=50K
67, Private,157378, 10th,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,23, United-States, <=50K
18, Private,111197, 11th,8, Never-married, Sales, Own-child, White, Female,0,0,13, United-States, <=50K
22, Self-emp-not-inc,147792, Assoc-acdm,16, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,378,2, United-States, <=50K
70, ?,43114, 12th,4, Separated, ?, Not-in-family, White, Male,0,0,29, United-States, <=50K
38, Local-gov,136417, Prof-school,5, Divorced, Transport-moving, Own-child, White, Male,734,142,37, Italy, <=50K
22, State-gov,190017, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,1091,0,46, Thailand, <=50K
48, Private,175953, Assoc-acdm,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,41, United-States, <=50K
46, Private,176970, Assoc-voc,13, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,31, United-States, <=50K
70, Self-emp-inc,325516, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,34, United-States, <=50K
45, Private,94388, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, >50K
33, ?,53926, 9th,11, Never-married, ?, Not-in-family, White, Female,0,0,28, Canada, <=50K
44, Local-gov,292526, Masters,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1165,493,39, Scotland, >50K
41, Private,159152, Assoc-voc,12, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,61, United-States, >50K
57, Private,239213, 7th-8th,3, Separated, Sales, Other-relative, White, Male,0,0,46, United-States, <=50K
50, Local-gov,279474, 5th-6th,7, Never-married, Tech-support, Unmarried, White, Female,6873,0,43, United-States, >50K
29, Local-gov,44777, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, United-States, <=50K
33, Local-gov,101602, HS-grad,9, Never-married, Other-service, Unmarried, Black, Male,0,0,43, United-States, <=50K
25, Private,164857, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
43, Self-emp-not-inc,46578, Bachelors,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,29, United-States, <=50K
23, Self-emp-not-inc,167347, Assoc-acdm,12, Never-married, Farming-fishing, Own-child, White, Male,0,0,86, United-States, <=50K
47, Private,136184, 11th,7, Divorced, Craft-repair, Unmarried, White, Male,0,0,38, United-States, <=50K
57, Private,200237, 10th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,259,0,40, United-States, >50K
57, Private,182451, Assoc-voc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, South, <=50K
41, Private,103041, HS-grad,8, Separated, Sales, Unmarried, White, Female,0,0,34, United-States, <=50K
27, Private,60868, Assoc-voc,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private,188480, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,42, United-States, <=50K
37, Private,46741, Assoc-voc,12, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Self-emp-not-inc,46029, HS-grad,9, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,549,92, United-States, <=50K
20, Private,242149, Masters,9, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Private,203311, Doctorate,8, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,36, Taiwan, <=50K
23, Private,132431, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,489,383,20, United-States, <=50K
44, Private,480335, 9th,7, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private,206970, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
